|        obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                  mainTarget |                                                                          FixedTarget |                               id |                    rise |                    transit |                     set | maxalt | moonsep |
| MS181101ab | 12:55:01 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |  0.0003109766745865928 | 3185 |     False | 3185 |  193.758 |    -18.0 | 194.37782011417772 | -17.407511279616614 | 194.38199259441745 | -18.590504624245447 | 193.13393097246148 | -18.590504624245447 | 193.13810345270122 | -17.407511279616614 |            1 |  0.0003109766745865928 |   19 |        1.0 |     Target[name=MS181101ab, ra[deg]=193.758, dec[deg]=-18.0 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (193.758, -18.)> | 0d71f2e1a0564d2b869cacccc72e7870 | 2023-04-28T12:26:26.755 | 2023-04-28 13:48:31.877292 | 2023-04-28T15:28:10.118 |   34.2 |      65 |
| MS181101ab | 13:13:39 | -23:27:16 |    B,R | 180,180 |  5,10 |     1,1 | 2.5770358223534785e-07 | 1644 |     False | 1644 | 198.4158 | -23.4545 |  199.0577358493299 |  -22.86172668493405 | 199.06351196847157 | -24.044714817982687 | 197.76817119984528 | -24.044714817982694 | 197.77394731898687 |  -22.86172668493405 |            1 | 2.5770358223534785e-07 |   20 |        1.0 | Target[name=MS181101ab, ra[deg]=198.4158, dec[deg]=-23.4545 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.4158, -23.4545)> | 2536f43152d546f48b3c2c50818bd4c1 |                         | 2023-04-28 14:01:36.722281 |                         |   28.7 |      72 |
| MS181101ab | 13:14:09 | -24:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1342 |     False | 1342 | 198.5382 | -24.5455 | 199.18541277214408 |  -23.95256675360389 | 199.19154439320693 | -25.135553605766766 |   197.884867566926 | -25.135553605766766 | 197.89099918798883 |  -23.95256675360389 |            0 |                    0.0 |   21 |        1.0 | Target[name=MS181101ab, ra[deg]=198.5382, dec[deg]=-24.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (198.5382, -24.5455)> | df94751ca5704f6091b2144c3f3b9b64 |                         | 2023-04-28 14:01:57.722650 |                         |   27.6 |      73 |
| MS181101ab | 13:00:46 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2253 |     False | 2253 | 195.1948 | -21.2727 | 195.82700996171403 | -20.680043323366277 | 195.83211261408061 |  -21.86303376753123 | 194.55749777552975 | -21.863033767531228 | 194.56260042789634 | -20.680043323366277 |            0 |                    0.0 |   22 |        1.0 | Target[name=MS181101ab, ra[deg]=195.1948, dec[deg]=-21.2727 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.1948, -21.2727)> | ca08ad9ae77d421ea3cd23f82211e893 | 2023-04-28T13:31:35.886 | 2023-04-28 13:52:18.119477 | 2023-04-28T14:33:12.171 |   31.0 |      68 |
| MS181101ab | 13:17:18 | -25:38:10 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1043 |     False | 1043 | 199.3289 | -25.6364 | 199.98170566314528 | -25.043405644592607 |  199.9882066888515 |  -26.22639112602681 | 198.66951143195385 | -26.226391126026808 | 198.67601245766008 | -25.043405644592607 |            0 |                    0.0 |   23 |        1.0 | Target[name=MS181101ab, ra[deg]=199.3289, dec[deg]=-25.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (199.3289, -25.6364)> | fa687ad7746d41399ae1b0b36d496b87 |                         | 2023-04-28 14:04:25.415029 |                         |   26.6 |      74 |
| MS181101ab | 13:01:10 | -22:21:49 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1946 |     False | 1946 | 195.2941 | -22.3636 | 195.93101486850784 | -21.770885516797573 | 195.93644832682565 | -22.953874845713077 | 194.65178696729197 | -22.953874845713074 | 194.65722042560978 |  -21.77088551679757 |            1 |                    0.0 |   24 |        1.0 | Target[name=MS181101ab, ra[deg]=195.2941, dec[deg]=-22.3636 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.2941, -22.3636)> | dadb2375dd1a4cef888b3a71d89a1f7a |                         | 2023-04-28 13:52:32.517267 |                         |   29.9 |      69 |
| MS181101ab | 13:07:39 | -25:38:10 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1041 |     False | 1041 | 196.9128 | -25.6364 | 197.56559828059494 | -25.043405644592603 |  197.5720993063012 | -26.226391126026808 |  196.2534040494035 | -26.226391126026808 | 196.25990507510974 | -25.043405644592603 |            0 |                    0.0 |   25 |        1.0 | Target[name=MS181101ab, ra[deg]=196.9128, dec[deg]=-25.6364 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.9128, -25.6364)> | 08bf9ba7c21d4efba21b2deb237989e0 |                         | 2023-04-28 13:57:02.803107 |                         |   26.6 |      72 |
| MS181101ab | 13:10:35 | -22:21:49 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 1948 |     False | 1948 | 197.6471 | -22.3636 | 198.28395604497842 |  -21.77088551679757 | 198.28938950329623 | -22.953874845713077 | 197.00472814376252 | -22.953874845713077 | 197.01016160208036 | -21.770885516797573 |            0 |                    0.0 |   26 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6471, dec[deg]=-22.3636 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6471, -22.3636)> | e2bd0ca1071644f1b7673b23a304883b |                         | 2023-04-28 13:59:18.514582 |                         |   29.8 |      71 |
| MS181101ab | 13:10:46 | -26:43:38 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 |  745 |     False |  745 | 197.6949 | -26.7273 | 198.35374172776602 |  -26.13424327525488 |   198.360627206242 | -27.317227290829493 | 197.02920330223253 | -27.317227290829493 |  197.0360887807085 | -26.134243275254885 |            0 |                    0.0 |   27 |        1.0 | Target[name=MS181101ab, ra[deg]=197.6949, dec[deg]=-26.7273 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.6949, -26.7273)> | 0d5afe15a8f94960a0c057948ba336d7 |                         | 2023-04-28 13:59:20.145512 |                         |   25.5 |      73 |
| MS181101ab | 12:49:11 | -12:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4776 |     False | 4776 | 192.2981 | -12.5455 | 192.90271477061523 | -11.953276687262091 | 192.90549898426826 | -13.136273565602837 | 191.69077430765716 | -13.136273565602837 |  191.6935585213102 | -11.953276687262091 |            0 |                    0.0 |   28 |        1.0 | Target[name=MS181101ab, ra[deg]=192.2981, dec[deg]=-12.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.2981, -12.5455)> | 1ac2c1bd57ae445fbdcff236c1b27005 | 2023-04-28T11:37:17.896 | 2023-04-28 13:44:55.905018 | 2023-04-28T16:11:55.083 |   39.7 |      61 |
| MS181101ab | 13:09:40 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2564 |     False | 2564 | 197.4194 | -20.1818 | 198.04716169050516 | -19.589200175123644 | 198.05194447346636 | -20.772191657936286 | 196.78676520395297 | -20.772191657936286 | 196.79154798691417 | -19.589200175123644 |            0 |                    0.0 |   29 |        1.0 | Target[name=MS181101ab, ra[deg]=197.4194, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (197.4194, -20.1818)> | 2fb5a87aa3244bc58cfa4354ebd622d3 | 2023-04-28T13:17:50.495 | 2023-04-28 13:58:41.825503 | 2023-04-28T15:18:53.409 |   32.0 |      69 |
| MS181101ab | 13:05:27 | -21:16:21 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2254 |     False | 2254 | 196.3636 | -21.2727 |  196.9958411305452 | -20.680043323366277 | 197.00094378291178 | -21.863033767531228 | 195.72632894436094 | -21.863033767531228 |  195.7314315967275 | -20.680043323366277 |            0 |                    0.0 |   30 |        1.0 | Target[name=MS181101ab, ra[deg]=196.3636, dec[deg]=-21.2727 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.3636, -21.2727)> | f781d38d266e4b3d916eede58a1f8c7c | 2023-04-28T13:35:45.812 | 2023-04-28 13:55:35.149911 | 2023-04-28T14:38:04.894 |   30.9 |      69 |
| MS181101ab | 13:00:23 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2562 |     False | 2562 | 195.0968 | -20.1818 | 195.72458104534388 | -19.589200175123644 | 195.72936382830508 |  -20.77219165793629 |  194.4641845587917 |  -20.77219165793629 |  194.4689673417529 | -19.589200175123644 |            0 |                    0.0 |   31 |        1.0 | Target[name=MS181101ab, ra[deg]=195.0968, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195.0968, -20.1818)> | 7c52d8bfea9d43d9b83f09fbf5c7181e | 2023-04-28T13:08:26.577 | 2023-04-28 13:52:04.075095 | 2023-04-28T15:10:25.885 |   32.0 |      68 |
| MS181101ab | 13:05:01 | -20:10:54 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2563 |     False | 2563 | 196.2581 | -20.1818 |  196.8858713679245 | -19.589200175123644 |  196.8906541508857 | -20.772191657936293 | 195.62547488137233 | -20.772191657936293 | 195.63025766433353 | -19.589200175123644 |            0 |                    0.0 |   32 |        1.0 | Target[name=MS181101ab, ra[deg]=196.2581, dec[deg]=-20.1818 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.2581, -20.1818)> | 1b9984f51c6a47368c033ba1d41ce578 | 2023-04-28T13:13:09.875 | 2023-04-28 13:55:19.202904 | 2023-04-28T15:14:38.344 |   32.0 |      68 |
| MS181101ab | 12:44:43 | -12:32:43 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 4775 |      True | 4775 | 191.1801 | -12.5455 |   191.784702348255 | -11.953276687262091 | 191.78748656190803 | -13.136273565602837 | 190.57276188529693 | -13.136273565602837 | 190.57554609894996 | -11.953276687262093 |            0 |                    0.0 |   33 |        1.0 | Target[name=MS181101ab, ra[deg]=191.1801, dec[deg]=-12.5455 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (191.1801, -12.5455)> | 43665b1c1b6140cdbc35dff99ec9715d | 2023-04-28T11:32:43.152 | 2023-04-28 13:42:05.659834 | 2023-04-28T16:07:05.203 |   39.7 |      60 |
| MS181101ab | 13:00:00 | -19:05:27 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2873 |     False | 2873 |    195.0 | -19.0909 | 195.62369421445226 |  -18.49835613918927 | 195.62816720739116 | -19.681348587710396 | 194.37183279260876 | -19.681348587710392 |  194.3763057855477 |  -18.49835613918927 |            0 |                    0.0 |   34 |        1.0 |    Target[name=MS181101ab, ra[deg]=195.0, dec[deg]=-19.0909 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (195., -19.0909)> | 6915436404c542618d328e25547af1ce | 2023-04-28T12:45:58.226 | 2023-04-28 13:51:50.368189 | 2023-04-28T15:21:41.731 |   33.1 |      67 |
| MS181101ab | 13:04:36 | -19:05:27 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 2874 |     False | 2874 | 196.1538 | -19.0909 | 196.77754036829842 |  -18.49835613918927 | 196.78201336123735 | -19.681348587710392 | 195.52567894645495 | -19.681348587710392 | 195.53015193939385 |  -18.49835613918927 |            0 |                    0.0 |   35 |        1.0 | Target[name=MS181101ab, ra[deg]=196.1538, dec[deg]=-19.0909 | <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.1538, -19.0909)> | 424360dd394d4e818f446fd7bd34b087 | 2023-04-28T12:51:14.041 | 2023-04-28 13:55:03.628215 | 2023-04-28T15:26:00.631 |   33.1 |      68 |
| MS181101ab | 12:50:26 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3184 |     False | 3184 | 192.6115 |    -18.0 |  193.2313232988911 | -17.407511279616614 | 193.23549577913084 | -18.590504624245447 | 191.98743415717487 | -18.590504624245447 |  191.9916066374146 | -17.407511279616614 |            0 |                    0.0 |   36 |        1.0 |    Target[name=MS181101ab, ra[deg]=192.6115, dec[deg]=-18.0 |     <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (192.6115, -18.)> | 8b69c612948a4c7992ea2ffcf1db9e85 | 2023-04-28T12:22:12.744 | 2023-04-28 13:45:32.451148 | 2023-04-28T15:23:48.252 |   34.3 |      64 |
| MS181101ab | 13:04:12 | -18:00:00 |    B,R | 180,180 |  5,10 |     1,1 |                    0.0 | 3187 |     False | 3187 |  196.051 |    -18.0 |   196.670813744751 | -17.407511279616617 | 196.67498622499073 |  -18.59050462424545 | 195.42692460303476 |  -18.59050462424545 |  195.4310970832745 | -17.407511279616614 |            0 |                    0.0 |   37 |        1.0 |     Target[name=MS181101ab, ra[deg]=196.051, dec[deg]=-18.0 |      <FixedTarget "MS181101ab" at SkyCoord (ICRS): (ra, dec) in deg (196.051, -18.)> | 5f82069a3aef49c3b855ceda67b52ffd | 2023-04-28T12:34:57.539 | 2023-04-28 13:54:48.477744 | 2023-04-28T15:36:58.562 |   34.2 |      67 |
