|     name |        ra |       dec |     d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |       obj |     note |               weight | filter | count | exptime | binning |   ra_hms |   dec_dms | maxalt |                 transit | moonsep | scheduled |                               id | fraction_obs |
|  1259455 | 241.49500 | -16.08100 | 554.206 |  9.972067072499955e-08 |   14.0 |   0.0770324064289459 |  149 |        0.5 | S240910ci |  1259455 |   0.0770324064289459 |      r |    10 |     120 |       1 | 16:05:58 | -16:04:51 |  56.96 | 2024-09-10T21:26:36.006 |   17.32 |     False | e6170f5e14014b3797ca7ef114903459 |         0.23 |
|  1497231 | 252.48200 | -24.51700 | 833.884 | 1.1531068928211536e-07 |   12.0 |  0.07635033573741348 |  150 |        0.5 | S240910ci |  1497231 |  0.07635033573741348 |      r |    10 |     120 |       1 | 16:49:55 | -24:31:01 |  69.99 | 2024-09-10T22:10:32.886 |    4.12 |     False | 069de49012824a43b73dff42d59af021 |         0.00 |
|  1214079 | 231.30100 |  -0.79600 | 595.823 |  9.841260371720933e-08 |   14.0 |   0.0760219219737847 |  151 |        0.5 | S240910ci |  1214079 |   0.0760219219737847 |      r |    10 |     120 |       1 | 15:25:12 | -00:47:45 |  39.75 | 2024-09-10T20:45:49.446 |   35.44 |     False | 098c73001f34429c9729aa22b2d2dd5a |         0.10 |
|  1550244 | 233.08200 |  -2.88900 | 590.014 |  9.833782379638571e-08 |   14.0 |  0.07596415433107187 |  152 |        0.5 | S240910ci |  1550244 |  0.07596415433107187 |      r |    10 |     120 |       1 | 15:32:19 | -02:53:20 |  42.46 | 2024-09-10T20:52:56.886 |    32.7 |     False | 12548f101ead459086a987a069047b58 |         0.13 |
|  1556226 | 237.67300 | -10.99400 |  651.79 | 1.0586407164942439e-07 |   13.0 |  0.07593675248532637 |  153 |        0.5 | S240910ci |  1556226 |  0.07593675248532637 |      r |    10 |     120 |       1 | 15:50:41 | -10:59:38 |  51.04 | 2024-09-10T21:11:18.726 |   23.56 |     False | 1eb7050a38984c549adc339e95a267a5 |         0.19 |
| 15570875 | 232.31500 |  -0.90900 | 693.828 | 1.1461566468561013e-07 |   12.0 |  0.07589012893943889 |  154 |        0.5 | S240910ci | 15570875 |  0.07589012893943889 |      r |    10 |     120 |       1 | 15:29:15 | -00:54:32 |  40.59 | 2024-09-10T20:49:52.806 |   34.73 |     False | 938e3c9ed8fd47ae87665c8182fd4e7f |         0.10 |
|  1658957 | 231.71900 |  -0.81400 | 593.104 |  1.146039612515995e-07 |   12.0 |  0.07588237957356261 |  155 |        0.5 | S240910ci |  1658957 |  0.07588237957356261 |      r |    10 |     120 |       1 | 15:26:52 | -00:48:50 |  40.08 | 2024-09-10T20:47:29.766 |   35.17 |     False | 67d9917446a04d91a20571bc552c40f9 |         0.10 |
|  1093866 | 229.89000 |   1.05300 | 585.461 |   9.15489743598075e-08 |   15.0 |  0.07577130924855584 |  156 |        0.5 | S240910ci |  1093866 |  0.07577130924855584 |      r |    10 |     120 |       1 | 15:19:33 |  01:03:10 |  37.47 | 2024-09-10T20:40:10.806 |   37.77 |     False | 8d717d3a81f44be4a2b8325bd2d6e95b |         0.06 |
|  1522862 | 241.97700 | -15.99600 | 587.724 | 1.7065169489865178e-07 |    8.0 |  0.07532871764671757 |  157 |        0.5 | S240910ci |  1522862 |  0.07532871764671757 |      r |    10 |     120 |       1 | 16:07:54 | -15:59:45 |  57.31 | 2024-09-10T21:28:31.686 |   17.05 |     False | 1369c0cc64ed4597be1b2ff933e8ac0e |         0.23 |
|  1556277 | 238.53500 | -10.95000 | 598.373 | 1.9456419540799466e-07 |    7.0 |  0.07514860375230702 |  158 |        0.5 | S240910ci |  1556277 |  0.07514860375230702 |      r |    10 |     120 |       1 | 15:54:08 | -10:56:59 |   51.7 | 2024-09-10T21:14:45.606 |   23.04 |     False | ef58c9cb48de4b3e950a843402d62897 |         0.19 |
|  1556279 | 238.51300 | -11.40900 | 596.146 |  1.688824895386674e-07 |    8.0 |  0.07454773777178757 |  159 |        0.5 | S240910ci |  1556279 |  0.07454773777178757 |      r |    10 |     120 |       1 | 15:54:03 | -11:24:32 |  51.95 | 2024-09-10T21:14:40.326 |    22.7 |     False | f01f4bf11dcd4d319581ba2f5dcd9bb9 |         0.19 |
| 16087843 | 242.83300 | -15.55600 | 595.474 | 1.4981031882671703e-07 |    9.0 |  0.07439505567178485 |  160 |        0.5 | S240910ci | 16087843 |  0.07439505567178485 |      r |    10 |     120 |       1 | 16:11:19 | -15:33:21 |  57.76 | 2024-09-10T21:31:57.126 |   16.81 |     False | 4de6c76d30614320a4257164df8942ef |         0.23 |
|  2550416 | 239.94100 | -12.94900 | 640.603 | 2.2423262628793936e-07 |    6.0 |  0.07423519676038393 |  161 |        0.5 | S240910ci |  2550416 |  0.07423519676038393 |      r |    10 |     120 |       1 | 15:59:45 | -12:56:56 |  53.98 | 2024-09-10T21:20:23.046 |   20.63 |     False | eb83bfcbc4bd41a7a9468c9e0206787f |         0.19 |
|  1554669 | 233.70100 |  -3.88900 | 693.642 |  9.573780885701265e-08 |   14.0 |  0.07395563744028832 |  162 |        0.5 | S240910ci |  1554669 |  0.07395563744028832 |      r |    10 |     120 |       1 | 15:34:48 | -03:53:20 |  43.58 | 2024-09-10T20:55:25.446 |   31.53 |     False | 0e642635010e4f8fbc757843225dc56c |         0.13 |
|  1463481 | 254.17200 | -25.71400 | 816.565 | 1.0305725422919413e-07 |   13.0 |  0.07392335684059415 |  163 |        0.5 | S240910ci |  1463481 |  0.07392335684059415 |      r |    10 |     120 |       1 | 16:56:41 | -25:42:50 |  71.85 | 2024-09-10T22:17:18.486 |    2.28 |     False | 4e64e2c52eed40aa8c6bdf3d1db89953 |         0.00 |
|  1565748 | 248.03700 | -21.19000 | 581.219 | 1.6734317525488907e-07 |    8.0 |  0.07386823865652728 |  164 |        0.5 | S240910ci |  1565748 |  0.07386823865652728 |      r |    10 |     120 |       1 | 16:32:08 | -21:11:24 |  64.87 | 2024-09-10T21:52:46.086 |    9.33 |     False | 60f6ea022a494cc698368f231787d968 |         0.29 |
| 15988048 | 239.94200 | -12.94000 | 653.177 | 2.2227625188769633e-07 |    6.0 |  0.07358749536758256 |  165 |        0.5 | S240910ci | 15988048 |  0.07358749536758256 |      r |    10 |     120 |       1 | 15:59:46 | -12:56:23 |  53.98 | 2024-09-10T21:20:23.286 |   20.63 |     False | 7e7be4cd28f94df0bbe48c26d2f1ee51 |         0.19 |
|  2523551 | 229.54100 |   3.00100 | 608.874 |  1.333114272775649e-07 |   10.0 |  0.07355752016057401 |  166 |        0.5 | S240910ci |  2523551 |  0.07355752016057401 |      r |    10 |     120 |       1 | 15:18:09 |  03:00:03 |  35.93 | 2024-09-10T20:38:47.046 |   39.52 |     False | 4c6894146d6a4b8db6818cca32dd5cbc |         0.06 |
|  1756030 | 254.24700 | -25.57100 | 623.811 | 1.2118157584997602e-07 |   11.0 |  0.07355106764809939 |  167 |        0.5 | S240910ci |  1756030 |  0.07355106764809939 |      r |    10 |     120 |       1 | 16:56:59 | -25:34:15 |  71.86 | 2024-09-10T22:17:36.486 |    2.39 |     False | 6ef56894f9ee4d0fa64bf59024886ba7 |         0.00 |
| 16152338 | 242.90500 | -16.91300 | 701.667 |  1.903310022868828e-07 |    7.0 |  0.07351352855390217 |  168 |        0.5 | S240910ci | 16152338 |  0.07351352855390217 |      r |    10 |     120 |       1 | 16:11:37 | -16:54:46 |  58.55 | 2024-09-10T21:32:14.406 |   15.77 |     False | 65dc9560fbdf4aa1af723b82f9d4128f |         0.23 |
| 16012005 | 241.39200 | -14.62100 | 669.538 |   2.66106053564055e-07 |    5.0 |  0.07341493807877401 |  169 |        0.5 | S240910ci | 16012005 |  0.07341493807877401 |      r |    10 |     120 |       1 | 16:05:34 | -14:37:15 |  56.09 | 2024-09-10T21:26:11.286 |   18.44 |     False | 81847e944b804900934a4ee1bf9b2e5c |         0.23 |
|  1554962 | 235.35000 |  -4.89200 | 681.875 |  7.385277346476971e-08 |   18.0 |  0.07334980812931922 |  170 |        0.5 | S240910ci |  1554962 |  0.07334980812931922 |      r |    10 |     120 |       1 | 15:41:24 | -04:53:31 |  45.48 | 2024-09-10T21:02:01.206 |   29.73 |     False | 3d236c6ac2d14abea818e3fb8246b20b |         0.13 |
|  1576461 | 238.59500 | -12.07500 | 536.266 | 1.1054746320541427e-07 |   12.0 |  0.07319639121255786 |  171 |        0.5 | S240910ci |  1576461 |  0.07319639121255786 |      r |    10 |     120 |       1 | 15:54:22 | -12:04:29 |   52.4 | 2024-09-10T21:15:00.006 |   22.16 |     False | 984a98d7221f4dca9a30923dedb500b1 |         0.19 |
| 15989667 | 239.97500 | -13.11600 | 625.774 | 2.2051404575277342e-07 |    6.0 |  0.07300407771099757 |  172 |        0.5 | S240910ci | 15989667 |  0.07300407771099757 |      r |    10 |     120 |       1 | 15:59:54 | -13:06:57 |   54.1 | 2024-09-10T21:20:31.206 |   20.48 |     False | 957223623fda469abd06dcaebddb0f4e |         0.19 |
|  1100500 | 229.15500 |   3.43000 | 640.135 | 1.1013438387322981e-07 |   12.0 |  0.07292287295474373 |  173 |        0.5 | S240910ci |  1100500 |  0.07292287295474373 |      r |    10 |     120 |       1 | 15:16:37 |  03:25:48 |  35.35 | 2024-09-10T20:37:14.406 |    40.1 |     False | d5d2b6c0e74f49d5b7198a100146bd37 |         0.06 |
|  1556274 | 238.43700 |  -9.58800 | 584.156 |  8.800504419835657e-08 |   15.0 |  0.07283806638195858 |  174 |        0.5 | S240910ci |  1556274 |  0.07283806638195858 |      r |    10 |     120 |       1 | 15:53:44 | -09:35:16 |  50.81 | 2024-09-10T21:14:22.086 |   24.14 |     False | b0cb2daa7e464e8c89b61a38a5bf2b47 |         0.19 |
| 16066166 | 242.63700 | -16.11800 | 665.081 | 2.2000643208514703e-07 |    6.0 |  0.07283602088123851 |  175 |        0.5 | S240910ci | 16066166 |  0.07283602088123851 |      r |    10 |     120 |       1 | 16:10:32 | -16:07:04 |  57.91 | 2024-09-10T21:31:10.086 |   16.53 |     False | 2eb6213c706147228c5aae9e09e16a31 |         0.23 |
|  2547989 | 239.78800 | -12.70100 |  677.37 | 2.1976960183521493e-07 |    6.0 |  0.07275761294320811 |  176 |        0.5 | S240910ci |  2547989 |  0.07275761294320811 |      r |    10 |     120 |       1 | 15:59:09 | -12:42:03 |  53.72 | 2024-09-10T21:19:46.326 |   20.91 |     False | f1ad2ae7fcbf4eae8f617a10e7157cd6 |         0.19 |
| 16011947 | 241.48200 | -14.75800 | 714.144 |  2.602785114761188e-07 |    5.0 |  0.07180715655934025 |  177 |        0.5 | S240910ci | 16011947 |  0.07180715655934025 |      r |    10 |     120 |       1 | 16:05:55 | -14:45:28 |  56.24 | 2024-09-10T21:26:32.886 |   18.28 |     False | ea7a78cdc3eb4bc5a3b7cd2043429400 |         0.23 |
|  1576556 | 244.28900 | -17.22800 | 632.458 | 1.6194142107790792e-07 |    8.0 |  0.07148374367535758 |  178 |        0.5 | S240910ci |  1576556 |  0.07148374367535758 |      r |    10 |     120 |       1 | 16:17:09 | -17:13:40 |  59.84 | 2024-09-10T21:37:46.566 |   14.64 |     False | 7aae6f084621460786b45b971da24098 |         0.23 |
| 16152466 | 243.63900 | -17.08600 | 671.158 | 2.1445226604032386e-07 |    6.0 |  0.07099719029613417 |  179 |        0.5 | S240910ci | 16152466 |  0.07099719029613417 |      r |    10 |     120 |       1 | 16:14:33 | -17:05:09 |  59.24 | 2024-09-10T21:35:10.566 |   15.16 |     False | 5ccc486f01f44c06a9d23d00f5688168 |         0.23 |
|  1580097 | 246.28100 | -18.86000 | 811.204 |  9.881862793673301e-08 |   13.0 |   0.0708828912743698 |  180 |        0.5 | S240910ci |  1580097 |   0.0708828912743698 |      r |    10 |     120 |       1 | 16:25:07 | -18:51:35 |   62.3 | 2024-09-10T21:45:44.646 |   12.16 |     False | af4e1480bca34b55bf498f1a2f589e21 |         0.26 |
|  1364258 | 232.12100 |  -3.52700 | 667.679 |  7.117299031031673e-08 |   18.0 |  0.07068820212793848 |  181 |        0.5 | S240910ci |  1364258 |  0.07068820212793848 |      r |    10 |     120 |       1 | 15:28:29 | -03:31:37 |  42.13 | 2024-09-10T20:49:06.246 |   32.81 |     False | b47be5361f6a4f568f8647d1d3f9a881 |         0.10 |
|  1133971 | 232.17600 |   1.33100 | 548.424 |  5.119174797993852e-08 |   25.0 |   0.0706153592623064 |  182 |        0.5 | S240910ci |  1133971 |   0.0706153592623064 |      r |    10 |     120 |       1 | 15:28:42 |  01:19:51 |   39.0 | 2024-09-10T20:49:19.446 |   36.61 |     False | e8466d79143b490192cb203ad51de5ee |         0.10 |
| 16011820 | 240.85400 | -14.94900 | 773.137 | 1.2788763127618356e-07 |   10.0 |  0.07056473903789391 |  183 |        0.5 | S240910ci | 16011820 |  0.07056473903789391 |      r |    10 |     120 |       1 | 16:03:24 | -14:56:56 |  55.83 | 2024-09-10T21:24:02.166 |   18.56 |     False | 1b3f5b77df7148fc802a2f811f47cf58 |         0.23 |
|   154092 | 229.32500 |   2.61600 | 498.661 |  7.987082171254088e-08 |   16.0 |  0.07051269638201617 |  184 |        0.5 | S240910ci |   154092 |  0.07051269638201617 |      r |    10 |     120 |       1 | 15:17:18 |  02:36:57 |  36.02 | 2024-09-10T20:37:55.206 |   39.35 |     False | f58b67dcb93b422e844ba6e6744805e4 |         0.06 |
|  1099172 | 229.76000 |   0.53600 | 626.209 |   6.38232615664234e-08 |   20.0 |  0.07043169865442098 |  185 |        0.5 | S240910ci |  1099172 |  0.07043169865442098 |      r |    10 |     120 |       1 | 15:19:02 |  00:32:09 |  37.71 | 2024-09-10T20:39:39.606 |   37.45 |     False | 73214f81f2f3403db3daacf7db285b64 |         0.06 |
|  1554670 | 233.76400 |  -3.82000 | 709.706 |  9.087095583494267e-08 |   14.0 |  0.07019598346609013 |  186 |        0.5 | S240910ci |  1554670 |  0.07019598346609013 |      r |    10 |     120 |       1 | 15:35:03 | -03:49:11 |  43.58 | 2024-09-10T20:55:40.566 |   31.54 |     False | 94eda2be7ca64569ae61ddcbc55b6e63 |         0.13 |
| 16066106 | 242.35700 | -16.25300 | 654.428 |  2.118876817473053e-07 |    6.0 |  0.07014812744889067 |  187 |        0.5 | S240910ci | 16066106 |  0.07014812744889067 |      r |    10 |     120 |       1 | 16:09:25 | -16:15:10 |  57.75 | 2024-09-10T21:30:02.886 |   16.61 |     False | 6998edb1f5084ee5be48e8bb00d09f85 |         0.23 |
|  1576514 | 243.24200 | -16.92700 |  908.39 | 5.0744527529181154e-08 |   25.0 |  0.06999843297932938 |  188 |        0.5 | S240910ci |  1576514 |  0.06999843297932938 |      r |    10 |     120 |       1 | 16:12:58 | -16:55:37 |  58.83 | 2024-09-10T21:33:35.286 |   15.54 |     False | 5eaaae67d26e4d458dfb44e13811b829 |         0.23 |
| 15819866 | 238.20600 |  -9.81600 |   803.2 |  8.437369272693101e-08 |   15.0 |  0.06983246657767081 |  189 |        0.5 | S240910ci | 15819866 |  0.06983246657767081 |      r |    10 |     120 |       1 | 15:52:49 | -09:48:57 |  50.77 | 2024-09-10T21:13:26.646 |   24.11 |     False | 436c88ab72d64351a59eeb8258a51340 |         0.16 |
|  1536970 | 250.54900 | -23.10900 |  541.27 | 1.0510384870044579e-07 |   12.0 |  0.06959193114979706 |  190 |        0.5 | S240910ci |  1536970 |  0.06959193114979706 |      r |    10 |     120 |       1 | 16:42:11 | -23:06:32 |   67.8 | 2024-09-10T22:02:48.966 |    6.34 |     False | e03829256a6846ef84f85e8b4f4fc29d |         0.29 |
| 16152254 | 243.26200 | -17.13100 | 767.566 |  1.574823233156926e-07 |    8.0 |   0.0695153652771222 |  191 |        0.5 | S240910ci | 16152254 |   0.0695153652771222 |      r |    10 |     120 |       1 | 16:13:02 | -17:07:51 |  58.95 | 2024-09-10T21:33:40.086 |   15.38 |     False | 6de3cc434b044d36a8fe2f52e91bde13 |         0.23 |
|  1565747 | 248.05200 | -21.03200 | 501.544 |  9.687093949183524e-08 |   13.0 |  0.06948576889512692 |  192 |        0.5 | S240910ci |  1565747 |  0.06948576889512692 |      r |    10 |     120 |       1 | 16:32:12 | -21:01:55 |  64.81 | 2024-09-10T21:52:49.686 |    9.43 |     False | aeb7b51cfa3c44daaee68a5127e5a8b9 |         0.29 |
|  1215886 | 232.94700 |  -1.87000 | 618.293 |  9.686674381452849e-08 |   13.0 |  0.06948275923787055 |  193 |        0.5 | S240910ci |  1215886 |  0.06948275923787055 |      r |    10 |     120 |       1 | 15:31:47 | -01:52:12 |   41.7 | 2024-09-10T20:52:24.486 |   33.58 |     False | 0f47aab26d6244f68a1e77ad85fd7389 |         0.10 |
| 15988058 | 241.19400 | -14.31000 | 697.554 | 2.5136401475497555e-07 |    5.0 |  0.06934770403767124 |  194 |        0.5 | S240910ci | 15988058 |  0.06934770403767124 |      r |    10 |     120 |       1 | 16:04:46 | -14:18:36 |  55.76 | 2024-09-10T21:25:23.766 |    18.8 |     False | 30748ce048be446daf2e0a5f1204c563 |         0.23 |
|  1550262 | 233.44100 |  -3.78000 |  631.37 | 1.0460155192852949e-07 |   12.0 |  0.06925933804417331 |  195 |        0.5 | S240910ci |  1550262 |  0.06925933804417331 |      r |    10 |     120 |       1 | 15:33:45 | -03:46:47 |  43.31 | 2024-09-10T20:54:23.046 |   31.78 |     False | 0479ff8e8a3140f583240b118c6979bd |         0.13 |
| 15988852 | 240.59900 | -13.67900 | 706.194 | 2.0820967545526925e-07 |    6.0 |  0.06893044140792223 |  196 |        0.5 | S240910ci | 15988852 |  0.06893044140792223 |      r |    10 |     120 |       1 | 16:02:23 | -13:40:44 |  54.92 | 2024-09-10T21:23:00.966 |   19.65 |     False | 8abc8fb57fc24166b6b691bc80c46aec |         0.19 |
| 15770152 | 236.27100 |  -7.89000 | 772.396 |  8.271337832825378e-08 |   15.0 |  0.06845825626754583 |  197 |        0.5 | S240910ci | 15770152 |  0.06845825626754583 |      r |    10 |     120 |       1 | 15:45:05 | -07:53:23 |  48.08 | 2024-09-10T21:05:42.246 |   26.81 |     False | 77bfcd05e82d4cd58f0f129d8e19c3e0 |         0.16 |
|  1100374 | 229.08400 |   3.02700 | 549.043 |   8.85511280811382e-08 |   14.0 |  0.06840391175270671 |  198 |        0.5 | S240910ci |  1100374 |  0.06840391175270671 |      r |    10 |     120 |       1 | 15:16:20 |  03:01:37 |  35.57 | 2024-09-10T20:36:57.366 |   39.82 |     False | 1ffaa96d19234c27964f602a9e194ef3 |         0.06 |
|  1097146 | 230.02700 |   1.67100 | 570.143 | 1.1267237095135743e-07 |   11.0 |  0.06838627041726164 |  199 |        0.5 | S240910ci |  1097146 |  0.06838627041726164 |      r |    10 |     120 |       1 | 15:20:06 |  01:40:15 |  37.17 | 2024-09-10T20:40:43.686 |   38.17 |     False | d2dc4f77144f42e7b8cb9898953cba8b |         0.06 |
|  1576499 | 243.01800 | -15.07000 |  560.75 |  6.866170754447004e-08 |   18.0 |  0.06819395356546254 |  200 |        0.5 | S240910ci |  1576499 |  0.06819395356546254 |      r |    10 |     120 |       1 | 16:12:04 | -15:04:12 |  57.64 | 2024-09-10T21:32:41.526 |   17.07 |     False | 630a3a8cc4174ac99b25ecd5adcd0f12 |         0.23 |
|  1495039 | 251.69200 | -25.19900 | 716.651 |  8.220087360099245e-08 |   15.0 |  0.06803406595711342 |  201 |        0.5 | S240910ci |  1495039 |  0.06803406595711342 |      r |    10 |     120 |       1 | 16:46:46 | -25:11:56 |  69.56 | 2024-09-10T22:07:23.286 |    4.13 |     False | 052f8181c2c447c3bf2685e2cf334933 |         0.00 |
|  1099015 | 231.06100 |   0.31100 | 607.201 |  1.025093728253871e-07 |   12.0 |  0.06787401290505177 |  202 |        0.5 | S240910ci |  1099015 |  0.06787401290505177 |      r |    10 |     120 |       1 | 15:24:14 |  00:18:39 |  38.85 | 2024-09-10T20:44:51.846 |   36.46 |     False | 16957d3ee7d64c5fa7e8ec47e76608c7 |         0.10 |
|  1554707 | 234.06900 |  -4.30800 | 767.502 |  6.799294480400578e-08 |   18.0 |  0.06752972708856952 |  203 |        0.5 | S240910ci |  1554707 |  0.06752972708856952 |      r |    10 |     120 |       1 | 15:36:16 | -04:18:28 |  44.13 | 2024-09-10T20:56:53.766 |   30.97 |     False | c3df50eccf8041d69907b4f2d341b67c |         0.13 |
|   199624 | 229.44700 |   2.02600 |  610.51 |  8.736338121109235e-08 |   14.0 |   0.0674863748515389 |  204 |        0.5 | S240910ci |   199624 |   0.0674863748515389 |      r |    10 |     120 |       1 | 15:17:47 |  02:01:33 |   36.5 | 2024-09-10T20:38:24.486 |   38.81 |     False | bd82fa3e215d48288288e5d929a323f4 |         0.06 |
|  1522829 | 241.63400 | -15.29700 | 575.481 |  2.035368632945595e-07 |    6.0 |  0.06738340268955886 |  205 |        0.5 | S240910ci |  1522829 |  0.06738340268955886 |      r |    10 |     120 |       1 | 16:06:32 | -15:17:49 |  56.65 | 2024-09-10T21:27:09.366 |   17.79 |     False | c5ffe5710b254988b583596bcb78f8ba |         0.23 |
|  1523388 | 242.38600 | -14.42400 | 740.374 |  8.133763109249148e-08 |   15.0 |  0.06731957672768478 |  206 |        0.5 | S240910ci |  1523388 |  0.06731957672768478 |      r |    10 |     120 |       1 | 16:09:32 | -14:25:26 |  56.78 | 2024-09-10T21:30:09.846 |   17.95 |     False | d771a66bbc53463eba7ec11951eaa4bd |         0.23 |
|  1470761 | 251.21100 | -22.84200 | 776.836 |  8.131855428077999e-08 |   15.0 |  0.06730378721736123 |  207 |        0.5 | S240910ci |  1470761 |  0.06730378721736123 |      r |    10 |     120 |       1 | 16:44:50 | -22:50:31 |  68.24 | 2024-09-10T22:05:27.846 |    6.16 |     False | 4ac78e0c6981475ab3c9ea16c1908f59 |         0.29 |
| 15770147 | 236.17900 |  -7.82800 |  762.66 |  8.677082118643194e-08 |   14.0 |  0.06702862101316266 |  208 |        0.5 | S240910ci | 15770147 |  0.06702862101316266 |      r |    10 |     120 |       1 | 15:44:42 | -07:49:40 |  47.97 | 2024-09-10T21:05:20.166 |   26.92 |     False | d960613881d140be948959ed09e79458 |         0.16 |
|  1556280 | 238.46200 | -11.48300 | 794.876 | 1.0966259042481582e-07 |   11.0 |  0.06655943626364583 |  209 |        0.5 | S240910ci |  1556280 |  0.06655943626364583 |      r |    10 |     120 |       1 | 15:53:50 | -11:28:58 |  51.96 | 2024-09-10T21:14:28.086 |   22.68 |     False | a63b0061c92340e490b6c1a6334c849e |         0.19 |
| 15989159 | 240.50900 | -13.28400 | 791.007 | 1.3397598410145054e-07 |    9.0 |   0.0665315909987927 |  210 |        0.5 | S240910ci | 15989159 |   0.0665315909987927 |      r |    10 |     120 |       1 | 16:02:02 | -13:17:02 |  54.63 | 2024-09-10T21:22:39.366 |   20.01 |     False | 8f37557126284623b2a302d3ae877609 |         0.19 |
|   292130 | 227.72800 |   7.17200 | 576.607 | 1.0950195460588361e-07 |   11.0 |    0.066461935798834 |  211 |        0.5 | S240910ci |   292130 |    0.066461935798834 |      r |    10 |     120 |       1 | 15:10:54 |  07:10:19 |  31.78 | 2024-09-10T20:31:31.926 |   43.95 |     False | c0db5885474d497f855d879dc1b996ed |         0.03 |
|  1466476 | 252.80700 | -25.40000 | 623.041 | 1.3322118937556226e-07 |    9.0 |   0.0661567535480653 |  212 |        0.5 | S240910ci |  1466476 |   0.0661567535480653 |      r |    10 |     120 |       1 | 16:51:13 | -25:23:59 |  70.58 | 2024-09-10T22:11:50.886 |    3.26 |     False | fe95c36289a94ebb97c029e8b3479b20 |         0.00 |
|  1522721 | 240.33200 | -14.28400 | 528.433 | 1.1973610644037208e-07 |   10.0 |  0.06606683210270284 |  213 |        0.5 | S240910ci |  1522721 |  0.06606683210270284 |      r |    10 |     120 |       1 | 16:01:19 | -14:17:02 |  55.05 | 2024-09-10T21:21:56.886 |   19.39 |     False | 2731e8d1ac534f479dbe46bf7d3e0753 |         0.19 |
|  1580140 | 247.22200 | -21.51900 | 750.035 |   7.48308607366203e-08 |   16.0 |  0.06606311898229446 |  214 |        0.5 | S240910ci |  1580140 |  0.06606311898229446 |      r |    10 |     120 |       1 | 16:28:53 | -21:31:08 |  64.34 | 2024-09-10T21:49:30.486 |    9.64 |     False | 9641b4ebee7b45ab8b9fa77ba4e23a2b |         0.29 |
| 15633255 | 234.62400 |  -6.39000 | 653.441 | 1.0857389616364745e-07 |   11.0 |  0.06589863596887044 |  215 |        0.5 | S240910ci | 15633255 |  0.06589863596887044 |      r |    10 |     120 |       1 | 15:38:29 | -06:23:23 |  45.86 | 2024-09-10T20:59:06.966 |   29.01 |     False | a0f147aba89f4371bed77980dca179ad |         0.13 |
|  1556003 | 236.30200 |  -6.59500 | 791.219 |  5.685232089382955e-08 |   21.0 |  0.06587578541154274 |  216 |        0.5 | S240910ci |  1556003 |  0.06587578541154274 |      r |    10 |     120 |       1 | 15:45:12 | -06:35:41 |   47.3 | 2024-09-10T21:05:49.686 |    27.8 |     False | da73e00bcf934abcb6dc10ee1df6b8ba |         0.16 |
| 16152970 | 243.24400 | -16.47200 |  685.81 | 1.9867670266576817e-07 |    6.0 |  0.06577433808100773 |  217 |        0.5 | S240910ci | 16152970 |  0.06577433808100773 |      r |    10 |     120 |       1 | 16:12:58 | -16:28:19 |  58.59 | 2024-09-10T21:33:35.766 |   15.87 |     False | e493c3c6930b41b688b838b41e7b3270 |         0.23 |
|  1134053 | 231.56800 |   1.43700 | 553.328 |  7.449311904036759e-08 |   16.0 |  0.06576494051905443 |  218 |        0.5 | S240910ci |  1134053 |  0.06576494051905443 |      r |    10 |     120 |       1 | 15:26:16 |  01:26:13 |  38.48 | 2024-09-10T20:46:53.526 |   37.06 |     False | 9c1be6c8d38949528b96f6eced335cab |         0.10 |
| 16152385 | 243.18400 | -17.00300 | 698.252 | 1.9841763893958724e-07 |    6.0 |   0.0656885692546262 |  219 |        0.5 | S240910ci | 16152385 |   0.0656885692546262 |      r |    10 |     120 |       1 | 16:12:44 | -17:00:10 |  58.82 | 2024-09-10T21:33:21.366 |   15.52 |     False | dc0f31f0cb124c64be74f9ccc09f12d6 |         0.23 |
|  1554728 | 234.45200 |  -2.96400 | 698.316 |  5.410766018874401e-08 |   22.0 |  0.06568099269320994 |  220 |        0.5 | S240910ci |  1554728 |  0.06568099269320994 |      r |    10 |     120 |       1 | 15:37:48 | -02:57:50 |  43.55 | 2024-09-10T20:58:25.686 |    31.8 |     False | 969024398432403fb0d7ccb0ff263e6d |         0.13 |
|  1099585 | 231.01000 |   1.09100 | 574.655 |  9.140614684155131e-08 |   13.0 |  0.06556574558255117 |  221 |        0.5 | S240910ci |  1099585 |  0.06556574558255117 |      r |    10 |     120 |       1 | 15:24:02 |  01:05:27 |  38.29 | 2024-09-10T20:44:39.606 |   37.11 |     False | 53dccb31199c4502bc4d3412f04cb7f1 |         0.10 |
|  1576551 | 244.05200 | -17.95200 | 883.742 |  6.596400812486814e-08 |   18.0 |   0.0655145528261891 |  222 |        0.5 | S240910ci |  1576551 |   0.0655145528261891 |      r |    10 |     120 |       1 | 16:16:12 | -17:57:07 |  60.02 | 2024-09-10T21:36:49.686 |   14.27 |     False | 51e18da685cf41a084237bd814bd739b |         0.26 |
|  1470729 | 248.92400 | -22.41800 | 631.586 |  1.695872654642166e-07 |    7.0 |  0.06550123886368592 |  223 |        0.5 | S240910ci |  1470729 |  0.06550123886368592 |      r |    10 |     120 |       1 | 16:35:41 | -22:25:04 |  66.15 | 2024-09-10T21:56:18.966 |    7.88 |     False | 2f6b362c93a74be7a948e68ba9b3a284 |         0.29 |
