#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,l,b,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
599,30.000,-54.000,32.212,-52.637,32.359,-55.320,27.641,-55.320,27.788,-52.637,282.45521670445385,-60.31786557614348,94,0.44809108566367706,141,0.99,S230830b,599,0.44809108566367706
604,51.429,-54.000,53.640,-52.637,53.788,-55.320,49.069,-55.320,49.217,-52.637,267.25744107390665,-51.06916529618932,70,0.43609576803010947,142,0.99,S230830b,604,0.43609576803010947
1408,58.462,-33.429,60.046,-32.076,60.095,-34.761,56.828,-34.761,56.878,-32.076,233.52422794711237,-50.431460580576456,127,0.4322914563187691,143,0.99,S230830b,1408,0.4322914563187691
2024,49.466,-20.571,50.887,-19.223,50.912,-21.908,48.019,-21.908,48.044,-19.223,209.85785831409868,-56.006974905007525,76,0.4313456279963034,144,0.99,S230830b,2024,0.4313456279963034
779,53.617,-48.857,55.604,-47.497,55.713,-50.181,51.521,-50.181,51.630,-47.497,258.81391551881427,-51.900092510228426,118,0.3957059260763322,145,0.99,S230830b,779,0.3957059260763322
1647,58.065,-28.286,59.570,-26.935,59.608,-29.620,56.521,-29.620,56.559,-26.935,225.45715560836686,-50.198173689191655,206,0.3807836049547254,146,0.99,S230830b,1647,0.3807836049547254
771,22.979,-48.857,24.965,-47.497,25.075,-50.181,20.883,-50.181,20.992,-47.497,285.7943270357291,-66.90229457564845,72,0.3735290782841504,147,0.99,S230830b,771,0.3735290782841504
1897,55.814,-23.143,57.259,-21.794,57.289,-24.479,54.339,-24.479,54.368,-21.794,216.84969886703456,-51.09363061237564,104,0.36496458521903363,148,0.99,S230830b,1897,0.36496458521903363
600,34.286,-54.000,36.498,-52.637,36.645,-55.320,31.926,-55.320,32.074,-52.637,278.40246140471663,-58.855633068177404,117,0.3555076314407342,149,1.0,S230830b,600,0.3555076314407342
1635,23.226,-28.286,24.731,-26.935,24.770,-29.620,21.682,-29.620,21.720,-26.935,222.5156037865262,-80.75258104540707,54,0.33943979942927005,150,1.0,S230830b,1635,0.33943979942927005
1898,58.605,-23.143,60.050,-21.794,60.079,-24.479,57.130,-24.479,57.159,-21.794,217.89439916840576,-48.617440746343874,56,0.2763513560590927,151,1.0,S230830b,1898,0.2763513560590927
1294,60.000,-36.000,61.631,-34.646,61.688,-37.331,58.312,-37.331,58.369,-34.646,237.586706931851,-49.26861010644264,62,0.2721329918564669,152,1.0,S230830b,1294,0.2721329918564669
2150,35.188,-18.000,36.589,-16.652,36.610,-19.337,33.766,-19.337,33.787,-16.652,193.68901858607126,-67.49875625459497,28,0.26083377759490356,153,1.0,S230830b,2150,0.26083377759490356
865,22.041,-46.286,23.937,-44.927,24.032,-47.611,20.050,-47.611,20.145,-44.927,284.5697246848866,-69.51119306343651,69,0.24941477778479582,154,1.0,S230830b,865,0.24941477778479582
2025,52.214,-20.571,53.635,-19.223,53.660,-21.908,50.767,-21.908,50.792,-19.223,211.25478590367538,-53.56335428746534,99,0.24380620683419324,155,1.0,S230830b,2025,0.24380620683419324
2023,46.718,-20.571,48.139,-19.223,48.164,-21.908,45.271,-21.908,45.296,-19.223,208.3509513431805,-58.44724738763124,54,0.23871476678341202,156,1.0,S230830b,2023,0.23871476678341202
1634,20.323,-28.286,21.828,-26.935,21.867,-29.620,18.779,-29.620,18.817,-26.935,224.59110597406803,-83.29322285522677,63,0.22359611830633536,157,1.0,S230830b,1634,0.22359611830633536
1526,59.504,-30.857,61.046,-29.505,61.090,-32.190,57.918,-32.190,57.962,-29.505,229.67219807945483,-49.32177813251181,125,0.19877473228471584,158,1.0,S230830b,1526,0.19877473228471584
2026,54.962,-20.571,56.383,-19.223,56.408,-21.908,53.515,-21.908,53.540,-19.223,212.56460676588637,-51.11802312587656,81,0.195897957253389,159,1.0,S230830b,2026,0.195897957253389
875,58.776,-46.286,60.671,-44.927,60.767,-47.611,56.784,-47.611,56.880,-44.927,253.43732642232348,-49.2418064308283,34,0.18083418420229247,160,1.0,S230830b,875,0.18083418420229247
2153,43.308,-18.000,44.709,-16.652,44.731,-19.337,41.886,-19.337,41.907,-16.652,201.3431623083027,-60.52823661816862,51,0.16681672521150467,161,1.0,S230830b,2153,0.16681672521150467
1762,31.429,-25.714,32.902,-24.364,32.936,-27.049,29.922,-27.049,29.955,-24.364,212.27527860389262,-73.32571592604468,42,0.15409681844542622,162,1.0,S230830b,1762,0.15409681844542622
598,25.714,-54.000,27.926,-52.637,28.074,-55.320,23.355,-55.320,23.502,-52.637,287.01996518514267,-61.51109581221813,56,0.15175756842908308,163,1.0,S230830b,598,0.15175756842908308
770,19.149,-48.857,21.136,-47.497,21.245,-50.181,17.053,-50.181,17.162,-47.497,291.96686585415296,-67.73201758602266,62,0.13191908123393242,164,1.0,S230830b,770,0.13191908123393242
1637,29.032,-28.286,30.538,-26.935,30.576,-29.620,27.488,-29.620,27.527,-26.935,221.30248828873084,-75.64568187794477,63,0.12282451513024815,165,1.0,S230830b,1637,0.12282451513024815
2154,46.015,-18.000,47.416,-16.652,47.437,-19.337,44.593,-19.337,44.614,-16.652,203.32517400264186,-58.16032120804669,40,0.10357085594668425,166,1.0,S230830b,2154,0.10357085594668425
2018,32.977,-20.571,34.398,-19.223,34.424,-21.908,31.530,-21.908,31.556,-19.223,197.62389834998982,-70.49665764621462,30,0.08733042825762588,167,1.0,S230830b,2018,0.08733042825762588
780,57.447,-48.857,59.434,-47.497,59.543,-50.181,55.351,-50.181,55.460,-47.497,257.6008836391832,-49.500495090412585,11,0.025986262950408824,168,1.0,S230830b,780,0.025986262950408824
974,60.000,-43.714,61.816,-42.357,61.900,-45.041,58.100,-45.041,58.184,-42.357,249.34824391649587,-48.82248152913719,4,0.006790913747903314,169,1.0,S230830b,974,0.006790913747903314
