#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,l,b,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
12469,52.291,-38.458,52.814,-38.045,52.820,-38.869,51.761,-38.869,51.767,-38.045,242.1111477605815,-55.27413505682655,15,0.11533964630321186,835,0.95,S230830b,12469,0.11533964630321186
14658,36.947,-33.700,37.440,-33.287,37.445,-34.111,36.450,-34.111,36.455,-33.287,236.4104281254976,-68.2721180688783,3,0.11465013308834614,836,0.95,S230830b,14658,0.11465013308834614
6747,49.209,-52.731,49.883,-52.317,49.895,-53.141,48.522,-53.141,48.535,-52.317,266.4779726560871,-52.83922205791418,13,0.11448875006971516,837,0.95,S230830b,6747,0.11448875006971516
9097,36.456,-46.388,37.049,-45.974,37.058,-46.798,35.854,-46.798,35.863,-45.974,265.14639775128484,-63.21538076344303,18,0.11440352730629084,838,0.95,S230830b,9097,0.11440352730629084
9100,39.873,-46.388,40.466,-45.974,40.475,-46.798,39.272,-46.798,39.281,-45.974,262.2253756498091,-61.28934090684123,21,0.11437962005421669,839,0.95,S230830b,9100,0.11437962005421669
18602,36.000,-25.771,36.456,-25.358,36.459,-26.182,35.541,-26.182,35.544,-25.358,214.44535606503493,-69.26634087900965,13,0.11397518860687507,840,0.95,S230830b,18602,0.11397518860687507
16600,44.545,-29.736,45.018,-29.323,45.022,-30.147,44.069,-30.147,44.073,-29.323,225.83803860752909,-62.10069848337481,8,0.11372208017224296,841,0.95,S230830b,16600,0.11372208017224296
17394,42.985,-28.150,43.451,-27.737,43.454,-28.561,42.516,-28.561,42.520,-27.737,222.18988049743797,-63.360724360286085,17,0.11341203432984266,842,0.95,S230830b,17394,0.11341203432984266
17409,56.418,-28.150,56.883,-27.737,56.887,-28.561,55.949,-28.561,55.952,-27.737,224.87570062438272,-51.60855995286107,23,0.11306215487268786,843,0.95,S230830b,17409,0.11306215487268786
9112,53.544,-46.388,54.137,-45.974,54.146,-46.798,52.942,-46.798,52.951,-45.974,255.00125037325887,-52.717778372852855,20,0.11291223970768645,844,0.95,S230830b,9112,0.11291223970768645
18603,36.878,-25.771,37.334,-25.358,37.337,-26.182,36.419,-26.182,36.422,-25.358,214.7863014458418,-68.48522688131388,15,0.11166575988215668,845,0.95,S230830b,18603,0.11166575988215668
10707,20.297,-42.423,20.851,-42.010,20.859,-42.834,19.735,-42.834,19.742,-42.010,283.2149467608869,-73.54753149450868,13,0.11160880345678434,846,0.95,S230830b,10707,0.11160880345678434
16191,30.229,-30.529,30.705,-30.116,30.709,-30.940,29.749,-30.940,29.753,-30.116,229.6473219609459,-74.42530611107303,6,0.11122958353454271,847,0.95,S230830b,16191,0.11122958353454271
7581,29.589,-50.352,30.229,-49.939,30.240,-50.763,28.938,-50.763,28.949,-49.939,278.62458695020547,-63.499889827682274,19,0.11103288173394352,848,0.95,S230830b,7581,0.11103288173394352
9101,41.013,-46.388,41.605,-45.974,41.614,-46.798,40.411,-46.798,40.420,-45.974,261.36964914181476,-60.62230686958,23,0.11082760632184463,849,0.95,S230830b,9101,0.11082760632184463
12093,30.508,-39.251,31.037,-38.838,31.044,-39.662,29.973,-39.662,29.980,-38.838,256.91975486685857,-70.95465608906945,4,0.11010909098911077,850,0.95,S230830b,12093,0.11010909098911077
20697,50.213,-21.806,50.655,-21.394,50.658,-22.218,49.768,-22.218,49.770,-21.394,212.3289935638127,-55.7125384053025,12,0.10945723555620461,851,0.95,S230830b,20697,0.10945723555620461
11048,24.211,-41.630,24.758,-41.217,24.765,-42.041,23.656,-42.041,23.663,-41.217,273.151295635897,-72.77093630287246,17,0.10941428605065319,852,0.95,S230830b,11048,0.10941428605065319
12442,25.140,-38.458,25.663,-38.045,25.669,-38.869,24.611,-38.869,24.617,-38.045,263.788931012229,-74.70192030010301,10,0.10858668747086382,853,0.95,S230830b,12442,0.10858668747086382
18625,56.195,-25.771,56.651,-25.358,56.654,-26.182,55.736,-26.182,55.739,-25.358,221.0606622572674,-51.37016834825215,15,0.10855357552382555,854,0.95,S230830b,18625,0.10855357552382555
13895,24.129,-35.286,24.631,-34.873,24.636,-35.697,23.621,-35.697,23.627,-34.873,255.99531333834372,-77.38869949443226,5,0.10853874359876178,855,0.95,S230830b,13895,0.10853874359876178
21112,43.200,-21.013,43.640,-20.601,43.643,-21.425,42.757,-21.425,42.760,-20.601,207.09245859795064,-61.70541594371296,6,0.10845274552013681,856,0.95,S230830b,21112,0.10845274552013681
9099,38.734,-46.388,39.327,-45.974,39.336,-46.798,38.132,-46.798,38.141,-45.974,263.13816906970425,-61.94451372204846,20,0.10793549974205277,857,0.95,S230830b,9099,0.10793549974205277
10078,56.900,-44.009,57.469,-43.595,57.477,-44.419,56.323,-44.419,56.331,-43.595,250.35474149088884,-50.98187860923993,22,0.1079352479188018,858,0.95,S230830b,10078,0.1079352479188018
10716,29.911,-42.423,30.465,-42.010,30.473,-42.834,29.349,-42.834,29.357,-42.010,265.0843619379465,-69.3419161939232,8,0.10773485884401511,859,0.95,S230830b,10716,0.10773485884401511
12454,37.207,-38.458,37.730,-38.045,37.736,-38.869,36.678,-38.869,36.684,-38.045,248.18905839456875,-66.71228419691364,3,0.10750258381444328,860,0.95,S230830b,12454,0.10750258381444328
8187,48.874,-48.767,49.494,-48.353,49.504,-49.177,48.244,-49.177,48.254,-48.353,260.64965674523364,-54.82616957378439,17,0.10700211723466012,861,0.95,S230830b,8187,0.10700211723466012
15057,54.517,-32.907,55.005,-32.495,55.010,-33.319,54.024,-33.319,54.029,-32.495,232.42197123532006,-53.704699420230035,24,0.10697806680700758,862,0.95,S230830b,15057,0.10697806680700758
9725,26.585,-44.802,27.161,-44.388,27.169,-45.212,26.000,-45.212,26.008,-44.388,274.6449309880755,-69.1909893551135,11,0.10693518420936057,863,0.95,S230830b,9725,0.10693518420936057
7302,40.139,-51.145,40.790,-50.732,40.802,-51.556,39.477,-51.556,39.488,-50.732,269.69746838379723,-58.356104927117435,18,0.10675440433036357,864,0.95,S230830b,7302,0.10675440433036357
15421,36.373,-32.115,36.857,-31.702,36.862,-32.526,35.884,-32.526,35.889,-31.702,232.32981580518364,-69.00688191916143,16,0.10672613251580584,865,0.95,S230830b,15421,0.10672613251580584
21109,40.659,-21.013,41.099,-20.601,41.101,-21.425,40.216,-21.425,40.219,-20.601,205.42136703454597,-63.95169025811712,11,0.10655070136753779,866,0.95,S230830b,21109,0.10655070136753779
6465,38.242,-53.524,38.928,-53.110,38.942,-53.934,37.542,-53.934,37.555,-53.110,274.50363407098774,-57.636545883486406,21,0.10646738583876685,867,0.95,S230830b,6465,0.10646738583876685
11407,41.618,-40.837,42.160,-40.424,42.166,-41.248,41.071,-41.248,41.077,-40.424,250.45444071349274,-62.679994060820576,10,0.10638253119729013,868,0.95,S230830b,11407,0.10638253119729013
11384,17.688,-40.837,18.229,-40.424,18.236,-41.248,17.140,-41.248,17.147,-40.424,287.96481430721394,-75.72500543841866,13,0.10636539434996764,869,0.95,S230830b,11384,0.10636539434996764
16988,36.992,-28.943,37.461,-28.530,37.465,-29.354,36.520,-29.354,36.524,-28.530,223.46699535603352,-68.65848122375965,24,0.1063299588389007,870,0.95,S230830b,16988,0.1063299588389007
11387,20.809,-40.837,21.350,-40.424,21.357,-41.248,20.261,-41.248,20.268,-40.424,279.40155705619776,-74.80555755809603,14,0.1062888908655774,871,0.95,S230830b,11387,0.1062888908655774
10059,36.109,-44.009,36.678,-43.595,36.686,-44.419,35.533,-44.419,35.541,-43.595,261.08454594101295,-64.81385117093444,20,0.10573894840549594,872,0.95,S230830b,10059,0.10573894840549594
15413,28.912,-32.115,29.396,-31.702,29.401,-32.526,28.423,-32.526,28.428,-31.702,236.46077692093573,-75.20009330056652,12,0.10558350333708333,873,0.95,S230830b,15413,0.10558350333708333
10048,24.073,-44.009,24.642,-43.595,24.650,-44.419,23.496,-44.419,23.504,-43.595,277.6879516087568,-70.85509204655204,18,0.10551389718731534,874,0.95,S230830b,10048,0.10551389718731534
19445,52.788,-24.185,53.239,-23.772,53.242,-24.596,52.335,-24.596,52.338,-23.772,217.3890075197889,-54.03593019099352,15,0.1052673688109699,875,0.95,S230830b,19445,0.1052673688109699
6741,41.439,-52.731,42.113,-52.317,42.126,-53.141,40.752,-53.141,40.765,-52.317,271.05308344420564,-56.73506563261541,24,0.10520335656043926,876,0.95,S230830b,6741,0.10520335656043926
13192,55.233,-36.872,55.745,-36.459,55.751,-37.283,54.715,-37.283,54.721,-36.459,239.06703998114048,-53.09049722810575,11,0.10503420005185923,877,0.95,S230830b,13192,0.10503420005185923
8801,54.405,-47.181,55.007,-46.767,55.016,-47.591,53.794,-47.591,53.804,-46.767,255.96505306437786,-51.924559883790494,19,0.10492368325094972,878,0.95,S230830b,8801,0.10492368325094972
19015,38.354,-24.978,38.807,-24.565,38.810,-25.389,37.897,-25.389,37.901,-24.565,213.3322100983134,-67.0349354934532,9,0.1046781298170881,879,0.95,S230830b,19015,0.1046781298170881
13897,26.059,-35.286,26.561,-34.873,26.566,-35.697,25.552,-35.697,25.557,-34.873,252.0805928523714,-76.09307885445169,6,0.10467375549768732,880,0.95,S230830b,13897,0.10467375549768732
20280,53.143,-22.599,53.588,-22.187,53.590,-23.011,52.695,-23.011,52.698,-22.187,214.93383674119104,-53.324158831319096,13,0.10467056607589445,881,0.95,S230830b,20280,0.10467056607589445
12082,19.322,-39.251,19.851,-38.838,19.857,-39.662,18.787,-39.662,18.793,-38.838,280.6068505347077,-76.73524384587711,25,0.10446916072693764,882,0.95,S230830b,12082,0.10446916072693764
18210,50.294,-26.564,50.753,-26.151,50.756,-26.975,49.832,-26.975,49.835,-26.151,220.69793064068185,-56.72066787162907,27,0.10444622246506924,883,0.95,S230830b,18210,0.10444622246506924
12119,56.949,-39.251,57.478,-38.838,57.484,-39.662,56.414,-39.662,56.420,-38.838,242.80561405203298,-51.5841526372795,20,0.10441066502980362,884,0.95,S230830b,12119,0.10441066502980362
9110,51.266,-46.388,51.859,-45.974,51.868,-46.798,50.664,-46.798,50.673,-45.974,255.81062695320807,-54.21371126364377,16,0.10356251274912216,885,0.95,S230830b,9110,0.10356251274912216
19033,54.044,-24.978,54.497,-24.565,54.500,-25.389,53.588,-25.389,53.591,-24.565,219.12208403771197,-53.10189846940144,20,0.10319025781130588,886,0.95,S230830b,19033,0.10319025781130588
12792,16.953,-37.665,17.470,-37.252,17.476,-38.076,16.430,-38.076,16.435,-37.252,285.8418385709643,-78.91408730550353,9,0.10251099571444199,887,0.95,S230830b,12792,0.10251099571444199
15439,53.161,-32.115,53.645,-31.702,53.649,-32.526,52.672,-32.526,52.676,-31.702,230.98679086739244,-54.81573742873375,18,0.10201086378277896,888,0.95,S230830b,15439,0.10201086378277896
12833,57.839,-37.665,58.357,-37.252,58.363,-38.076,57.316,-38.076,57.322,-37.252,240.20750635082086,-50.983628188917024,17,0.10188577519462755,889,0.95,S230830b,12833,0.10188577519462755
11397,31.214,-40.837,31.755,-40.424,31.762,-41.248,30.666,-41.248,30.673,-40.424,259.82610354815483,-69.59606242497028,8,0.10131661217809407,890,0.95,S230830b,11397,0.10131661217809407
15441,55.026,-32.115,55.510,-31.702,55.515,-32.526,54.537,-32.526,54.542,-31.702,231.1258498599756,-53.237997101069915,21,0.1011503516931739,891,0.95,S230830b,15441,0.1011503516931739
16992,40.602,-28.943,41.070,-28.530,41.074,-29.354,40.129,-29.354,40.133,-28.530,223.70809724286116,-65.50172384170232,10,0.10048894158550566,892,0.95,S230830b,16992,0.10048894158550566
7597,49.315,-50.352,49.955,-49.939,49.966,-50.763,48.664,-50.763,48.675,-49.939,262.8959797487695,-53.88612141742336,23,0.10045706138116282,893,0.95,S230830b,7597,0.10045706138116282
18613,45.659,-25.771,46.114,-25.358,46.118,-26.182,45.199,-26.182,45.203,-25.358,217.8268426366364,-60.68551806628462,16,0.09999954058694974,894,0.95,S230830b,18613,0.09999954058694974
18205,45.882,-26.564,46.341,-26.151,46.345,-26.975,45.420,-26.975,45.423,-26.151,219.48986135208332,-60.6163700181413,14,0.09989313757146655,895,0.95,S230830b,18205,0.09989313757146655
14284,39.255,-34.493,39.753,-34.080,39.758,-34.904,38.753,-34.904,38.758,-34.080,237.48245218990184,-66.24487352051175,17,0.09971841537807932,896,0.95,S230830b,14284,0.09971841537807932
8788,39.357,-47.181,39.958,-46.767,39.968,-47.591,38.746,-47.591,38.755,-46.767,264.0032276622299,-61.144057887560116,22,0.09947119015301736,897,0.95,S230830b,8788,0.09947119015301736
16611,54.545,-29.736,55.018,-29.323,55.022,-30.147,54.069,-30.147,54.073,-29.323,227.09653814649565,-53.44574586197407,16,0.09944946668257576,898,0.95,S230830b,16611,0.09944946668257576
6746,47.914,-52.731,48.588,-52.317,48.601,-53.141,47.227,-53.141,47.240,-52.317,267.13091954315234,-53.51877083109595,18,0.09944673684065755,899,0.95,S230830b,6746,0.09944673684065755
9421,45.000,-45.595,45.584,-45.181,45.593,-46.005,44.407,-46.005,44.416,-45.181,257.41894805360084,-58.54717973308657,21,0.0981570583767471,900,0.95,S230830b,9421,0.0981570583767471
8791,42.830,-47.181,43.431,-46.767,43.440,-47.591,42.219,-47.591,42.228,-46.767,261.47212399639665,-59.14791613177117,20,0.09758512733397005,901,0.95,S230830b,8791,0.09758512733397005
7009,27.986,-51.938,28.648,-51.524,28.660,-52.348,27.311,-52.348,27.324,-51.524,282.39101033184915,-62.70948524642582,15,0.0975846618032396,902,0.95,S230830b,7009,0.0975846618032396
6466,39.560,-53.524,40.247,-53.110,40.260,-53.934,38.861,-53.934,38.874,-53.110,273.5016393631015,-57.06876722215566,24,0.09745545282652827,903,0.95,S230830b,6466,0.09745545282652827
7877,33.939,-49.559,34.569,-49.146,34.580,-49.970,33.299,-49.970,33.310,-49.146,272.7637884376453,-62.338437421401736,14,0.09729712372238417,904,0.95,S230830b,7877,0.09729712372238417
18618,50.049,-25.771,50.505,-25.358,50.508,-26.182,49.590,-26.182,49.593,-25.358,219.20306589187206,-56.7969139940312,26,0.09723898140417311,905,0.95,S230830b,18618,0.09723898140417311
10714,27.774,-42.423,28.329,-42.010,28.336,-42.834,27.213,-42.834,27.220,-42.010,268.30322189744544,-70.4667556659742,9,0.09721713261432402,906,0.95,S230830b,10714,0.09721713261432402
7598,50.548,-50.352,51.188,-49.939,51.199,-50.763,49.897,-50.763,49.908,-49.939,262.32626722166214,-53.17608602435992,17,0.09721626247392345,907,0.95,S230830b,7598,0.09721626247392345
13894,23.164,-35.286,23.666,-34.873,23.671,-35.697,22.656,-35.697,22.661,-34.873,258.3021118609746,-78.0045095225569,12,0.09657438132238551,908,0.95,S230830b,13894,0.09657438132238551
20692,45.957,-21.806,46.400,-21.394,46.402,-22.218,45.512,-22.218,45.515,-21.394,210.21497323498625,-59.49795689648842,4,0.09639938586156303,909,0.95,S230830b,20692,0.09639938586156303
17786,33.778,-27.357,34.240,-26.944,34.243,-27.768,33.312,-27.768,33.316,-26.944,218.45843231139744,-71.4225083094516,5,0.09616985484203903,910,0.95,S230830b,17786,0.09616985484203903
9732,34.338,-44.802,34.915,-44.388,34.923,-45.212,33.754,-45.212,33.762,-44.388,264.38384867598904,-65.3601248786666,9,0.0961256646261073,911,0.95,S230830b,9732,0.0961256646261073
17808,53.333,-27.357,53.795,-26.944,53.799,-27.768,52.868,-27.768,52.871,-26.944,222.85945279443777,-54.17791569978545,15,0.0960825051991195,912,0.95,S230830b,17808,0.0960825051991195
20688,42.553,-21.806,42.996,-21.394,42.998,-22.218,42.108,-22.218,42.111,-21.394,208.3124186010426,-62.52142078971041,4,0.09605541691244061,913,0.95,S230830b,20688,0.09605541691244061
7020,41.979,-51.938,42.641,-51.524,42.653,-52.348,41.304,-52.348,41.317,-51.524,269.5406468992536,-56.96674345594113,16,0.09568702162599937,914,0.95,S230830b,7020,0.09568702162599937
15058,55.457,-32.907,55.945,-32.495,55.950,-33.319,54.964,-33.319,54.968,-32.495,232.47548626463782,-52.916217910740926,15,0.09547590171657803,915,0.95,S230830b,15058,0.09547590171657803
12449,32.179,-38.458,32.702,-38.045,32.708,-38.869,31.650,-38.869,31.656,-38.045,252.82600174251803,-70.26571112001261,11,0.09502670190973421,916,0.95,S230830b,12449,0.09502670190973421
16595,40.000,-29.736,40.473,-29.323,40.476,-30.147,39.524,-30.147,39.527,-29.323,225.60755468231068,-66.04608570038198,8,0.09492541121554555,917,0.95,S230830b,16595,0.09492541121554555
15811,39.692,-31.322,40.172,-30.909,40.177,-31.733,39.208,-31.733,39.212,-30.909,229.5469489155241,-66.27130705811312,6,0.09484179818463284,918,0.95,S230830b,15811,0.09484179818463284
7884,42.424,-49.559,43.054,-49.146,43.065,-49.970,41.784,-49.970,41.794,-49.146,265.62900839525184,-58.121853260836296,13,0.09468508303940137,919,0.95,S230830b,7884,0.09468508303940137
7021,43.251,-51.938,43.913,-51.524,43.925,-52.348,42.576,-52.348,42.589,-51.524,268.69131613642503,-56.33661651970117,32,0.09466509703783811,920,0.95,S230830b,7021,0.09466509703783811
17009,55.940,-28.943,56.409,-28.530,56.413,-29.354,55.467,-29.354,55.471,-28.530,226.0456694129667,-52.140921226837165,30,0.0943276866895041,921,0.95,S230830b,17009,0.0943276866895041
10391,38.919,-43.216,39.480,-42.802,39.488,-43.626,38.350,-43.626,38.357,-42.802,257.09076054985945,-63.49573793001809,13,0.09413256961945238,922,0.95,S230830b,10391,0.09413256961945238
19862,53.397,-23.392,53.845,-22.979,53.847,-23.803,52.947,-23.803,52.950,-22.979,216.31733097964025,-53.30387255356156,10,0.09380479732966303,923,0.95,S230830b,19862,0.09380479732966303
12084,21.356,-39.251,21.885,-38.838,21.891,-39.662,20.821,-39.662,20.827,-38.838,274.78816509544674,-75.96215438811201,12,0.09337557734236976,924,0.95,S230830b,12084,0.09337557734236976
6748,50.504,-52.731,51.178,-52.317,51.190,-53.141,49.817,-53.141,49.830,-52.317,265.86536567891454,-52.14943626003243,23,0.09234380767302583,925,0.95,S230830b,6748,0.09234380767302583
9419,42.750,-45.595,43.334,-45.181,43.343,-46.005,42.157,-46.005,42.166,-45.181,258.7805532505195,-59.95934842568543,13,0.09232926438223173,926,0.95,S230830b,9419,0.09232926438223173
7013,33.074,-51.938,33.736,-51.524,33.749,-52.348,32.400,-52.348,32.412,-51.524,276.9399175838896,-60.91588075151966,17,0.09164644462821935,927,0.95,S230830b,7013,0.09164644462821935
17384,34.030,-28.150,34.495,-27.737,34.499,-28.561,33.561,-28.561,33.564,-27.737,220.96902689538865,-71.24124167401659,6,0.09156476277667246,928,0.95,S230830b,17384,0.09156476277667246
16612,55.455,-29.736,55.927,-29.323,55.931,-30.147,54.978,-30.147,54.982,-29.323,227.24645489885984,-52.66152305159531,25,0.09155218739986065,929,0.95,S230830b,16612,0.09155218739986065
9747,50.954,-44.802,51.530,-44.388,51.539,-45.212,50.369,-45.212,50.377,-44.388,253.32764795309382,-54.9141599948738,22,0.09089728996113504,930,0.95,S230830b,9747,0.09089728996113504
9730,32.123,-44.802,32.700,-44.388,32.708,-45.212,31.538,-45.212,31.547,-44.388,266.8903911949367,-66.55541128321643,8,0.09042188048758291,931,0.95,S230830b,9730,0.09042188048758291
11386,19.769,-40.837,20.310,-40.424,20.317,-41.248,19.221,-41.248,19.228,-40.424,282.12359229759977,-75.15512063954053,15,0.09022092073142238,932,0.95,S230830b,11386,0.09022092073142238
12806,30.914,-37.665,31.432,-37.252,31.437,-38.076,30.391,-38.076,30.397,-37.252,252.20935893585957,-71.5224780643545,15,0.09013448082748432,933,0.95,S230830b,12806,0.09013448082748432
16195,33.893,-30.529,34.369,-30.116,34.373,-30.940,33.413,-30.940,33.417,-30.116,228.38811798917294,-71.29097898930509,8,0.08998683634397397,934,0.95,S230830b,16195,0.08998683634397397
7887,46.061,-49.559,46.690,-49.146,46.701,-49.970,45.420,-49.970,45.431,-49.146,263.36501099485065,-56.10863779575102,18,0.08988756025374008,935,0.95,S230830b,7887,0.08988756025374008
16573,20.000,-29.736,20.473,-29.323,20.476,-30.147,19.524,-30.147,19.527,-29.323,237.15633281788814,-83.20269523033136,14,0.08941179452106722,936,0.95,S230830b,16573,0.08941179452106722
20690,44.255,-21.806,44.698,-21.394,44.700,-22.218,43.810,-22.218,43.813,-21.394,209.2917900533297,-61.010489670457005,4,0.08933357329366849,937,0.95,S230830b,20690,0.08933357329366849
10045,20.790,-44.009,21.359,-43.595,21.367,-44.419,20.213,-44.419,20.221,-43.595,284.2514662723842,-71.95061582376063,13,0.08894630032832808,938,0.95,S230830b,10045,0.08894630032832808
19859,50.813,-23.392,51.261,-22.979,51.264,-23.803,50.363,-23.803,50.366,-22.979,215.3005751674137,-55.600427482011916,15,0.08883042218661678,939,0.95,S230830b,19859,0.08883042218661678
10375,21.622,-43.216,22.183,-42.802,22.191,-43.626,21.052,-43.626,21.060,-42.802,281.3729884064348,-72.41492694727856,12,0.0884654127090127,940,0.95,S230830b,10375,0.0884654127090127
7890,49.697,-49.559,50.327,-49.146,50.338,-49.970,49.056,-49.970,49.067,-49.146,261.50014986855166,-54.00560048331195,17,0.08794981565986842,941,0.95,S230830b,7890,0.08794981565986842
9742,45.415,-44.802,45.992,-44.388,46.000,-45.212,44.831,-45.212,44.839,-44.388,255.8012298551645,-58.602535477131234,15,0.08742564224434739,942,0.95,S230830b,9742,0.08742564224434739
7872,27.879,-49.559,28.509,-49.146,28.519,-49.970,27.238,-49.970,27.249,-49.146,279.70439927621163,-64.77173688141818,14,0.08733439147333533,943,0.95,S230830b,7872,0.08733439147333533
9719,19.938,-44.802,20.515,-44.388,20.523,-45.212,19.354,-45.212,19.362,-44.388,286.98693707773623,-71.43952736811,12,0.08695788475668696,944,0.95,S230830b,9719,0.08695788475668696
11393,27.052,-40.837,27.593,-40.424,27.600,-41.248,26.504,-41.248,26.511,-40.424,266.0827506297156,-71.98224715111883,8,0.08695696937450054,945,0.95,S230830b,11393,0.08695696937450054
22390,40.093,-18.634,40.527,-18.222,40.529,-19.046,39.657,-19.046,39.659,-18.222,199.96985414562462,-63.578972355132386,8,0.08674223788037562,946,0.95,S230830b,22390,0.08674223788037562
14675,53.053,-33.700,53.545,-33.287,53.550,-34.111,52.555,-34.111,52.560,-33.287,233.73911304643585,-54.944305556906166,9,0.08657730021421067,947,0.95,S230830b,14675,0.08657730021421067
10713,26.706,-42.423,27.261,-42.010,27.268,-42.834,26.144,-42.834,26.152,-42.010,270.0777466054131,-70.99494401303483,9,0.08611731787758993,948,0.95,S230830b,10713,0.08611731787758993
11750,38.057,-40.044,38.592,-39.631,38.599,-40.455,37.516,-40.455,37.522,-39.631,251.15974410169943,-65.4870052534019,5,0.08603369423373372,949,0.95,S230830b,11750,0.08603369423373372
9098,37.595,-46.388,38.188,-45.974,38.197,-46.798,36.993,-46.798,37.002,-45.974,264.1108783458455,-62.58686885837229,14,0.08597440305269109,950,0.95,S230830b,9098,0.08597440305269109
7885,43.636,-49.559,44.266,-49.146,44.277,-49.970,42.996,-49.970,43.007,-49.146,264.8267466283235,-57.46203808024498,18,0.08591392588382891,951,0.95,S230830b,7885,0.08591392588382891
10739,54.481,-42.423,55.035,-42.010,55.043,-42.834,53.919,-42.834,53.926,-42.010,248.35640366668753,-53.008961311568086,16,0.08555138736936484,952,0.95,S230830b,10739,0.08555138736936484
7594,45.616,-50.352,46.257,-49.939,46.268,-50.763,44.965,-50.763,44.976,-49.939,264.8505798444986,-55.961612566631196,23,0.08543157640378239,953,0.95,S230830b,7594,0.08543157640378239
15442,55.959,-32.115,56.443,-31.702,56.447,-32.526,55.470,-32.526,55.474,-31.702,231.20838929293686,-52.44963797702671,20,0.08514834254368774,954,0.95,S230830b,15442,0.08514834254368774
9739,42.092,-44.802,42.669,-44.388,42.677,-45.212,41.507,-45.212,41.516,-44.388,257.7896223434058,-60.73603278349158,12,0.0848407021347341,955,0.95,S230830b,9739,0.0848407021347341
10056,32.827,-44.009,33.396,-43.595,33.404,-44.419,32.250,-44.419,32.258,-43.595,264.55118761041786,-66.69818557095118,10,0.08475721892396011,956,0.95,S230830b,10056,0.08475721892396011
8469,24.706,-47.974,25.316,-47.560,25.326,-48.384,24.086,-48.384,24.095,-47.560,282.16063500763124,-67.19869869957182,15,0.0846706133258261,957,0.95,S230830b,8469,0.0846706133258261
8474,30.588,-47.974,31.199,-47.560,31.209,-48.384,29.968,-48.384,29.978,-47.560,274.10058444070893,-64.9919147539574,13,0.08436254623937052,958,0.95,S230830b,8474,0.08436254623937052
7870,25.455,-49.559,26.084,-49.146,26.095,-49.970,24.814,-49.970,24.825,-49.146,282.93534822877507,-65.56704300739732,12,0.08422046123140119,959,0.95,S230830b,7870,0.08422046123140119
6749,51.799,-52.731,52.473,-52.317,52.485,-53.141,51.112,-53.141,51.125,-52.317,265.29162510346384,-51.45013057476548,43,0.08421710749474808,960,0.95,S230830b,6749,0.08421710749474808
16215,52.214,-30.529,52.690,-30.116,52.694,-30.940,51.733,-30.940,51.737,-30.116,228.12961804683724,-55.5279191668018,16,0.08399613493489658,961,0.95,S230830b,16215,0.08399613493489658
11746,33.943,-40.044,34.478,-39.631,34.484,-40.455,33.401,-40.455,33.408,-39.631,254.80830027683453,-68.29339227933279,11,0.08380755493194264,962,0.95,S230830b,11746,0.08380755493194264
16207,44.885,-30.529,45.362,-30.116,45.366,-30.940,44.405,-30.940,44.409,-30.116,227.54426432196306,-61.83190538894901,8,0.08380620673325896,963,0.95,S230830b,16207,0.08380620673325896
11046,22.105,-41.630,22.653,-41.217,22.660,-42.041,21.551,-42.041,21.558,-41.217,277.69956653266047,-73.63733544489585,12,0.08366693789939665,964,0.95,S230830b,11046,0.08366693789939665
6460,31.648,-53.524,32.335,-53.110,32.348,-53.934,30.949,-53.934,30.962,-53.110,280.2892080826803,-60.175070079723284,15,0.083153478770573,965,0.95,S230830b,6460,0.083153478770573
8481,38.824,-47.974,39.434,-47.560,39.444,-48.384,38.203,-48.384,38.213,-47.560,265.76848535270966,-60.97492273845207,14,0.08311436768000748,966,0.95,S230830b,8481,0.08311436768000748
10050,26.261,-44.009,26.830,-43.595,26.838,-44.419,25.685,-44.419,25.693,-43.595,273.8156697252508,-69.96454560034074,9,0.08307147063677002,967,0.95,S230830b,10050,0.08307147063677002
13930,57.909,-35.286,58.411,-34.873,58.416,-35.697,57.402,-35.697,57.407,-34.873,236.42875013953028,-50.95557620110537,15,0.08299348598477466,968,0.95,S230830b,13930,0.08299348598477466
14266,22.021,-34.493,22.519,-34.080,22.524,-34.904,21.519,-34.904,21.524,-34.080,258.31280154609385,-79.23194098843862,15,0.0824120789368264,969,0.95,S230830b,14266,0.0824120789368264
11768,56.571,-40.044,57.106,-39.631,57.113,-40.455,56.030,-40.455,56.036,-39.631,244.1231473249765,-51.799407993371865,11,0.08222405012785294,970,0.95,S230830b,11768,0.08222405012785294
9096,35.316,-46.388,35.909,-45.974,35.918,-46.798,34.715,-46.798,34.724,-45.974,266.2476352479879,-63.82895148321774,24,0.08154263889019384,971,0.95,S230830b,9096,0.08154263889019384
11732,19.543,-40.044,20.078,-39.631,20.084,-40.455,19.001,-40.455,19.008,-39.631,281.4064920769862,-75.94654013290648,22,0.08139942849643446,972,0.95,S230830b,11732,0.08139942849643446
8180,40.530,-48.767,41.150,-48.353,41.160,-49.177,39.900,-49.177,39.910,-48.353,265.7224487493552,-59.591833763912334,5,0.08126678346201675,973,0.95,S230830b,8180,0.08126678346201675
8172,30.993,-48.767,31.613,-48.353,31.624,-49.177,30.363,-49.177,30.373,-48.353,274.79893345405463,-64.20992807229422,12,0.08119392679698414,974,0.95,S230830b,8172,0.08119392679698414
