ObjectId,RAICRS,DEICRS,Niflags,flags,Ngood,Ngoodu,Ngoodv,Ngoodg,Ngoodr,Ngoodi,Ngoodz,ClassStar,uPSF,e_uPSF,vPSF,e_vPSF,gPSF,e_gPSF,rPSF,e_rPSF,iPSF,e_iPSF,zPSF,e_zPSF
502137119,66.436734,-54.913897,0,1,7,0,0,3,3,1,0,0.199,,,,,19.3806,0.1552,18.9349,0.1667,18.7517,0.3673,,
502137236,66.485370,-54.883292,0,0,20,0,0,2,2,8,8,0.643,,,,,18.5422,0.1782,18.1218,0.1794,17.8470,0.0905,17.6309,0.0935
502137214,66.543669,-54.905915,2,2,21,0,0,4,3,7,7,0.956,,,,,19.4168,0.0507,18.3463,0.1376,17.9692,0.0215,17.8011,0.0349
502137223,66.535869,-54.897974,0,0,38,0,0,8,8,11,11,0.988,,,,,17.1164,0.0114,16.1797,0.0121,14.7559,0.0105,14.2024,0.0115
502137224,66.522372,-54.898859,0,0,43,3,3,9,8,10,10,0.985,17.8411,0.0474,17.6573,0.0271,16.2112,0.0068,15.8501,0.0075,15.6579,0.0078,15.5894,0.0106
502137218,66.559996,-54.886420,0,0,17,0,0,3,2,6,6,0.978,,,,,18.8154,0.0150,18.4921,0.0246,18.2418,0.0139,18.1044,0.0191
502137221,66.564171,-54.876684,0,0,18,0,0,3,3,6,6,0.980,,,,,18.7206,0.0130,18.2513,0.0123,17.9471,0.0145,17.8507,0.0173
502137244,66.525963,-54.862078,6,0,57,8,8,10,9,11,11,0.995,14.8888,0.0123,14.5536,0.0136,13.8148,0.0053,13.6190,0.0059,13.5087,0.0051,13.4963,0.0064
502137238,66.503993,-54.864430,0,1,20,0,0,3,3,7,7,0.975,,,,,18.9255,0.0190,18.3982,0.0169,18.0331,0.0139,17.9438,0.0187
502137247,66.499426,-54.858382,11,0,31,6,7,4,6,4,4,1.000,11.8777,0.0134,11.4801,0.0132,10.6261,0.0111,10.4561,0.0088,10.3960,0.0109,10.4243,0.0136
502137245,66.527678,-54.848935,8,0,57,7,8,10,9,11,12,0.997,14.9845,0.0132,14.6291,0.0138,13.2168,0.0054,12.8695,0.0060,12.6888,0.0053,12.6401,0.0062
502137251,66.494119,-54.840800,4,0,35,0,0,5,8,11,11,0.983,,,,,17.9387,0.0194,17.0322,0.0158,15.9183,0.0062,15.4805,0.0074
502151543,66.341496,-54.964609,0,0,29,0,0,3,6,10,10,0.984,,,,,17.5537,0.0184,16.8427,0.0114,16.3601,0.0061,16.1663,0.0114
502151541,66.320683,-54.983648,2,0,18,0,0,3,3,7,5,0.608,,,,,18.4048,0.1503,18.0728,0.1475,17.8604,0.1075,17.8141,0.1099
502151544,66.313335,-54.963251,0,0,17,0,0,3,1,7,6,0.883,,,,,19.4108,0.0723,18.7912,0.1533,18.3479,0.0508,18.0442,0.0567
502151545,66.300834,-54.968643,0,0,6,0,0,2,1,3,0,0.535,,,,,19.5605,0.1895,19.1144,0.2780,18.7788,0.1688,,
502151553,66.290173,-54.948911,3,0,58,7,7,10,10,12,12,0.990,16.8127,0.0194,16.5070,0.0155,14.8819,0.0057,14.4999,0.0058,14.3083,0.0049,14.2510,0.0063
502151552,66.308153,-54.945129,0,0,29,1,2,5,5,8,8,0.981,19.1572,0.1541,19.1572,0.0599,18.3925,0.0080,18.1697,0.0097,18.0344,0.0152,18.0458,0.0209
502137112,66.389282,-54.951177,8,0,50,3,5,10,9,11,12,0.984,17.6841,0.0317,17.4326,0.0306,16.3734,0.0062,16.1207,0.0066,16.0081,0.0057,15.9817,0.0077
502137114,66.389407,-54.938096,0,0,34,0,0,4,7,11,12,0.983,,,,,18.5803,0.0116,17.6474,0.0115,16.7691,0.0065,16.4042,0.0083
502151565,66.372959,-54.937253,21,0,28,5,7,6,3,3,4,1.000,11.2072,0.0149,10.7068,0.0137,9.9727,0.0094,9.8658,0.0173,9.8649,0.0140,9.9169,0.0142
502151567,66.382496,-54.922528,6,0,23,5,6,5,3,2,2,1.000,11.8266,0.0150,11.4994,0.0144,10.3027,0.0097,10.0311,0.0125,9.8850,0.0173,9.8495,0.0168
502151568,66.342191,-54.910608,3,0,28,0,1,5,6,8,8,0.983,,,18.8552,0.1668,17.5730,0.0098,17.2055,0.0077,16.9894,0.0101,16.9253,0.0103
502151574,66.342640,-54.894278,0,0,19,0,0,3,3,7,6,0.973,,,,,19.3418,0.0378,18.5670,0.0133,18.0067,0.0099,17.7497,0.0185
502151576,66.370315,-54.889648,0,0,31,0,0,5,7,9,10,0.966,,,,,17.6133,0.0572,17.1740,0.0576,16.7579,0.0504,16.5425,0.0469
502151578,66.355773,-54.883034,18,0,37,5,7,6,4,6,9,0.996,14.7808,0.0150,14.4709,0.0129,12.8852,0.0072,12.4971,0.0101,12.2750,0.0068,12.2054,0.0069
502151583,66.288535,-54.917492,3,0,25,0,0,4,6,8,7,0.982,,,,,18.2894,0.0118,18.0132,0.0143,17.8611,0.0100,17.7899,0.0196
502151588,66.244202,-54.911757,0,16,32,0,0,6,8,9,9,0.982,19.2463,,18.7861,,17.9479,0.0073,17.6913,0.0092,17.5110,0.0091,17.5013,0.0227
502151595,66.318190,-54.897006,0,0,25,0,0,4,4,8,9,0.982,,,,,18.8703,0.0134,17.9676,0.0115,16.9872,0.0072,16.6167,0.0088
502151597,66.312194,-54.893111,2,0,37,3,4,7,6,8,9,0.985,17.6817,0.0296,17.3491,0.0211,15.4090,0.0059,14.9055,0.0065,14.6172,0.0054,14.5102,0.0069
502151598,66.323554,-54.892199,3,0,38,4,4,7,6,8,9,0.985,17.0170,0.0252,16.7195,0.0176,15.6133,0.0061,15.3472,0.0067,15.1972,0.0055,15.1823,0.0070
502151606,66.287510,-54.863402,3,0,24,0,0,4,3,8,9,0.974,,,,,19.1664,0.0431,18.4471,0.0436,17.9705,0.0341,17.7052,0.0279
502151682,66.223678,-54.868550,3,0,36,0,0,7,8,10,11,0.983,,,,,17.8881,0.0081,17.1075,0.0100,16.5482,0.0089,16.3360,0.0077
502151686,66.236267,-54.864461,7,0,51,6,7,9,8,10,11,0.996,15.0813,0.0148,14.7106,0.0129,13.9220,0.0055,13.7533,0.0059,13.6793,0.0051,13.6869,0.0062
502151683,66.265154,-54.856373,0,0,37,1,2,9,8,8,9,0.983,18.3427,0.1171,18.0014,0.0316,16.4057,0.0060,15.9956,0.0066,15.7341,0.0064,15.6369,0.0079
502151684,66.261954,-54.853630,0,1,17,0,0,4,3,5,5,0.980,,,,,18.5033,0.0094,18.2757,0.0111,18.1503,0.0236,18.0829,0.0236
502137120,66.420578,-54.909017,0,0,13,0,0,4,3,6,0,0.661,,,,,19.6128,0.1044,19.1667,0.1031,18.6856,0.0874,,
502151572,66.389837,-54.889726,0,0,12,0,0,3,3,5,1,0.972,,,,,19.1476,0.0114,19.0216,0.0186,18.9428,0.0199,19.0093,0.0667
502137243,66.451447,-54.870206,0,3,13,0,0,2,3,5,3,0.526,,,,,18.7046,0.1670,18.3242,0.1472,18.0277,0.1183,17.6903,0.2720
502151702,66.443756,-54.861192,0,0,32,1,2,6,7,8,8,0.986,19.1257,0.2148,18.8865,0.0532,17.1225,0.0079,16.6633,0.0075,16.3611,0.0064,16.2328,0.0090
502151577,66.371593,-54.884153,0,0,21,0,0,3,3,8,7,0.968,,,,,19.4850,0.0174,18.6989,0.0115,18.1507,0.0103,17.8947,0.0200
502151579,66.356584,-54.872593,2,0,32,1,2,5,7,9,8,0.983,19.1031,0.0496,18.9259,0.0740,17.9560,0.0127,17.6998,0.0156,17.5559,0.0112,17.5097,0.0163
502151706,66.368055,-54.865310,0,0,8,0,0,4,3,1,0,0.918,,,,,19.6312,0.0773,19.7318,0.1254,19.4147,0.0663,,
502151600,66.347065,-54.868145,0,0,8,0,0,3,3,2,0,0.614,,,,,19.7471,0.1296,19.3276,0.1155,19.1570,0.1401,,
502151720,66.361682,-54.855943,3,0,21,0,0,3,3,8,7,0.978,,,,,19.2009,0.0282,18.4469,0.0113,17.8596,0.0146,17.6203,0.0192
502151707,66.395507,-54.854660,6,0,13,0,0,4,3,5,1,0.940,,,,,19.7286,0.0150,19.0923,0.0229,18.6908,0.0226,18.5290,0.0303
502151722,66.371121,-54.845038,4,0,22,0,0,4,3,8,7,0.969,,,,,19.2660,0.0125,18.7291,0.0152,18.3266,0.0241,18.1742,0.0188
502151728,66.374699,-54.827367,3,1,16,0,0,4,3,6,3,0.957,,,,,19.2936,0.0122,18.8876,0.0156,18.6306,0.0208,18.3581,0.0295
502151704,66.436357,-54.847512,0,0,22,0,0,3,3,8,8,0.983,,,,,19.8784,0.0246,18.9121,0.0389,17.0564,0.0080,16.2602,0.0097
502151710,66.438235,-54.842081,0,0,19,0,0,3,3,7,6,0.827,,,,,19.3181,0.0952,18.7733,0.0903,18.3244,0.0577,18.0564,0.0649
502151711,66.448774,-54.829554,0,0,34,1,2,6,7,9,9,0.983,19.0014,0.0800,18.9931,0.0453,16.8926,0.0090,16.3477,0.0086,16.0066,0.0066,15.8841,0.0080
502151713,66.471841,-54.825387,0,3,18,0,0,2,4,6,6,0.981,,,,,18.4196,0.0156,18.1259,0.0205,17.9892,0.0189,17.9680,0.0231
502151714,66.468064,-54.824255,3,3,47,5,6,8,8,10,10,0.987,17.3791,0.0208,17.0369,0.0202,15.9892,0.0095,15.7208,0.0076,15.5687,0.0062,15.5376,0.0074
502151715,66.460714,-54.824536,0,0,14,0,0,3,2,6,3,0.973,,,,,19.0735,0.0121,18.7340,0.0137,18.4934,0.0132,18.3967,0.0643
502151716,66.421779,-54.825954,0,0,39,2,3,6,8,10,10,0.983,18.5512,0.0913,18.2049,0.0312,17.5958,0.0081,17.4407,0.0076,17.3513,0.0094,17.3659,0.0122
502151717,66.417669,-54.823697,0,0,24,0,0,4,4,8,8,0.976,,,,,19.3809,0.0105,18.5812,0.0207,17.9820,0.0152,17.6740,0.0169
502151718,66.427387,-54.819089,0,0,29,0,0,4,7,9,9,0.982,,,,,18.4507,0.0115,17.6392,0.0143,17.0353,0.0070,16.7853,0.0101
502151727,66.382878,-54.824988,0,0,44,4,4,8,8,10,10,0.989,17.4502,0.0237,17.1746,0.0193,15.8985,0.0070,15.5912,0.0063,15.4157,0.0056,15.3732,0.0068
502151734,66.397384,-54.802084,3,0,31,0,0,4,7,10,10,0.982,,,,,18.5306,0.0123,17.7647,0.0125,17.2197,0.0081,17.0081,0.0124
502151741,66.429433,-54.798919,2,0,36,2,3,6,7,9,9,0.984,18.6377,0.0366,18.2855,0.0258,17.4191,0.0097,17.1709,0.0076,17.0222,0.0072,16.9923,0.0110
502151719,66.343275,-54.864243,0,0,37,4,6,5,6,8,8,0.989,16.3968,0.0180,16.0609,0.0151,15.0328,0.0077,14.7652,0.0065,14.6195,0.0054,14.5866,0.0074
502151724,66.355764,-54.833370,3,0,36,3,3,6,7,9,8,0.985,18.0026,0.0522,17.6255,0.0240,15.4817,0.0068,14.9122,0.0063,14.5540,0.0053,14.4176,0.0073
502151735,66.349547,-54.822611,0,0,23,0,0,3,5,8,7,0.980,,,,,18.7587,0.0310,18.1812,0.0250,17.8333,0.0219,17.6910,0.0291
502151799,66.296511,-54.826893,0,0,24,0,0,4,4,8,8,0.975,,,,,19.2791,0.0159,18.4729,0.0172,17.8373,0.0126,17.5472,0.0169
502151800,66.292645,-54.820440,4,0,39,2,3,8,8,9,9,0.983,18.7240,0.0495,18.4167,0.0364,17.3903,0.0092,17.0882,0.0070,16.9035,0.0079,16.8553,0.0104
502151805,66.299037,-54.803019,3,0,48,6,6,8,8,10,10,0.997,15.5403,0.0145,15.2394,0.0147,14.0532,0.0055,13.7698,0.0060,13.6173,0.0050,13.5850,0.0064
502151806,66.318397,-54.798373,0,0,15,0,0,4,3,6,2,0.939,,,,,19.4368,0.0478,19.0728,0.0587,18.7387,0.0468,18.6931,0.1171
502151809,66.306770,-54.794885,0,0,11,0,0,4,3,4,0,0.703,,,,,19.8840,0.0534,19.4020,0.0488,19.0575,0.0609,,
502151815,66.287321,-54.776136,2,0,22,0,0,4,3,8,7,0.978,,,,,18.7793,0.0134,18.4192,0.0133,18.1032,0.0214,18.0414,0.0229
502151732,66.367255,-54.812440,0,0,46,5,6,7,8,10,10,0.989,17.0252,0.0202,16.6889,0.0171,15.2508,0.0063,14.8717,0.0061,14.6307,0.0050,14.5445,0.0065
502151737,66.361472,-54.793195,0,0,13,0,0,3,3,6,1,0.879,,,,,19.9667,0.0745,19.4020,0.0539,18.9971,0.0376,18.6727,0.1970
502151774,66.359855,-54.781436,0,2,29,0,0,5,7,9,8,0.986,,,,,17.2113,0.0080,16.4083,0.0103,15.7557,0.0059,15.4879,0.0076
502151775,66.355518,-54.782897,0,3,31,0,2,5,7,9,8,0.983,,,18.9260,0.0312,17.8271,0.0090,17.4899,0.0100,17.2663,0.0076,17.1691,0.0113
502151807,66.337323,-54.790173,4,0,35,4,5,5,6,8,7,0.992,15.0922,0.0173,14.7421,0.0146,13.7547,0.0067,13.5217,0.0065,13.4022,0.0055,13.3891,0.0077
502151779,66.376078,-54.767403,0,0,41,2,3,8,8,10,10,0.983,18.6032,0.0311,18.2423,0.0476,17.3219,0.0088,17.0807,0.0096,16.9372,0.0065,16.9163,0.0122
502151857,66.364099,-54.753007,1,0,35,0,0,7,8,10,10,0.984,,,,,17.3413,0.0076,16.7623,0.0081,16.3987,0.0064,16.2713,0.0077
502151859,66.301580,-54.771294,0,0,13,0,0,4,3,5,1,0.965,,,,,19.2312,0.0135,19.0904,0.0161,18.9338,0.0297,18.9531,0.0351
502151860,66.306984,-54.764024,0,3,28,0,0,2,7,9,10,0.985,,,,,17.9570,0.0810,17.0116,0.0138,15.3151,0.0075,14.6452,0.0075
502151861,66.309130,-54.762270,3,3,48,6,6,8,8,10,10,0.990,16.1390,0.0171,15.7946,0.0174,14.7180,0.0072,14.4550,0.0067,14.3047,0.0054,14.2786,0.0068
502151858,66.344854,-54.758620,0,0,34,4,4,5,6,8,7,0.986,17.3928,0.0314,17.0823,0.0204,15.9698,0.0070,15.6906,0.0069,15.5216,0.0056,15.4796,0.0086
502151866,66.322364,-54.746220,0,0,19,0,0,4,3,6,6,0.505,,,,,18.4217,0.1837,18.0503,0.1915,17.7078,0.1423,17.6394,0.1491
502148828,65.802163,-55.481764,4,0,24,0,0,3,5,8,8,0.983,,,,,18.0464,0.0087,17.6121,0.0089,17.3686,0.0090,17.2636,0.0183
502148829,65.798838,-55.479047,2,0,13,0,0,3,3,5,2,0.929,,,,,19.8759,0.0144,19.1635,0.0526,18.5618,0.0231,18.3840,0.0889
502148831,65.794685,-55.464953,0,0,11,0,0,3,3,5,0,0.953,,,,,19.2225,0.0245,19.0851,0.0204,18.9698,0.0251,,
502148860,65.800206,-55.424807,3,0,11,0,0,4,3,4,0,0.655,,,,,19.6574,0.1208,19.1272,0.1373,18.8123,0.1282,,
502148848,65.763107,-55.449824,3,0,30,0,0,4,7,10,9,0.982,,,,,18.1085,0.0101,17.7131,0.0155,17.4726,0.0092,17.3554,0.0189
502148858,65.769150,-55.443531,0,0,41,1,1,8,9,11,11,0.983,19.3390,0.0942,19.0281,0.0634,17.5325,0.0083,17.1343,0.0105,16.9067,0.0084,16.8237,0.0107
502148906,65.734161,-55.427723,6,0,44,5,7,6,7,9,10,0.995,13.6631,0.0148,13.1843,0.0145,12.4524,0.0082,12.3016,0.0083,12.2632,0.0061,12.2873,0.0068
502148866,65.761478,-55.431733,18,0,30,5,7,6,5,4,3,1.000,12.5107,0.0149,12.0763,0.0145,10.5530,0.0085,10.1330,0.0107,9.8775,0.0114,9.7800,0.0147
502148867,65.742528,-55.420944,0,0,26,0,0,4,3,9,10,0.981,,,,,19.7719,0.0150,18.7994,0.0147,17.2733,0.0136,16.7153,0.0110
502148907,65.749458,-55.412905,4,0,24,0,0,4,5,7,8,0.981,,,,,18.5090,0.0080,18.1148,0.0121,17.8224,0.0107,17.7672,0.0184
502148839,65.824631,-55.431409,4,0,24,0,0,3,4,9,8,0.981,,,,,18.8379,0.0203,18.0107,0.0114,17.3619,0.0087,17.1046,0.0172
502148840,65.840531,-55.426218,0,0,19,0,0,3,3,6,7,0.976,,,,,19.3641,0.0188,18.4750,0.0124,17.6814,0.0120,17.3592,0.0213
502148841,65.830500,-55.427217,4,0,29,0,0,3,5,11,10,0.983,,,,,18.3710,0.0091,17.6613,0.0107,17.1845,0.0105,17.0000,0.0138
502148941,65.863122,-55.402660,4,0,31,0,0,5,6,10,10,0.982,,,,,18.3691,0.0169,17.8186,0.0115,17.4797,0.0135,17.3116,0.0255
502148952,65.849272,-55.398295,0,0,22,0,0,4,3,8,7,0.978,,,,,18.7891,0.0128,18.4264,0.0143,18.2023,0.0186,18.1595,0.0252
502148956,65.793045,-55.387790,7,0,44,2,3,8,8,11,12,0.983,18.8086,0.1103,18.4341,0.0287,17.3495,0.0075,17.0457,0.0076,16.8894,0.0088,16.8870,0.0133
502149017,65.759310,-55.382646,17,0,58,5,8,10,10,12,13,0.996,15.3433,0.0159,14.9550,0.0146,14.0706,0.0054,13.8406,0.0058,13.7270,0.0048,13.7177,0.0059
502148955,65.810176,-55.392236,0,0,31,1,3,5,7,8,7,0.983,19.0591,0.0590,18.6702,0.0437,17.8965,0.0110,17.6806,0.0105,17.5589,0.0081,17.5500,0.0150
502148957,65.806406,-55.375042,6,0,35,0,1,5,7,11,11,0.983,,,19.0038,0.0824,17.7124,0.0090,17.2767,0.0139,17.0100,0.0077,16.8889,0.0123
502148908,65.711628,-55.411450,6,0,33,0,0,4,5,12,12,0.981,,,,,18.8598,0.0087,17.9513,0.0111,16.9483,0.0067,16.5689,0.0102
502148909,65.677621,-55.419543,0,0,28,0,0,4,3,10,11,0.981,,,,,19.4069,0.0130,18.5143,0.0130,17.1810,0.0080,16.6843,0.0094
502149014,65.732481,-55.390716,0,0,20,0,0,4,3,7,6,0.972,,,,,19.0633,0.0136,18.5107,0.0105,18.2249,0.0144,18.1043,0.0187
502148924,65.671124,-55.400146,14,0,48,1,3,10,10,12,12,0.984,18.8206,0.0510,18.4856,0.0487,16.7049,0.0090,16.2424,0.0086,15.9546,0.0052,15.8443,0.0072
502149039,65.657246,-55.372713,11,0,42,0,0,7,10,12,13,0.984,,,,,17.6443,0.0078,16.7795,0.0103,16.0443,0.0056,15.7787,0.0071
502149040,65.659945,-55.369777,5,0,32,0,0,4,4,11,13,0.982,,,,,18.7953,0.0101,17.8488,0.0149,16.6636,0.0064,16.2103,0.0072
502149042,65.669773,-55.363514,4,0,35,0,0,5,8,11,11,0.983,,,,,17.8801,0.0080,17.5285,0.0082,17.3176,0.0144,17.2403,0.0109
502149043,65.656065,-55.364571,14,0,61,6,9,11,10,12,13,0.998,16.0144,0.0159,15.6256,0.0135,14.1320,0.0050,13.7140,0.0057,13.4395,0.0049,13.3406,0.0059
502149049,65.659608,-55.356114,0,0,26,0,0,4,3,8,11,0.976,,,,,19.3329,0.0170,18.4414,0.0139,17.5991,0.0097,17.2669,0.0128
502149015,65.740121,-55.382661,5,0,18,0,0,4,3,5,6,0.973,,,,,19.0845,0.0124,18.5379,0.0101,18.1630,0.0190,18.0067,0.0395
502149016,65.737516,-55.380443,10,0,29,0,0,4,3,10,12,0.981,,,,,19.3991,0.0191,18.4743,0.0154,17.1777,0.0094,16.7065,0.0092
502149018,65.765483,-55.370931,3,0,50,2,3,10,10,12,13,0.990,17.5140,0.0307,17.2327,0.0323,15.7882,0.0062,15.4194,0.0062,15.2217,0.0051,15.1572,0.0064
502149019,65.727484,-55.382270,2,0,51,3,4,11,10,11,12,0.985,17.8825,0.0297,17.5984,0.0270,16.3615,0.0068,16.0389,0.0065,15.8318,0.0062,15.7687,0.0074
502149023,65.719035,-55.373276,6,0,61,6,10,11,10,12,12,0.991,16.7369,0.0194,16.3588,0.0146,15.0812,0.0052,14.7663,0.0059,14.6038,0.0050,14.5615,0.0065
502149031,65.756377,-55.357052,2,0,37,0,0,5,9,11,12,0.983,,,,,17.8653,0.0155,17.1941,0.0133,16.7480,0.0076,16.5937,0.0111
502149032,65.759692,-55.352811,0,3,38,0,0,5,8,12,13,0.983,,,,,17.9808,0.0127,17.0846,0.0116,16.0641,0.0063,15.6556,0.0084
502149034,65.758940,-55.351178,3,3,38,1,2,7,9,10,9,0.983,19.2458,0.0591,18.5049,0.1191,17.5453,0.0098,17.2099,0.0159,17.0036,0.0087,16.9243,0.0158
502149054,65.733294,-55.324895,5,0,54,5,8,9,9,11,12,0.999,15.2561,0.0158,14.9238,0.0152,13.8940,0.0063,13.6085,0.0064,13.4608,0.0052,13.4293,0.0063
502148951,65.880146,-55.374645,10,0,51,2,3,11,10,12,13,0.986,18.1243,0.0301,17.8285,0.0278,16.0988,0.0057,15.6453,0.0061,15.3852,0.0053,15.2962,0.0065
502148958,65.833434,-55.373588,3,0,37,1,3,5,8,11,9,0.983,19.2617,0.0475,18.8333,0.0378,17.7507,0.0124,17.4401,0.0093,17.2654,0.0073,17.2090,0.0121
502148963,65.825597,-55.356506,2,0,53,5,9,9,8,11,11,0.997,15.8908,0.0181,15.5769,0.0126,14.5128,0.0058,14.2376,0.0067,14.1027,0.0051,14.0817,0.0067
502148965,65.831651,-55.341451,3,0,32,0,0,4,7,11,10,0.983,,,,,18.1321,0.0134,17.6007,0.0144,17.2617,0.0106,17.1024,0.0110
502149029,65.790602,-55.345814,15,0,29,6,7,6,3,3,4,0.999,11.3066,0.0138,10.8824,0.0147,10.0348,0.0084,9.8103,0.0128,9.7162,0.0125,9.7154,0.0123
502149061,65.805013,-55.317091,3,0,11,0,0,3,3,5,0,0.640,,,,,19.9585,0.0752,19.5110,0.0660,19.0972,0.0752,,
502148997,65.907533,-55.333404,3,0,16,0,0,3,3,6,4,0.966,,,,,19.3225,0.0170,18.8940,0.0127,18.6035,0.0149,18.4135,0.0561
502148999,65.900257,-55.333510,0,0,20,0,0,4,3,6,7,0.863,,,,,19.8801,0.0438,18.9513,0.0678,18.4126,0.0486,18.0703,0.0408
502149002,65.895756,-55.328409,6,0,41,0,0,7,9,12,13,0.983,,,,,17.5491,0.0101,16.9376,0.0077,16.5332,0.0067,16.3791,0.0079
502149005,65.861751,-55.321002,9,0,53,3,4,11,10,12,13,0.983,17.8072,0.0247,17.3974,0.0213,16.8194,0.0082,16.6755,0.0107,16.6006,0.0062,16.6087,0.0088
502149009,65.883341,-55.303813,3,0,24,0,0,3,3,8,10,0.976,,,,,19.3169,0.0340,18.4835,0.0129,17.7383,0.0170,17.4152,0.0121
502149064,65.839258,-55.281186,23,0,35,6,10,6,5,4,4,1.000,13.0936,0.0141,12.6117,0.0111,10.6342,0.0083,10.0922,0.0098,9.7753,0.0141,9.6284,0.0123
502149011,65.878166,-55.280672,5,0,51,3,5,10,10,11,12,0.992,17.4232,0.0279,17.0645,0.0183,15.2081,0.0060,14.7301,0.0057,14.4658,0.0052,14.3678,0.0065
502149030,65.782321,-55.334306,4,0,13,0,0,4,3,6,0,0.537,,,,,19.3119,0.1582,18.8811,0.1692,18.4349,0.1272,,
502149074,65.760528,-55.309083,6122,28,22,5,9,6,2,0,0,1.000,13.4843,0.0163,13.0136,0.0122,10.2001,0.0084,9.4544,0.0157,8.5076,,8.3992,
502149063,65.804693,-55.299799,6,0,38,0,0,7,9,11,11,0.986,,,,,17.5293,0.0078,16.7892,0.0111,16.2961,0.0064,16.0957,0.0087
502149075,65.762242,-55.302177,0,1,12,1,1,2,3,3,2,0.979,19.2742,0.1053,18.8851,0.0653,18.2284,0.0253,17.9101,0.1234,17.9709,0.0459,17.9089,0.0543
502149073,65.741417,-55.317240,6,0,53,3,6,11,10,11,12,0.988,17.1831,0.0270,16.7922,0.0318,15.8997,0.0055,15.6458,0.0066,15.5066,0.0058,15.4796,0.0074
502149078,65.707124,-55.292786,9,0,60,6,10,10,9,12,13,0.988,15.8953,0.0154,15.4771,0.0126,14.6532,0.0056,14.4808,0.0064,14.4162,0.0053,14.4472,0.0062
502149079,65.729556,-55.283653,17,0,56,6,10,10,9,10,11,0.988,15.6784,0.0142,15.3263,0.0125,14.3898,0.0056,14.1436,0.0063,14.0129,0.0056,13.9896,0.0066
502149067,65.818275,-55.286406,0,0,15,0,0,3,3,5,4,0.959,,,,,19.4950,0.0183,18.8189,0.0228,18.2597,0.0228,18.1155,0.0202
502149069,65.826846,-55.277369,0,0,24,1,3,3,5,7,5,0.982,19.0059,0.0551,18.5412,0.0495,17.8946,0.0106,17.7389,0.0172,17.6567,0.0100,17.6739,0.0158
502149070,65.794669,-55.282849,0,0,12,0,0,4,3,5,0,0.670,,,,,19.7009,0.1043,19.1132,0.1127,18.6681,0.0976,,
502149082,65.785616,-55.272310,3,0,48,2,3,11,9,11,12,0.984,18.4029,0.0384,18.0471,0.0538,16.5484,0.0083,16.1335,0.0071,15.8727,0.0059,15.7681,0.0075
502149083,65.796860,-55.268267,7,0,44,1,3,10,9,10,11,0.984,19.0937,0.0484,18.5588,0.0338,16.5983,0.0079,16.0653,0.0072,15.7410,0.0056,15.6090,0.0073
502149088,65.740689,-55.250513,3,0,36,0,0,7,8,10,11,0.983,,,,,17.6382,0.0068,16.9764,0.0140,16.5486,0.0072,16.3672,0.0087
502149089,65.753548,-55.239833,9,0,52,4,8,10,10,10,10,0.994,17.0379,0.0281,16.5908,0.0178,14.8197,0.0059,14.3844,0.0058,14.1626,0.0056,14.0923,0.0072
502149548,65.767887,-55.234051,6,0,55,4,7,11,10,11,12,0.989,17.0908,0.0311,16.7200,0.0238,15.0439,0.0054,14.5932,0.0057,14.3134,0.0052,14.2093,0.0064
502148931,65.612589,-55.376328,0,0,14,0,0,3,2,5,4,0.943,,,,,19.7122,0.0266,19.0950,0.0172,18.6180,0.0178,18.3583,0.0305
502149044,65.628618,-55.376454,0,0,10,0,0,2,2,4,2,0.554,,,,,19.4472,0.1480,18.9608,0.1255,18.6230,0.0888,18.0639,0.1883
502149045,65.617008,-55.372464,3,0,38,0,0,7,9,10,12,0.987,,,,,17.1962,0.0127,16.3239,0.0085,15.5706,0.0062,15.2887,0.0069
502149255,65.616699,-55.363677,9,0,43,1,2,9,9,10,12,0.983,18.2954,0.1255,18.0820,0.0390,17.0608,0.0174,16.7617,0.0091,16.6005,0.0066,16.5690,0.0099
502149260,65.638806,-55.339039,3,0,18,0,0,3,2,5,8,0.976,,,,,18.9501,0.0120,18.3472,0.0166,17.9554,0.0141,17.7889,0.0248
502149265,65.622797,-55.331754,1,0,25,0,0,3,4,8,10,0.772,,,,,18.0607,0.1273,17.5923,0.1157,17.2973,0.0611,16.9920,0.0585
502149266,65.613278,-55.331800,7,0,40,0,0,7,9,11,13,0.983,,,,,17.2958,0.0127,16.5382,0.0083,15.9692,0.0062,15.7401,0.0072
502149261,65.567544,-55.360467,5,0,27,0,0,4,6,8,9,0.981,,,,,18.6582,0.0101,17.9757,0.0160,17.4840,0.0091,17.3225,0.0157
502149269,65.591678,-55.314359,9,0,35,1,3,6,8,9,8,0.983,19.0565,0.0856,18.8369,0.0568,17.7615,0.0086,17.4702,0.0127,17.3002,0.0103,17.2567,0.0181
502149288,65.566494,-55.312127,6,0,40,1,2,8,9,10,10,0.984,19.2079,0.1705,19.1579,0.0389,16.8054,0.0066,16.1251,0.0069,15.7153,0.0059,15.5546,0.0076
502149058,65.657122,-55.333730,0,0,17,0,0,4,3,7,3,0.976,,,,,19.0353,0.0135,18.7113,0.0151,18.4786,0.0299,18.4433,0.1217
502149301,65.664071,-55.300774,0,0,22,0,0,4,3,7,8,0.972,,,,,19.4064,0.0167,18.6168,0.0197,18.0634,0.0126,17.8362,0.0190
502149270,65.595756,-55.310830,3,0,39,0,0,10,9,9,11,0.985,,,,,16.7968,0.0079,15.9287,0.0067,15.1704,0.0058,14.8763,0.0068
