ObjectId,RAICRS,DEICRS,Niflags,flags,Ngood,Ngoodu,Ngoodv,Ngoodg,Ngoodr,Ngoodi,Ngoodz,ClassStar,uPSF,e_uPSF,vPSF,e_vPSF,gPSF,e_gPSF,rPSF,e_rPSF,iPSF,e_iPSF,zPSF,e_zPSF
10804624,40.841006,-30.588197,3,0,42,0,0,12,17,7,6,0.488,,,,,18.9702,0.0478,18.4189,0.0476,18.0354,0.0736,17.8517,0.0815
10808539,40.813057,-30.591600,17,0,64,1,4,15,22,11,11,0.982,18.7021,0.0493,18.4613,0.0372,17.3838,0.0043,17.0892,0.0035,16.9012,0.0064,16.8610,0.0100
2019290624,40.742927,-30.634196,1,3,30,0,0,3,18,5,4,0.556,,,,,19.8022,0.1614,18.6376,0.0701,18.0267,0.1355,17.5851,0.1592
10804591,40.770459,-30.612206,7,3,43,0,0,13,19,6,5,0.980,,,,,18.1992,0.0050,17.8018,0.0042,17.5530,0.0165,17.4754,0.0198
10804592,40.773692,-30.611352,12,3,51,0,0,13,21,9,8,0.983,,,,,17.7139,0.0046,17.0807,0.0035,16.6574,0.0089,16.4972,0.0096
10808499,40.746833,-30.608299,5,0,41,0,0,12,18,6,5,0.963,,,,,19.2674,0.0082,18.8537,0.0093,18.5774,0.0125,18.4793,0.0196
10808500,40.747241,-30.599568,7,0,59,0,0,13,21,13,12,0.982,,,,,18.2860,0.0055,17.4025,0.0037,16.6359,0.0060,16.3232,0.0075
10808501,40.754042,-30.589594,9,0,60,0,3,16,21,11,9,0.986,,,18.7927,0.0360,16.3750,0.0037,15.5916,0.0032,14.9645,0.0051,14.7217,0.0071
10808495,40.711557,-30.599294,7,0,64,0,1,14,24,13,12,0.984,,,19.7343,0.0400,17.1840,0.0043,16.3503,0.0032,15.7043,0.0049,15.4554,0.0063
10808507,40.764791,-30.575557,2,0,31,0,0,6,16,5,4,0.583,,,,,19.9449,0.0822,19.4030,0.0492,18.8504,0.1068,18.6893,0.0990
10808510,40.765585,-30.565176,1,0,38,0,0,12,18,4,4,0.677,,,,,19.5309,0.0382,18.6427,0.0325,18.0776,0.0787,17.7418,0.0854
10808528,40.748568,-30.550941,3,0,35,0,0,12,18,5,0,0.626,,,,,19.6591,0.0362,19.2486,0.0353,18.9243,0.0651,,
10808529,40.751931,-30.551501,0,0,33,0,0,11,18,4,0,0.930,,,,,19.5665,0.0090,19.3196,0.0097,19.1567,0.0279,,
10808512,40.784001,-30.548305,7,0,39,0,0,11,18,5,5,0.578,,,,,19.7662,0.0260,18.8477,0.0255,18.2845,0.0449,17.9948,0.0574
10808513,40.785023,-30.545227,5,0,53,0,0,12,20,11,10,0.981,,,,,18.6110,0.0067,17.6848,0.0042,16.5420,0.0064,16.1102,0.0077
10808532,40.773333,-30.540547,25,0,66,7,7,14,21,9,8,0.999,15.2705,0.0150,14.9522,0.0121,13.7892,0.0038,13.4850,0.0031,13.3387,0.0057,13.3174,0.0072
2019298019,40.773213,-30.539684,0,8209,0,0,0,0,0,0,0,0.692,15.7274,,,,14.0523,,13.7469,,13.0556,,13.3094,
10804625,40.858687,-30.588521,0,0,31,0,0,8,18,5,0,0.681,,,,,19.9478,0.0506,19.4503,0.0364,18.9942,0.0805,,
10804626,40.852461,-30.584601,8,0,46,0,0,12,19,8,7,0.707,,,,,18.5371,0.0382,17.8724,0.0361,17.4258,0.0632,17.2192,0.0639
10804638,40.877528,-30.571242,14,0,68,5,7,15,21,10,10,0.997,15.8930,0.0137,15.5567,0.0138,14.4412,0.0037,14.1606,0.0032,14.0303,0.0057,14.0182,0.0067
10808550,40.902845,-30.553198,4,0,46,0,0,12,19,8,7,0.972,,,,,19.8038,0.0146,18.9138,0.0066,17.6559,0.0081,17.1776,0.0126
10808541,40.838684,-30.557412,5,0,42,0,0,12,18,6,6,0.960,,,,,19.7347,0.0155,18.8388,0.0081,18.0476,0.0104,17.7520,0.0186
10808545,40.861306,-30.533178,3,0,38,0,0,9,19,6,4,0.714,,,,,19.9113,0.0360,19.3379,0.0230,18.7905,0.0460,18.6136,0.0530
10808552,40.919516,-30.523580,2,0,43,0,0,13,19,6,5,0.707,,,,,19.8154,0.0241,19.2401,0.0199,18.7607,0.0417,18.5125,0.0392
10808649,40.934748,-30.529652,5,0,46,0,0,13,19,7,7,0.966,,,,,19.1029,0.0072,18.6320,0.0083,18.2743,0.0140,18.1228,0.0215
10808654,40.935563,-30.512002,3,0,47,0,0,12,19,7,9,0.974,,,,,19.8538,0.0244,18.8922,0.0090,17.3607,0.0095,16.7435,0.0103
10808554,40.889961,-30.524510,0,0,35,0,0,11,18,5,1,0.926,,,,,19.8911,0.0287,19.2744,0.0089,18.8499,0.0324,18.6891,0.0512
10808555,40.906989,-30.513401,16,0,70,5,6,13,24,11,11,0.983,17.0459,0.0344,17.0125,0.0163,16.7436,0.0056,16.7466,0.0033,16.6599,0.0067,16.7214,0.0112
10808546,40.842118,-30.522152,3,0,44,0,0,12,19,7,6,0.956,,,,,19.6180,0.0122,18.7169,0.0061,17.8779,0.0156,17.5162,0.0179
10808547,40.848185,-30.520227,5,0,40,0,0,11,18,6,5,0.955,,,,,19.9023,0.0198,18.9240,0.0083,17.9033,0.0222,17.4813,0.0146
10808535,40.798472,-30.508507,9,0,57,0,3,14,21,10,9,0.983,,,18.9195,0.0361,16.7822,0.0042,16.1545,0.0033,15.7556,0.0059,15.5945,0.0076
10808561,40.858892,-30.484789,19,0,75,4,4,18,25,12,12,0.983,18.5588,0.0352,18.1762,0.0264,16.7619,0.0039,16.3709,0.0033,16.1633,0.0056,16.0955,0.0072
10808493,40.699801,-30.589429,12,0,79,6,6,16,24,14,13,0.985,17.1884,0.0230,16.8721,0.0132,15.9187,0.0038,15.6437,0.0031,15.4860,0.0048,15.4516,0.0062
10808515,40.711701,-30.556838,20,0,78,6,8,17,24,12,11,0.990,17.3137,0.0177,16.9220,0.0135,15.9560,0.0037,15.6993,0.0031,15.5600,0.0051,15.5449,0.0066
10808518,40.687139,-30.545028,0,0,34,0,0,12,18,4,0,0.643,,,,,19.8067,0.0391,19.4869,0.0405,19.2383,0.1068,,
10808536,40.773197,-30.510525,22,0,58,4,5,12,22,8,7,0.987,17.2049,0.0205,16.8846,0.0188,15.5018,0.0042,15.1178,0.0032,14.8836,0.0067,14.8076,0.0089
10808519,40.677374,-30.532779,15,0,65,4,5,14,21,11,10,0.983,18.3008,0.0260,17.9129,0.0165,17.2940,0.0053,17.1225,0.0035,17.0537,0.0062,17.0468,0.0131
10808573,40.681355,-30.507843,0,0,44,0,1,12,19,7,5,0.980,,,19.4939,0.1290,18.9153,0.0083,18.7220,0.0070,18.5912,0.0226,18.5693,0.0245
10808045,40.642806,-30.523974,3,0,36,0,0,5,12,10,9,0.981,,,,,18.6297,0.0097,18.0500,0.0085,17.6587,0.0079,17.4727,0.0128
10808047,40.661640,-30.489834,4,0,46,0,1,12,20,7,6,0.980,,,19.6390,0.1149,18.9495,0.0082,18.7742,0.0061,18.6860,0.0137,18.5878,0.0283
10808574,40.704965,-30.479189,16,0,78,6,9,15,23,13,12,0.993,17.1263,0.0173,16.7753,0.0149,15.0789,0.0038,14.6350,0.0031,14.3912,0.0047,14.3024,0.0059
10808578,40.681786,-30.471352,44,0,79,6,9,15,24,13,12,0.997,16.6046,0.0140,16.2737,0.0127,14.5235,0.0039,14.0481,0.0031,13.7722,0.0047,13.6749,0.0060
10808590,40.694501,-30.438368,2,0,48,0,0,13,20,7,8,0.982,,,,,18.8377,0.0090,18.2059,0.0048,17.7889,0.0096,17.6231,0.0116
10808534,40.779908,-30.514870,3,0,38,0,0,11,18,5,4,0.970,,,,,19.0613,0.0134,18.7104,0.0063,18.4707,0.0144,18.4086,0.0312
10808538,40.794448,-30.491937,13,0,73,5,5,13,25,13,12,0.983,18.4121,0.0345,18.0714,0.0356,16.8810,0.0044,16.5482,0.0033,16.3686,0.0055,16.3263,0.0084
10808580,40.772373,-30.461522,2,0,37,0,0,8,18,6,5,0.627,,,,,19.9223,0.0572,18.7393,0.0507,18.0489,0.1100,17.8275,0.1033
10808582,40.764472,-30.453034,16,0,55,0,5,15,21,7,7,0.981,,,18.7349,0.0301,17.7583,0.0049,17.4485,0.0040,17.2667,0.0115,17.2020,0.0127
10808585,40.780793,-30.437671,9,0,57,0,0,13,19,12,13,0.980,,,,,19.5861,0.0146,18.5837,0.0081,16.9077,0.0068,16.2545,0.0080
10808611,40.822083,-30.453410,15,0,51,0,0,13,23,7,8,0.574,,,,,18.1730,0.0442,17.4541,0.0403,17.0632,0.0655,16.8728,0.0623
10808614,40.819750,-30.449568,6,0,49,0,0,14,23,6,6,0.646,,,,,19.3053,0.0508,18.6130,0.0438,18.1995,0.0795,18.0718,0.0790
10808617,40.829422,-30.420438,6,0,51,0,0,16,26,6,3,0.946,,,,,19.7066,0.0087,19.2002,0.0082,18.8824,0.0215,18.6414,0.0364
10808583,40.749732,-30.434755,9,0,55,0,0,13,20,10,12,0.978,,,,,18.8332,0.0081,17.9511,0.0048,17.1596,0.0080,16.8610,0.0107
10808593,40.733807,-30.405029,0,3,64,7,9,10,12,12,14,0.985,17.2309,0.0156,16.9411,0.0185,15.6825,0.0079,15.2948,0.0056,15.0718,0.0055,15.0056,0.0061
10808587,40.781848,-30.423040,8,0,62,0,0,15,22,12,13,0.983,,,,,17.9782,0.0055,17.0484,0.0050,15.8927,0.0058,15.4555,0.0068
10808607,40.799495,-30.373137,24,0,45,1,1,14,21,8,0,0.759,19.2618,0.2080,19.3341,0.0729,19.2092,0.0191,18.9698,0.0196,18.9250,0.0215,,
10808600,40.756863,-30.399174,0,8192,9,0,0,0,6,3,0,0.538,,,,,19.8285,,19.7248,0.0647,19.4070,0.1098,,
10808604,40.765547,-30.382597,6,0,35,0,0,6,19,5,5,0.722,,,,,19.8793,0.0334,19.1624,0.0176,18.7509,0.0371,18.3645,0.0510
10808605,40.762018,-30.377406,36,0,69,1,6,12,26,11,13,0.983,18.7589,0.0683,18.5941,0.0353,16.9842,0.0054,16.5023,0.0040,16.2115,0.0059,16.1084,0.0069
10808608,40.788230,-30.366206,5,0,54,10,14,7,7,7,9,1.000,14.5009,0.0109,14.0883,0.0089,12.1894,0.0073,11.6997,0.0081,11.4136,0.0094,11.3003,0.0076
10808652,40.961658,-30.511115,9,2,45,3,3,10,16,7,6,0.979,18.5639,0.0724,18.2102,0.0576,17.5604,0.0053,17.3722,0.0084,17.2848,0.0088,17.2681,0.0148
10808655,40.988015,-30.486517,3,0,32,0,0,6,10,8,8,0.973,,,,,18.9934,0.0103,18.5018,0.0079,18.1962,0.0141,18.0314,0.0163
10808567,40.927516,-30.485642,8,0,41,0,0,12,18,6,5,0.776,,,,,19.3043,0.0129,18.9475,0.0158,18.6463,0.0279,18.5157,0.0468
10808674,40.945237,-30.454785,13,0,55,0,0,18,27,5,5,0.732,,,,,19.5697,0.0126,18.9198,0.0137,18.4518,0.0329,18.1609,0.0531
10808675,40.967451,-30.455860,11,0,43,0,0,14,21,5,3,0.903,,,,,19.3753,0.0108,18.9674,0.0072,18.7308,0.0280,18.6869,0.0490
10808682,41.018526,-30.449086,3,0,47,0,0,15,22,5,5,0.827,,,,,19.7155,0.0197,19.3022,0.0119,18.9761,0.0301,18.5746,0.0275
10808685,41.014710,-30.432715,1,0,30,0,0,12,16,2,0,0.794,,,,,19.9586,0.0239,19.7475,0.0146,19.5594,0.0839,,
10808688,41.009751,-30.411591,19,0,78,5,5,22,22,11,13,0.983,18.0979,0.0294,17.7939,0.0184,16.2467,0.0033,15.7828,0.0038,15.4553,0.0056,15.3176,0.0064
10808570,40.917593,-30.456169,2,0,46,0,0,13,28,4,1,0.627,,,,,19.8732,0.0255,19.4352,0.0202,19.0206,0.0582,18.8757,0.1618
10808571,40.926631,-30.447835,38,0,84,4,4,24,33,9,10,0.984,18.3456,0.0270,17.9582,0.0373,16.1991,0.0034,15.7014,0.0026,15.4256,0.0059,15.3207,0.0079
10808676,40.932158,-30.450618,19,0,61,0,0,18,30,6,7,0.811,,,,,19.0075,0.0179,18.3411,0.0156,17.8590,0.0401,17.6922,0.0448
10808677,40.939310,-30.438275,10,0,63,0,0,17,32,6,8,0.967,,,,,19.7554,0.0147,18.8037,0.0060,17.7775,0.0107,17.3610,0.0116
10808622,40.881342,-30.425827,40,0,88,5,5,23,32,11,12,0.984,17.7332,0.0186,17.4544,0.0185,16.2011,0.0033,15.8670,0.0030,15.7107,0.0056,15.6742,0.0069
10808630,40.909446,-30.396432,26,0,62,4,5,13,21,9,10,0.983,17.2677,0.0173,16.8995,0.0163,16.2236,0.0048,16.0328,0.0041,15.9531,0.0077,15.9631,0.0093
10808742,40.957520,-30.391588,38,0,65,5,5,16,19,9,11,0.983,17.8243,0.0249,17.5372,0.0185,16.5902,0.0044,16.3014,0.0045,16.1765,0.0066,16.1484,0.0079
10808743,40.972717,-30.386885,40,0,73,5,5,16,23,11,13,0.983,18.4780,0.0566,18.1049,0.0266,16.1807,0.0043,15.6066,0.0047,15.2404,0.0068,15.0918,0.0075
10808745,40.945589,-30.373721,24,0,51,0,1,14,21,7,8,0.974,,,19.0775,0.0477,18.0979,0.0055,17.7851,0.0062,17.6191,0.0089,17.5716,0.0169
10808690,41.026849,-30.405471,12,0,60,4,5,15,14,10,12,0.983,18.3520,0.0337,17.9780,0.0226,16.1702,0.0040,15.6594,0.0055,15.3650,0.0055,15.2538,0.0065
10808750,41.042294,-30.374656,21,0,48,0,0,8,16,11,13,0.983,,,,,17.1398,0.0072,16.1907,0.0045,15.3055,0.0073,14.9661,0.0063
10808752,41.052129,-30.376274,4,0,36,0,0,4,10,10,12,0.980,,,,,19.0114,0.0119,18.0707,0.0070,16.8643,0.0073,16.4180,0.0074
10808753,41.043326,-30.365544,13,0,51,8,9,5,7,9,13,1.000,13.7753,0.0101,13.3433,0.0106,12.5156,0.0095,12.2946,0.0091,12.2106,0.0099,12.2326,0.0095
10808754,41.056224,-30.360968,16,0,62,8,10,8,12,11,13,0.998,16.3789,0.0119,16.0811,0.0116,14.6987,0.0061,14.2865,0.0047,14.0597,0.0052,13.9889,0.0059
10808791,41.113907,-30.348766,4,0,24,0,0,4,9,5,6,0.585,,,,,19.6055,0.0576,18.8039,0.0473,18.2603,0.0831,18.0524,0.0634
10808761,41.058650,-30.333054,7,0,46,6,8,6,8,8,10,0.999,15.4651,0.0120,15.1739,0.0120,13.6874,0.0069,13.2586,0.0063,13.0318,0.0061,12.9560,0.0066
10808793,41.091526,-30.338335,10,0,57,7,6,7,13,11,13,0.988,17.3705,0.0150,17.0407,0.0164,15.2072,0.0085,14.6693,0.0062,14.3427,0.0073,14.2199,0.0078
10808796,41.088552,-30.319548,3,0,24,0,0,5,8,6,5,0.673,,,,,19.9454,0.0376,19.1164,0.0400,18.7111,0.0240,18.4275,0.0509
10808746,40.987768,-30.364277,14,0,42,0,0,11,20,6,5,0.920,,,,,19.4707,0.0144,18.9297,0.0088,18.6223,0.0156,18.4702,0.0255
10808747,40.979465,-30.353428,39,0,56,0,0,12,23,10,11,0.983,,,,,17.9583,0.0068,16.9534,0.0056,15.3531,0.0081,14.7401,0.0069
10808748,40.986707,-30.349837,7,0,32,0,0,12,17,3,0,0.761,,,,,19.7246,0.0343,19.3339,0.0313,19.2346,0.0674,,
10808768,40.976735,-30.341768,16,0,45,0,0,12,19,6,8,0.980,,,,,18.4915,0.0063,17.8360,0.0056,17.4696,0.0101,17.2811,0.0172
10808758,40.997382,-30.339661,32,0,58,0,0,15,21,10,12,0.983,,,,,17.9404,0.0060,17.0003,0.0052,15.6910,0.0060,15.2004,0.0068
10808769,40.995005,-30.309187,7,0,39,0,0,11,18,5,5,0.696,,,,,19.7798,0.0279,19.0874,0.0226,18.5985,0.0412,18.2626,0.0444
10808774,41.001840,-30.326185,20,0,50,0,0,13,21,7,9,0.959,,,,,18.9803,0.0122,18.4820,0.0079,18.2161,0.0148,18.0757,0.0156
10808776,41.016985,-30.321140,5,0,45,0,0,10,12,10,13,0.989,,,,,18.5602,0.0096,17.7107,0.0071,17.0503,0.0081,16.7921,0.0084
10808762,41.035716,-30.325331,8,0,36,0,0,8,12,7,9,0.975,,,,,18.3507,0.0101,18.0552,0.0108,17.9216,0.0111,17.8899,0.0187
10808778,41.038198,-30.318506,8,0,25,0,0,6,9,6,4,0.647,,,,,19.6392,0.0588,19.1262,0.0450,18.6675,0.0655,18.5581,0.0670
10808780,41.056611,-30.293774,5,0,45,6,8,4,9,8,10,1.000,14.1585,0.0116,13.7325,0.0116,12.8582,0.0106,12.6272,0.0056,12.5455,0.0062,12.5526,0.0066
10808810,41.070226,-30.303141,1,0,40,0,0,6,12,10,12,0.985,,,,,17.5763,0.0077,16.6148,0.0054,15.3873,0.0057,14.9233,0.0062
10808811,41.065697,-30.296153,11,0,40,0,0,6,12,10,12,0.984,,,,,16.9252,0.0078,15.9897,0.0050,15.1411,0.0055,14.8060,0.0061
10808812,41.077049,-30.306184,0,0,29,0,0,5,9,6,9,0.975,,,,,19.3116,0.0150,18.6412,0.0108,18.1437,0.0103,17.9081,0.0171
10808783,41.033899,-30.285501,10,0,55,7,8,7,11,10,12,0.999,16.0226,0.0115,15.7115,0.0114,14.2068,0.0059,13.7877,0.0049,13.5262,0.0053,13.4314,0.0061
10808784,41.047551,-30.281391,0,0,19,0,0,5,7,5,2,0.666,,,,,19.7759,0.0500,19.1678,0.0559,18.7581,0.0717,18.5960,0.1331
10808788,41.042059,-30.272541,9,0,35,0,0,7,12,7,9,0.982,,,,,18.1139,0.0082,17.6072,0.0056,17.3010,0.0083,17.1538,0.0167
10808618,40.858188,-30.417207,10,0,54,0,0,18,27,5,4,0.626,,,,,19.4109,0.0315,18.8420,0.0304,18.4101,0.0775,18.2136,0.1027
10808625,40.895495,-30.405012,37,0,76,6,7,18,23,10,12,0.989,16.9934,0.0152,16.6508,0.0132,15.3346,0.0039,14.9810,0.0037,14.8227,0.0069,14.7948,0.0066
10808628,40.889862,-30.381631,8,0,49,0,0,13,21,6,9,0.961,,,,,19.6054,0.0088,18.6779,0.0082,17.6628,0.0118,17.2262,0.0107
10808633,40.855983,-30.382454,42,0,71,7,10,13,20,10,11,0.996,15.8654,0.0109,15.4663,0.0107,14.3883,0.0042,14.0183,0.0038,13.7862,0.0056,13.7035,0.0066
10808637,40.867805,-30.370866,27,0,68,0,0,15,26,13,14,0.983,,,,,17.5310,0.0045,16.6623,0.0038,15.9149,0.0059,15.6150,0.0069
10808640,40.914879,-30.341618,6,0,33,0,0,11,18,3,1,0.868,,,,,19.6266,0.0140,19.3223,0.0112,19.1513,0.0416,18.8272,0.2459
10808884,40.846125,-30.325792,22,0,65,1,4,13,24,10,13,0.984,18.7854,0.0913,18.5577,0.0332,16.0172,0.0049,15.2385,0.0033,14.7293,0.0057,14.5350,0.0059
10808845,40.800122,-30.346830,1,0,31,0,0,8,19,4,0,0.701,,,,,19.9165,0.0206,19.5084,0.0160,19.3065,0.0208,,
10808887,40.820378,-30.307980,7,0,35,0,0,9,19,6,1,0.716,,,,,19.6939,0.0580,19.1751,0.0355,18.8981,0.0540,18.6644,0.1247
10808891,40.884872,-30.291407,32,0,66,0,4,15,23,11,13,0.981,,,18.7070,0.0490,17.4918,0.0048,17.1205,0.0040,16.9138,0.0076,16.8634,0.0086
10808894,40.907012,-30.306181,41,3,52,0,4,13,19,8,8,0.941,,,18.8811,0.0721,17.6042,0.0433,17.3687,0.0445,17.1714,0.0193,17.0935,0.0267
10808886,40.841437,-30.309156,21,0,57,2,5,15,19,7,9,0.978,18.6976,0.0560,18.4217,0.0283,17.7454,0.0053,17.5364,0.0053,17.4465,0.0094,17.4571,0.0125
10808889,40.857559,-30.282493,14,0,54,0,0,12,20,9,13,0.980,,,,,19.4376,0.0154,18.5040,0.0085,17.0797,0.0081,16.5032,0.0078
10808899,40.877409,-30.279765,23,0,75,7,7,15,22,11,13,0.983,17.5556,0.0155,17.2298,0.0150,16.2279,0.0040,15.9389,0.0036,15.8058,0.0058,15.7830,0.0071
10808767,40.947772,-30.324895,27,0,44,0,0,11,19,6,8,0.735,,,,,19.7102,0.0432,18.8142,0.0387,18.2463,0.0713,17.8979,0.0589
10808772,40.974424,-30.305429,12,0,47,0,0,12,20,6,9,0.979,,,,,19.5989,0.0165,18.6649,0.0108,17.6497,0.0088,17.2500,0.0111
10808770,40.942492,-30.312306,30,0,63,4,5,16,20,8,10,0.981,18.6021,0.0276,18.1772,0.0294,17.5507,0.0051,17.3267,0.0045,17.2411,0.0093,17.2229,0.0119
10809024,40.971017,-30.279394,22,0,55,0,0,13,20,10,12,0.983,,,,,18.6422,0.0058,17.6820,0.0054,16.4889,0.0077,16.0249,0.0085
10809037,40.996548,-30.271120,27,0,54,0,3,15,21,7,8,0.979,,,18.7804,0.0477,17.9620,0.0064,17.6495,0.0055,17.4906,0.0100,17.4482,0.0144
10809040,41.003162,-30.257275,4,0,58,0,0,13,21,11,13,0.983,,,,,19.1586,0.0116,18.1776,0.0064,16.8650,0.0071,16.3350,0.0081
10809025,40.970817,-30.262396,11,0,47,0,0,13,20,6,8,0.963,,,,,19.5647,0.0149,18.6799,0.0091,17.9945,0.0126,17.6998,0.0130
10809032,40.974557,-30.248685,12,0,50,0,0,12,19,7,12,0.980,,,,,19.6730,0.0178,18.6825,0.0091,17.3828,0.0077,16.8864,0.0088
10808903,40.925866,-30.257662,17,0,44,0,0,10,14,9,11,0.592,,,,,17.0326,0.0775,16.4595,0.0673,16.2504,0.0833,15.9879,0.0773
10808920,40.917264,-30.220212,22,0,41,5,8,5,8,6,9,1.000,14.6762,0.0120,14.2371,0.0115,12.5381,0.0076,12.0699,0.0078,11.7785,0.0091,11.6673,0.0071
10808904,40.931482,-30.239408,11,0,30,0,0,11,16,3,0,0.718,,,,,19.5716,0.0373,19.4236,0.0356,19.2093,0.0786,,
10809029,40.951187,-30.243823,17,0,53,0,0,13,20,8,12,0.980,,,,,19.5194,0.0164,18.5574,0.0086,17.4646,0.0093,17.0387,0.0092
10809049,40.933375,-30.217429,21,0,57,0,0,14,21,10,12,0.984,,,,,17.4197,0.0049,16.4726,0.0039,15.4556,0.0059,15.0572,0.0066
10809051,40.970965,-30.192462,4,0,53,0,0,12,21,8,12,0.981,,,,,19.6092,0.0116,18.6626,0.0094,17.1583,0.0078,16.5636,0.0079
10808044,40.607352,-30.514356,10,0,48,0,0,12,17,10,9,0.983,,,,,17.9504,0.0054,17.0341,0.0042,16.1733,0.0060,15.8427,0.0076
10808046,40.620267,-30.482397,7,0,47,0,0,11,15,11,10,0.984,,,,,18.0355,0.0057,17.2648,0.0050,16.7347,0.0067,16.5244,0.0082
10808058,40.632753,-30.468492,15,0,59,6,9,9,12,12,11,0.998,16.2506,0.0143,15.9596,0.0130,14.4576,0.0095,13.9962,0.0047,13.7131,0.0048,13.6151,0.0061
10808059,40.637366,-30.468474,7,1,27,0,0,4,10,6,7,0.746,,,,,19.7786,0.0396,18.8595,0.0391,18.3250,0.0407,18.0534,0.0465
10808050,40.575280,-30.486029,18,0,54,7,10,8,6,10,13,1.000,13.7904,0.0110,13.4486,0.0097,12.5584,0.0055,12.3324,0.0076,12.2359,0.0060,12.2426,0.0068
10808052,40.583025,-30.487868,7,0,53,0,0,12,19,10,12,0.981,,,,,19.1801,0.0079,18.3053,0.0060,17.3306,0.0072,16.9619,0.0145
10808061,40.611187,-30.460398,12,0,36,0,0,10,15,6,5,0.766,,,,,18.7291,0.0337,18.4877,0.0319,18.3054,0.0490,18.2877,0.0539
10808594,40.677131,-30.417503,17,16,36,0,0,10,22,4,0,0.973,,,,,19.9330,0.0167,19.5395,0.0086,19.2140,0.0239,18.6705,
10808069,40.642879,-30.431679,1,0,58,0,0,13,19,12,14,0.983,,,,,17.5404,0.0072,16.6319,0.0046,15.8534,0.0052,15.5591,0.0072
10808067,40.641636,-30.417148,5,0,60,0,0,13,23,10,14,0.981,,,,,19.0790,0.0130,18.1458,0.0050,17.1961,0.0110,16.8126,0.0100
10808068,40.636615,-30.412474,31,0,67,0,2,15,24,12,14,0.984,,,19.5786,0.1579,17.2604,0.0057,16.4773,0.0035,15.9118,0.0054,15.6845,0.0066
10808053,40.576530,-30.459883,12,0,59,0,1,11,23,12,12,0.985,,,19.6608,0.0561,17.2527,0.0051,16.3147,0.0034,15.3550,0.0068,14.9994,0.0075
10808054,40.567066,-30.456010,5,0,51,0,0,15,21,7,8,0.977,,,,,19.4476,0.0134,18.8063,0.0055,18.4009,0.0138,18.1986,0.0180
10808055,40.562553,-30.456766,0,0,41,0,0,12,21,6,2,0.961,,,,,19.8885,0.0169,19.4079,0.0088,19.1464,0.0278,18.9519,0.0534
10808328,40.573964,-30.423865,29,0,86,8,12,17,23,12,14,1.000,14.7931,0.0102,14.4709,0.0089,13.3833,0.0037,13.0644,0.0033,12.8875,0.0052,12.8423,0.0056
10808294,40.535147,-30.446806,42,0,85,6,7,19,27,13,13,0.993,17.5960,0.0199,17.2688,0.0132,15.4086,0.0035,14.8844,0.0029,14.5805,0.0054,14.4761,0.0062
10808295,40.539442,-30.420612,3,0,49,0,0,17,24,7,1,0.599,,,,,19.1499,0.0693,18.6497,0.0654,18.4214,0.1078,18.0823,0.3299
10808329,40.566652,-30.411358,10,0,50,0,0,13,20,7,10,0.917,,,,,19.8722,0.0240,18.8547,0.0239,17.6592,0.0235,17.1902,0.0155
10808350,40.616798,-30.383575,13,0,44,0,0,13,18,7,6,0.579,,,,,19.1623,0.0628,18.5994,0.0584,18.2734,0.0849,18.0624,0.0965
10808334,40.591879,-30.398298,7,0,41,0,0,6,17,8,10,0.965,,,,,19.9113,0.0362,18.9511,0.0083,17.5155,0.0141,16.9636,0.0100
10808343,40.580338,-30.371663,19,0,41,0,0,5,19,8,9,0.812,,,,,19.8906,0.0597,18.9118,0.0333,18.2028,0.0506,17.9080,0.0578
10808344,40.597153,-30.374536,24,0,52,0,0,13,19,8,12,0.602,,,,,18.9184,0.0433,18.0321,0.0430,17.5254,0.0646,17.2817,0.0496
10808597,40.715315,-30.395142,4,0,28,0,0,5,7,7,9,0.946,,,,,19.2701,0.0186,18.5648,0.0152,18.1271,0.0138,17.8656,0.0145
10808836,40.733503,-30.368248,17,0,50,0,0,10,21,8,11,0.976,,,,,18.5770,0.0070,17.8683,0.0046,17.4039,0.0103,17.1989,0.0085
10808839,40.748337,-30.365024,6,0,29,0,0,7,18,4,0,0.759,,,,,19.8890,0.0231,19.5416,0.0157,19.3833,0.0376,,
10808841,40.760697,-30.344552,7,0,48,0,0,14,28,6,0,0.705,,,,,19.5078,0.0258,19.1671,0.0193,18.8655,0.0749,,
10808846,40.775606,-30.340882,18,0,52,0,0,15,21,7,9,0.654,,,,,19.4262,0.0282,18.4962,0.0239,17.9510,0.0642,17.7326,0.0419
10808850,40.762013,-30.326337,21,0,70,0,0,22,35,6,7,0.856,,,,,19.5601,0.0129,18.9111,0.0081,18.4815,0.0184,18.3853,0.0588
10808837,40.718492,-30.348138,28,0,69,1,4,16,26,10,12,0.973,18.7073,0.0473,18.2793,0.0401,17.2760,0.0152,16.8976,0.0163,16.7488,0.0358,16.6643,0.0251
10808353,40.651683,-30.367778,12,0,50,0,0,13,20,8,9,0.971,,,,,18.9210,0.0106,18.4018,0.0066,18.1099,0.0129,17.9906,0.0246
10808355,40.646287,-30.358514,10,0,44,0,1,12,20,7,4,0.956,,,19.8098,0.1259,19.1970,0.0079,18.9506,0.0076,18.8148,0.0227,18.7236,0.0441
10808357,40.666519,-30.350510,26,0,34,0,0,10,18,6,0,0.688,,,,,18.7117,0.0828,18.3786,0.0726,18.2354,0.1276,,
