RA_ICRS,DE_ICRS,E_BP_RP_corr,Bmag,BFlag,Vmag,VFlag,Rmag,RFlag,gmag,gFlag,rmag,rFlag,imag,iFlag,e_Bmag,e_Vmag,e_Rmag,e_gmag,e_rmag,e_imag
64.24979753159,-55.41250647176,-0.0112,17.523703,1,16.985506,1,16.642147,1,17.176619,1,16.818523,1,16.686426,1,0.02,0.02,0.02,0.02,0.02,0.02
64.25442044244,-55.41126320144,-0.0044,16.126982,1,15.473948,1,15.099660,1,15.730334,1,15.281339,1,15.137054,1,0.02,0.02,0.02,0.02,0.02,0.02
64.27768573083,-55.38942017219,0.0044,18.292000,0,16.914377,1,16.018501,1,17.661636,1,16.336374,1,15.664462,1,0.02,0.02,0.02,0.02,0.02,0.02
64.23761834872,-55.40153023039,-0.0130,18.409640,1,17.719088,1,17.294613,1,18.002487,1,17.499067,1,17.280043,1,0.02,0.02,0.02,0.02,0.02,0.02
64.20281498661,-55.38508427805,-0.0142,18.142044,1,17.620060,1,17.276646,1,17.809744,1,17.450530,1,17.327816,1,0.02,0.02,0.02,0.02,0.02,0.02
64.23760023047,-55.36556677892,-0.0025,18.386387,1,17.225546,1,16.486002,1,17.823942,1,16.734041,1,16.339106,1,0.02,0.02,0.02,0.02,0.02,0.02
64.23878544539,-55.31950964444,-0.0008,15.970565,1,14.921898,1,14.288340,1,15.426427,1,14.519450,1,14.183405,1,0.02,0.02,0.02,0.02,0.02,0.02
64.44482977599,-55.35002634738,-0.0141,18.374262,1,17.605522,1,17.160872,1,17.928875,1,17.356901,1,17.145275,1,0.02,0.02,0.02,0.02,0.02,0.02
64.35576034610,-55.35630955551,-0.0061,15.979837,1,14.734793,1,13.974909,1,15.381582,1,14.223199,1,13.819898,1,0.02,0.02,0.02,0.02,0.02,0.02
64.37276149034,-55.30915135376,-0.0007,13.517424,1,12.879295,1,12.517249,1,13.123345,0,12.695462,0,12.569468,0,0.02,0.02,0.02,0.02,0.02,0.02
64.45490179356,-55.31342583881,-0.0020,,0,18.183111,1,17.340324,1,18.870598,1,17.621593,1,17.088737,1,0.02,0.02,0.02,0.02,0.02,0.02
64.38350342083,-55.29388287675,0.0044,14.823457,1,14.258100,1,13.913796,1,14.465431,0,14.092958,0,13.959938,0,0.02,0.02,0.02,0.02,0.02,0.02
64.43394773618,-55.27881550828,0.0046,11.093618,0,10.587515,0,10.282232,0,10.754614,0,10.452331,0,10.363460,0,0.02,0.02,0.02,0.02,0.02,0.02
64.31276113964,-55.32314489930,0.0001,16.089493,1,15.620160,1,15.324673,1,15.777020,1,15.492789,1,15.406946,1,0.02,0.02,0.02,0.02,0.02,0.02
64.32563647958,-55.29444856851,0.0246,,0,18.214476,0,17.049656,0,18.973430,1,17.587767,1,16.279789,1,0.02,0.02,0.02,0.02,0.02,0.02
64.25952227674,-55.29727556818,-0.0001,18.624626,1,17.421930,1,16.630310,1,18.054420,1,16.904448,1,16.406271,1,0.02,0.02,0.02,0.02,0.02,0.02
64.30969801615,-55.27208021002,0.0956,,0,18.465956,1,17.421629,1,19.261696,1,17.860872,1,16.821920,1,0.02,0.02,0.02,0.02,0.02,0.02
64.39146483801,-55.26948759048,0.0052,18.140005,1,17.430824,1,17.036034,1,17.723413,1,17.226208,1,17.050022,1,0.02,0.02,0.02,0.02,0.02,0.02
64.39624089532,-55.25050215879,-0.0025,19.397722,0,17.999834,1,17.103334,1,18.734001,1,17.433031,1,16.718813,1,0.02,0.02,0.02,0.02,0.02,0.02
64.33353649329,-55.25447753787,0.1262,15.792095,1,14.715234,1,14.076645,1,15.233534,1,14.329318,1,13.924527,1,0.02,0.02,0.02,0.02,0.02,0.02
64.32763129858,-55.23475466565,0.0028,16.213455,1,15.642592,1,15.286030,1,15.856036,1,15.471811,1,15.316289,1,0.02,0.02,0.02,0.02,0.02,0.02
64.19695068783,-55.36594168270,-0.0046,16.678835,1,16.115763,1,15.766295,1,16.320597,1,15.946715,1,15.811781,1,0.02,0.02,0.02,0.02,0.02,0.02
64.11445828422,-55.34559864852,-0.0050,14.945535,1,14.308123,1,13.941592,1,14.548975,0,14.120414,0,13.992414,0,0.02,0.02,0.02,0.02,0.02,0.02
64.23725237959,-55.30376814786,-0.0020,18.403270,1,17.731861,1,17.337124,1,18.000450,1,17.522905,1,17.366268,1,0.02,0.02,0.02,0.02,0.02,0.02
64.15750792066,-55.31362919594,-0.0102,17.613660,1,16.625893,1,16.007640,1,17.099771,1,16.229103,1,15.934525,1,0.02,0.02,0.02,0.02,0.02,0.02
64.17736589842,-55.29075567280,-0.0048,14.584702,1,13.972088,1,13.617393,1,14.203453,0,13.795111,0,13.670890,0,0.02,0.02,0.02,0.02,0.02,0.02
64.07417086119,-55.29763007539,-0.0142,18.575785,1,17.651880,1,17.129328,1,18.070341,1,17.337862,1,17.091448,1,0.02,0.02,0.02,0.02,0.02,0.02
64.09069097615,-55.28573921429,-0.0148,18.256474,1,17.656160,1,17.303173,1,17.879880,1,17.481739,1,17.343409,1,0.02,0.02,0.02,0.02,0.02,0.02
64.05191202464,-55.31171937567,-0.0020,15.404678,1,14.688454,1,14.275677,1,14.976999,1,14.465214,1,14.292851,1,0.02,0.02,0.02,0.02,0.02,0.02
64.05966307297,-55.26413811549,-0.0058,14.642161,1,13.883017,1,13.455076,1,14.193884,0,13.645869,0,13.472348,0,0.02,0.02,0.02,0.02,0.02,0.02
64.10670076616,-55.26938077496,-0.0185,19.362587,1,18.132349,1,17.330700,1,18.785864,1,17.604328,1,17.098590,1,0.02,0.02,0.02,0.02,0.02,0.02
64.14139293130,-55.23873121017,-0.0008,16.658442,1,15.959682,1,15.578092,1,16.236965,1,15.760122,1,15.618896,1,0.02,0.02,0.02,0.02,0.02,0.02
64.07788354929,-55.22150472678,-0.0153,18.425743,1,17.764710,1,17.379010,1,18.033344,1,17.568863,1,17.387575,1,0.02,0.02,0.02,0.02,0.02,0.02
64.26534480436,-55.27612375382,-0.0046,13.069175,1,12.157808,1,11.629665,1,12.567461,0,11.836793,0,11.599462,0,0.02,0.02,0.02,0.02,0.02,0.02
64.23756347627,-55.27159656231,0.0002,16.428959,1,15.605172,1,15.124013,1,15.959804,1,15.329679,1,15.091178,1,0.02,0.02,0.02,0.02,0.02,0.02
64.22433686799,-55.25815518825,-0.0037,17.000550,1,16.428497,1,16.086132,1,16.641294,1,16.264095,1,16.139309,1,0.02,0.02,0.02,0.02,0.02,0.02
64.25745664005,-55.25043039175,0.0026,18.376122,1,17.435270,1,16.870337,1,17.863250,1,17.089157,1,16.806982,1,0.02,0.02,0.02,0.02,0.02,0.02
64.27759295613,-55.23877918848,-0.0028,11.311329,0,10.832043,0,10.539894,0,10.984396,0,10.703287,0,10.639390,0,0.02,0.02,0.02,0.02,0.02,0.02
64.28020967390,-55.23391964174,0.0633,19.057420,1,17.793330,1,16.982334,1,18.456356,1,17.263632,1,16.737894,1,0.02,0.02,0.02,0.02,0.02,0.02
64.29701062393,-55.22820652532,0.0071,16.624846,1,16.236593,1,15.980818,1,16.346796,1,16.145023,1,16.072130,1,0.02,0.02,0.02,0.02,0.02,0.02
64.16052856862,-55.23685653015,-0.0103,18.398804,1,17.791382,1,17.424864,1,18.022554,1,17.608774,1,17.459736,1,0.02,0.02,0.02,0.02,0.02,0.02
64.18891219444,-55.20548354785,-0.0110,17.493433,1,16.550333,1,15.987530,1,16.979240,1,16.206459,1,15.924782,1,0.02,0.02,0.02,0.02,0.02,0.02
64.09062534873,-55.19142538620,-0.0041,16.314470,1,15.583712,1,15.173430,1,15.879621,1,15.360636,1,15.201198,1,0.02,0.02,0.02,0.02,0.02,0.02
64.18842373247,-55.17540754497,-0.0104,17.849533,1,16.852226,1,16.265005,1,17.318562,1,16.485332,1,16.193413,1,0.02,0.02,0.02,0.02,0.02,0.02
64.20332390470,-55.16731311553,-0.0109,18.321438,1,17.653847,1,17.262484,1,17.924307,1,17.448267,1,17.281555,1,0.02,0.02,0.02,0.02,0.02,0.02
64.21636593375,-55.15530750898,0.0012,14.554300,1,13.886985,1,13.508866,1,14.149423,0,13.692471,0,13.543636,0,0.02,0.02,0.02,0.02,0.02,0.02
64.15711018765,-55.15455751984,-0.0038,15.688436,1,14.768958,1,14.214078,1,15.189010,1,14.427014,1,14.166348,1,0.02,0.02,0.02,0.02,0.02,0.02
64.15869284240,-55.15820786687,-0.0123,19.011883,1,18.021276,1,17.373957,1,18.506754,1,17.597641,1,17.285637,1,0.02,0.02,0.02,0.02,0.02,0.02
64.14063395645,-55.14302430957,0.0006,,0,18.133183,1,17.172825,1,18.908089,1,17.530241,1,16.729060,1,0.02,0.02,0.02,0.02,0.02,0.02
64.16654203545,-55.14989475393,-0.0029,15.012672,1,14.350852,1,13.971011,1,14.609490,0,14.155450,0,14.004286,0,0.02,0.02,0.02,0.02,0.02,0.02
64.15468412165,-55.13256035303,-0.0041,15.134552,1,14.541700,1,14.197674,1,14.760988,1,14.372411,1,14.262000,1,0.02,0.02,0.02,0.02,0.02,0.02
64.84267379213,-55.46293057392,0.0008,,0,18.217924,1,17.342924,1,18.946198,1,17.643442,1,17.051908,1,0.02,0.02,0.02,0.02,0.02,0.02
64.81739632483,-55.46745729984,0.0051,14.901984,1,14.321289,1,13.934755,1,14.555907,0,14.126723,0,13.943685,0,0.02,0.02,0.02,0.02,0.02,0.02
64.80443661689,-55.47193697179,0.0001,13.508142,1,13.007910,1,12.701733,1,13.178842,0,12.870425,0,12.781870,0,0.02,0.02,0.02,0.02,0.02,0.02
64.81995365390,-55.45665531624,-0.0073,18.434350,1,17.802807,1,17.426056,1,18.044796,1,17.600876,1,17.467500,1,0.02,0.02,0.02,0.02,0.02,0.02
64.78379453821,-55.42836510709,-0.0035,18.595230,1,17.551003,1,16.867548,1,18.074455,1,17.100117,1,16.748676,1,0.02,0.02,0.02,0.02,0.02,0.02
64.86911359431,-55.42622831352,-0.0081,17.974228,1,17.503958,1,17.190456,1,17.661911,1,17.365520,1,17.243881,1,0.02,0.02,0.02,0.02,0.02,0.02
64.88483516003,-55.41895624832,-0.0051,17.879633,1,16.941141,1,16.388250,1,17.371696,1,16.605185,1,16.328981,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82496220093,-55.40832972204,-0.0043,15.109160,1,14.332475,1,13.898245,1,14.655017,0,14.092757,0,13.903381,0,0.02,0.02,0.02,0.02,0.02,0.02
64.81638104362,-55.41176149892,-0.0019,17.327759,1,16.077559,1,15.279929,1,16.744413,1,15.548852,1,15.063787,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82431035415,-55.41225923207,0.0009,17.369816,1,16.816076,1,16.472534,1,17.020752,1,16.647371,1,16.538673,1,0.02,0.02,0.02,0.02,0.02,0.02
64.77233847382,-55.40259961116,-0.0045,16.977580,1,16.354427,1,15.985158,1,16.594889,1,16.167446,1,16.021265,1,0.02,0.02,0.02,0.02,0.02,0.02
64.73929984007,-55.40271523240,0.0002,13.146075,1,12.603931,1,12.290330,1,12.794268,0,12.458628,0,12.372103,0,0.02,0.02,0.02,0.02,0.02,0.02
64.70393446024,-55.41365287598,0.0509,17.195614,1,16.598055,1,16.260490,1,16.821580,1,16.446606,1,16.287020,1,0.02,0.02,0.02,0.02,0.02,0.02
64.80104466657,-55.36285027863,-0.0106,18.340672,1,17.379332,1,16.756180,1,17.835030,1,16.980406,1,16.671427,1,0.02,0.02,0.02,0.02,0.02,0.02
64.74971644215,-55.35191335155,-0.0037,17.360723,1,16.508755,1,16.003784,1,16.885483,1,16.210493,1,15.971787,1,0.02,0.02,0.02,0.02,0.02,0.02
64.70741971566,-55.33748433250,-0.0062,14.042863,1,13.317579,1,12.921850,1,13.609814,0,13.103663,0,12.964255,0,0.02,0.02,0.02,0.02,0.02,0.02
64.71746882581,-55.35473392392,-0.0005,17.869753,1,17.094824,1,16.613344,1,17.420640,1,16.819675,1,16.587791,1,0.02,0.02,0.02,0.02,0.02,0.02
64.74632253189,-55.32705357039,-0.0023,12.652244,1,11.457432,1,10.810160,1,12.027529,0,11.059839,0,10.668293,0,0.02,0.02,0.02,0.02,0.02,0.02
64.90004693908,-55.37941885314,-0.0008,16.107400,1,15.580991,1,15.260593,1,15.764810,1,15.431454,1,15.331728,1,0.02,0.02,0.02,0.02,0.02,0.02
64.85266156567,-55.34678554875,-0.0073,17.656305,1,16.515476,1,15.807017,1,17.089716,1,16.047283,1,15.676879,1,0.02,0.02,0.02,0.02,0.02,0.02
64.95727175441,-55.31115092771,-0.0134,17.359797,1,16.818409,1,16.492191,1,17.020565,1,16.664900,1,16.559813,1,0.02,0.02,0.02,0.02,0.02,0.02
64.95750871585,-55.29462649926,0.0016,17.631721,0,16.257545,1,15.391592,1,16.995249,1,15.686730,1,15.104488,1,0.02,0.02,0.02,0.02,0.02,0.02
64.95132614448,-55.29266825839,0.4806,18.257370,0,17.038280,1,16.144442,1,17.635628,1,16.515057,1,15.731646,1,0.02,0.02,0.02,0.02,0.02,0.02
64.94336810792,-55.28308492748,-0.0040,16.576360,1,15.955233,1,15.599809,1,16.190160,1,15.778427,1,15.651006,1,0.02,0.02,0.02,0.02,0.02,0.02
64.90000136898,-55.31063972405,-0.0071,17.909640,1,17.322430,1,16.968653,1,17.542486,1,17.149076,1,17.006796,1,0.02,0.02,0.02,0.02,0.02,0.02
64.90614418796,-55.26923127297,0.0009,18.253515,1,17.757677,1,17.437560,1,17.935322,1,17.608572,1,17.493818,1,0.02,0.02,0.02,0.02,0.02,0.02
64.85119563836,-55.28166825104,0.0033,16.729303,1,16.106184,1,15.732995,1,16.347357,1,15.918020,1,15.759654,1,0.02,0.02,0.02,0.02,0.02,0.02
64.78593968879,-55.23158127626,-0.0120,18.680956,1,17.341661,1,16.521560,1,18.058462,1,16.790890,1,16.299670,1,0.02,0.02,0.02,0.02,0.02,0.02
64.59432912138,-55.33624880728,-0.0069,17.957890,1,17.319952,1,16.947033,1,17.579079,1,17.131985,1,16.978323,1,0.02,0.02,0.02,0.02,0.02,0.02
64.67868245867,-55.32639338994,0.0015,19.324793,0,17.827179,1,16.886133,1,18.617780,1,17.233564,1,16.463064,1,0.02,0.02,0.02,0.02,0.02,0.02
64.67765552002,-55.29792990988,-0.0079,14.898663,1,14.409636,1,14.133174,1,14.567385,1,14.289741,1,14.253929,1,0.02,0.02,0.02,0.02,0.02,0.02
64.69241046133,-55.27834201996,-0.0159,18.201427,1,17.378725,1,16.887459,1,17.731207,1,17.094780,1,16.854456,1,0.02,0.02,0.02,0.02,0.02,0.02
64.65760258176,-55.28013887664,0.0002,14.524577,1,13.947848,1,13.613766,1,14.157861,0,13.786221,0,13.682250,0,0.02,0.02,0.02,0.02,0.02,0.02
64.53442756365,-55.32140484877,-0.0057,16.842789,1,16.294212,1,15.960989,1,16.492323,1,16.137170,1,16.015692,1,0.02,0.02,0.02,0.02,0.02,0.02
64.52646847130,-55.28660589276,0.0285,17.348032,0,16.003641,1,15.151827,1,16.723516,1,15.440318,1,14.887584,1,0.02,0.02,0.02,0.02,0.02,0.02
64.63618758161,-55.26335104420,-0.0016,12.500094,1,11.932751,1,11.602211,1,12.139290,0,11.774025,0,11.673212,0,0.02,0.02,0.02,0.02,0.02,0.02
64.59310928002,-55.23142370474,-0.0032,18.835896,1,17.555447,1,16.721462,1,18.244010,1,16.997814,1,16.486310,1,0.02,0.02,0.02,0.02,0.02,0.02
64.55174949199,-55.21615476019,-0.0008,16.732737,1,16.031158,1,15.601817,1,16.323294,1,15.793632,1,15.611707,1,0.02,0.02,0.02,0.02,0.02,0.02
64.72005291379,-55.29243821100,-0.0056,14.336278,1,13.554939,1,13.124917,1,13.880007,0,13.316568,0,13.138251,0,0.02,0.02,0.02,0.02,0.02,0.02
64.72120026653,-55.26533904251,-0.0036,17.416780,1,16.822060,1,16.470915,1,17.041483,1,16.648575,1,16.517464,1,0.02,0.02,0.02,0.02,0.02,0.02
64.75103716767,-55.24989042713,-0.0070,16.341887,1,15.697688,1,15.343905,1,15.940475,1,15.520767,1,15.398954,1,0.02,0.02,0.02,0.02,0.02,0.02
64.67109028304,-55.26092116649,0.0004,16.678358,1,16.087523,1,15.722374,1,16.312570,1,15.901041,1,15.770114,1,0.02,0.02,0.02,0.02,0.02,0.02
64.66773357397,-55.24314970462,-0.0120,19.054500,0,17.662985,1,16.799812,1,18.411976,1,17.090843,1,16.528063,1,0.02,0.02,0.02,0.02,0.02,0.02
64.74473904395,-55.21618299482,-0.0056,16.791418,1,16.295360,1,15.984676,1,16.466326,1,16.157505,1,16.050373,1,0.02,0.02,0.02,0.02,0.02,0.02
64.73468054884,-55.20497429284,-0.0057,17.752502,1,17.051245,1,16.641660,1,17.330935,1,16.828651,1,16.661724,1,0.02,0.02,0.02,0.02,0.02,0.02
64.68808565617,-55.20599614710,-0.0053,18.880440,0,17.371986,1,16.428856,1,18.182058,1,16.770771,1,16.022602,1,0.02,0.02,0.02,0.02,0.02,0.02
64.73318501907,-55.19253167804,-0.0057,16.573574,1,15.733563,1,15.273972,1,16.094887,1,15.470093,1,15.276376,1,0.02,0.02,0.02,0.02,0.02,0.02
64.72292616116,-55.17459522989,0.0035,17.781626,1,17.080727,1,16.677956,1,17.368196,1,16.865152,1,16.699179,1,0.02,0.02,0.02,0.02,0.02,0.02
64.63357447294,-55.23477215043,0.0717,18.358994,1,17.452934,1,16.908165,1,17.868986,1,17.137829,1,16.800386,1,0.02,0.02,0.02,0.02,0.02,0.02
64.64815681740,-55.22022753967,-0.0015,11.736451,1,11.349938,1,11.105807,1,11.450239,0,11.259923,0,11.234901,0,0.02,0.02,0.02,0.02,0.02,0.02
64.62851154201,-55.22616383066,0.0411,18.112402,1,17.003544,1,16.321747,1,17.561802,1,16.571064,1,16.173388,1,0.02,0.02,0.02,0.02,0.02,0.02
64.65985895138,-55.21293350052,-0.0053,11.414523,0,10.579623,0,10.117702,0,10.933725,0,10.317872,0,10.107834,0,0.02,0.02,0.02,0.02,0.02,0.02
64.58474184322,-55.21495700134,-0.0011,16.851267,1,16.358301,1,16.045866,1,16.527138,1,16.219412,1,16.110123,1,0.02,0.02,0.02,0.02,0.02,0.02
64.61172996843,-55.21037897303,-0.0169,18.103193,1,17.402445,1,17.019712,1,17.687735,1,17.203480,1,17.048510,1,0.02,0.02,0.02,0.02,0.02,0.02
64.60540578706,-55.19768643824,-0.0013,16.111900,1,15.461360,1,15.087980,1,15.713743,1,15.271200,1,15.126913,1,0.02,0.02,0.02,0.02,0.02,0.02
64.60327247677,-55.18228483045,-0.0061,15.623889,1,14.826254,1,14.375937,1,15.162328,1,14.566787,1,14.391687,1,0.02,0.02,0.02,0.02,0.02,0.02
64.68316093826,-55.17335895862,-0.0009,16.037283,1,15.346610,1,14.939435,1,15.623637,1,15.131931,1,14.949941,1,0.02,0.02,0.02,0.02,0.02,0.02
64.66099404731,-55.16122932158,-0.0024,16.426378,1,15.612711,1,15.127625,1,15.963904,1,15.331684,1,15.100376,1,0.02,0.02,0.02,0.02,0.02,0.02
64.64622298183,-55.16248024444,-0.0068,18.268347,1,17.567938,1,17.149109,1,17.849330,1,17.339788,1,17.147750,1,0.02,0.02,0.02,0.02,0.02,0.02
64.98753719451,-55.27326322530,0.0136,18.991196,0,17.518549,1,16.497227,1,18.300943,1,16.909983,1,15.935949,1,0.02,0.02,0.02,0.02,0.02,0.02
64.95796171965,-55.24130806908,-0.0082,,0,18.631243,1,17.599228,1,19.399378,1,18.042397,1,16.980274,1,0.02,0.02,0.02,0.02,0.02,0.02
64.92663685621,-55.25269915934,-0.0041,17.608309,1,16.887897,1,16.487038,1,17.178701,1,16.677626,1,16.502780,1,0.02,0.02,0.02,0.02,0.02,0.02
64.90481845694,-55.22865988326,0.0101,16.567234,1,15.701612,1,15.213798,1,16.080917,1,15.412498,1,15.208853,1,0.02,0.02,0.02,0.02,0.02,0.02
64.93281438424,-55.24114882969,0.0186,,0,17.912760,0,16.673270,0,18.667355,1,17.286472,1,15.801518,1,0.02,0.02,0.02,0.02,0.02,0.02
64.90529293182,-55.22549541043,-0.0076,17.965110,1,16.870596,1,16.200151,1,17.410889,1,16.432262,1,16.092207,1,0.02,0.02,0.02,0.02,0.02,0.02
65.00962616236,-55.21613094449,0.0073,15.537470,1,14.735688,1,14.272648,1,15.072081,1,14.471181,1,14.262059,1,0.02,0.02,0.02,0.02,0.02,0.02
65.01656982588,-55.20703640694,0.0034,18.639236,0,17.120234,1,16.100119,1,17.941620,1,16.487968,1,15.583772,1,0.02,0.02,0.02,0.02,0.02,0.02
64.97847140413,-55.17914690840,-0.0021,14.035645,1,13.431415,1,13.076893,1,13.661104,0,13.254880,0,13.129654,0,0.02,0.02,0.02,0.02,0.02,0.02
64.96916617504,-55.16522529413,-0.0083,17.450283,1,16.552404,1,16.022043,1,16.948519,1,16.227814,1,15.991201,1,0.02,0.02,0.02,0.02,0.02,0.02
64.90659323895,-55.20260173771,0.0050,17.935677,1,17.206835,1,16.754442,1,17.516354,1,16.952406,1,16.741259,1,0.02,0.02,0.02,0.02,0.02,0.02
64.80417245232,-55.20592991359,0.0034,12.791145,1,12.289247,1,11.972280,1,12.464046,0,12.144926,0,12.039338,0,0.02,0.02,0.02,0.02,0.02,0.02
64.82942637031,-55.18538217647,-0.0019,16.443878,1,15.569268,1,15.038238,1,15.961317,1,15.248858,1,14.996653,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82875078903,-55.16658856321,-0.0031,17.265627,1,16.423940,1,15.942803,1,16.787315,1,16.151941,1,15.908402,1,0.02,0.02,0.02,0.02,0.02,0.02
64.90875402339,-55.15594140442,-0.0077,17.969067,1,17.304495,1,16.920984,1,17.560902,1,17.110477,1,16.945900,1,0.02,0.02,0.02,0.02,0.02,0.02
65.04654619288,-55.14150307334,0.0010,18.335726,0,16.905579,1,15.991394,1,17.685932,1,16.306341,1,15.656449,1,0.02,0.02,0.02,0.02,0.02,0.02
64.99386879686,-55.16755541331,0.0095,18.223503,1,17.674116,1,17.344284,1,17.875760,1,17.520235,1,17.391495,1,0.02,0.02,0.02,0.02,0.02,0.02
65.04678347649,-55.13244581057,-0.0087,17.657430,1,17.096523,1,16.747171,1,17.306871,1,16.923515,1,16.801935,1,0.02,0.02,0.02,0.02,0.02,0.02
65.06089242696,-55.11742211269,-0.0124,18.413810,1,17.810438,1,17.430912,1,18.038143,1,17.616660,1,17.454224,1,0.02,0.02,0.02,0.02,0.02,0.02
65.08236263852,-55.10395353792,-0.0048,16.649412,1,15.929765,1,15.518900,1,16.220373,1,15.704214,1,15.547536,1,0.02,0.02,0.02,0.02,0.02,0.02
65.08657688647,-55.11335135956,0.0008,10.601093,0,10.118128,0,9.815846,0,10.271396,0,9.984486,0,9.899090,0,0.02,0.02,0.02,0.02,0.02,0.02
65.03342929738,-55.10074060251,-0.0023,17.299028,1,16.873308,1,16.579023,1,17.010630,1,16.747252,1,16.660896,1,0.02,0.02,0.02,0.02,0.02,0.02
64.94263453467,-55.14827340206,-0.0019,17.508413,1,16.820880,1,16.433178,1,17.096836,1,16.617954,1,16.462780,1,0.02,0.02,0.02,0.02,0.02,0.02
64.92737580710,-55.12529810640,-0.0153,17.945992,1,17.466274,1,17.142340,1,17.631866,1,17.318085,1,17.194551,1,0.02,0.02,0.02,0.02,0.02,0.02
64.93378606724,-55.11070474030,-0.0056,16.742418,1,15.851801,1,15.331769,1,16.244915,1,15.537689,1,15.301098,1,0.02,0.02,0.02,0.02,0.02,0.02
64.91448200190,-55.10209093978,-0.0139,19.425844,1,18.164240,1,17.341045,1,18.848452,1,17.610820,1,17.124132,1,0.02,0.02,0.02,0.02,0.02,0.02
64.92533813911,-55.10128259801,-0.0095,18.260418,1,17.433517,1,16.920311,1,17.804562,1,17.128700,1,16.881075,1,0.02,0.02,0.02,0.02,0.02,0.02
64.95001770668,-55.07698058416,0.0070,17.914540,1,17.341606,1,16.995909,1,17.556774,1,17.173878,1,17.041992,1,0.02,0.02,0.02,0.02,0.02,0.02
65.01372983394,-55.06544525325,0.0135,18.842688,0,17.300583,1,16.160010,1,18.102505,1,16.676330,1,15.422880,1,0.02,0.02,0.02,0.02,0.02,0.02
64.98924809470,-55.05078886635,-0.0117,18.970644,0,17.547897,1,16.652220,1,18.308874,1,16.964440,1,16.317654,1,0.02,0.02,0.02,0.02,0.02,0.02
64.94685272294,-55.06345072309,-0.0057,17.092243,1,16.542164,1,16.204210,1,16.739992,1,16.382442,1,16.251858,1,0.02,0.02,0.02,0.02,0.02,0.02
64.92224012773,-55.03821580911,-0.0081,18.241364,1,17.232580,1,16.610216,1,17.716433,1,16.837233,1,16.520092,1,0.02,0.02,0.02,0.02,0.02,0.02
64.80589125897,-55.18846448881,-0.0045,17.263319,1,16.304457,1,15.737179,1,16.745642,1,15.952299,1,15.686064,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82379549719,-55.15179749905,0.0260,16.487986,1,15.888339,1,15.525461,1,16.112152,1,15.711650,1,15.546993,1,0.02,0.02,0.02,0.02,0.02,0.02
64.73072650498,-55.15676382613,-0.0166,17.986020,1,17.252792,1,16.813997,1,17.546085,1,17.010733,1,16.805302,1,0.02,0.02,0.02,0.02,0.02,0.02
64.74402044736,-55.14790323032,-0.0001,18.196861,1,17.033620,1,16.310663,1,17.621428,1,16.556133,1,16.170546,1,0.02,0.02,0.02,0.02,0.02,0.02
64.76352465389,-55.14114189594,0.0223,19.425074,0,18.021952,1,17.043217,1,18.776740,1,17.441336,1,16.506638,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82984809955,-55.10316928387,-0.0043,18.288385,0,16.874502,1,15.972742,1,17.650005,1,16.273169,1,15.674727,1,0.02,0.02,0.02,0.02,0.02,0.02
64.76940847061,-55.08274581300,-0.0007,15.075261,1,14.576833,1,14.268794,1,14.746164,1,14.438074,1,14.346933,1,0.02,0.02,0.02,0.02,0.02,0.02
64.67304528332,-55.11970402732,-0.0076,,0,18.778187,0,17.464458,0,19.677343,1,18.102213,1,16.552795,1,0.02,0.02,0.02,0.02,0.02,0.02
64.68309815826,-55.11194805214,-0.0009,15.405747,1,14.858882,1,14.525183,1,15.056233,1,14.699921,1,14.585498,1,0.02,0.02,0.02,0.02,0.02,0.02
64.68534431049,-55.08441143629,0.4223,18.592190,1,17.552260,1,16.919239,1,18.066153,1,17.164762,1,16.792013,1,0.02,0.02,0.02,0.02,0.02,0.02
64.66103258152,-55.08577452221,-0.0051,17.034680,1,16.233410,1,15.770679,1,16.578781,1,15.974185,1,15.748612,1,0.02,0.02,0.02,0.02,0.02,0.02
64.73670002430,-55.06771046202,0.0056,19.346727,0,17.872543,1,16.843868,1,18.664057,1,17.259700,1,16.268948,1,0.02,0.02,0.02,0.02,0.02,0.02
64.70539802629,-55.07090878934,-0.0013,17.526052,1,16.708275,1,16.222752,1,17.062246,1,16.427399,1,16.200523,1,0.02,0.02,0.02,0.02,0.02,0.02
64.68359105815,-55.06603673866,-0.0040,15.914563,1,15.074717,1,14.586431,1,15.436547,1,14.788946,1,14.567987,1,0.02,0.02,0.02,0.02,0.02,0.02
64.69915987109,-55.01555131505,0.5321,,0,16.501085,1,15.366111,1,17.097439,1,15.829600,1,14.779585,1,0.02,0.02,0.02,0.02,0.02,0.02
64.81620646843,-55.07052246384,0.0023,17.574636,1,17.020395,1,16.675280,1,17.226574,1,16.853739,1,16.720404,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82118344398,-55.05492420823,0.0020,17.274307,1,16.602890,1,16.190027,1,16.885372,1,16.388437,1,16.178290,1,0.02,0.02,0.02,0.02,0.02,0.02
64.82674404968,-55.05855318202,-0.0010,13.831069,1,13.296226,1,12.966304,1,13.489569,0,13.140534,0,13.030077,0,0.02,0.02,0.02,0.02,0.02,0.02
