RA_ICRS,DE_ICRS,Bmag,BFlag,Vmag,VFlag,Rmag,RFlag,gmag,gFlag,rmag,rFlag,imag,iFlag,e_Bmag,e_Vmag,e_Rmag,e_gmag,e_rmag,e_imag
41.13471692804,-30.39238215109,16.178982,1,15.302402,1,14.799828,1,15.688149,1,15.011011,1,14.755964,1,0.02,0.02,0.02,0.02,0.02,0.02
41.13114495164,-30.37802539268,17.593550,1,16.983257,1,16.623232,1,17.214607,1,16.802780,1,16.672905,1,0.02,0.02,0.02,0.02,0.02,0.02
41.12584776238,-30.36120334051,19.675556,0,18.222542,1,17.219072,1,19.009628,1,17.603870,1,16.719412,1,0.02,0.02,0.02,0.02,0.02,0.02
40.41307885119,-30.99954180336,17.481245,1,16.819930,1,16.426403,1,17.084438,1,16.609549,1,16.451021,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45014087990,-30.97418220903,16.360622,1,15.835218,1,15.505049,1,16.021782,1,15.681399,1,15.561798,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49515407795,-30.95185071551,13.442767,1,12.732368,1,12.329185,1,13.018111,0,12.516039,0,12.356074,0,0.02,0.02,0.02,0.02,0.02,0.02
40.49881311784,-30.93482388629,14.763604,1,14.017603,1,13.608903,1,14.324144,0,13.791832,0,13.650016,0,0.02,0.02,0.02,0.02,0.02,0.02
40.43062159575,-30.90346578969,17.510452,0,15.904119,0,14.750977,0,16.733534,1,15.273162,1,13.999691,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43064056009,-30.87856220117,18.336407,0,16.677874,0,15.447049,0,17.525076,1,16.034843,1,14.602489,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53630618152,-30.92825967473,18.367960,1,17.286688,1,16.644909,1,17.809296,1,16.869488,1,16.561810,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51510430686,-30.88512863896,17.650839,1,16.950832,1,16.526506,1,17.235636,1,16.717274,1,16.534662,1,0.02,0.02,0.02,0.02,0.02,0.02
40.50507081608,-30.89278584410,16.021173,1,15.371458,1,14.998117,1,15.622346,1,15.179465,1,15.041693,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54100468758,-30.85177148376,11.494778,0,10.377674,0,9.779338,0,10.898076,0,10.019720,0,9.662287,0,0.02,0.02,0.02,0.02,0.02,0.02
40.47543117481,-30.89242102409,15.067057,1,14.166809,1,13.622694,1,14.571230,0,13.844766,0,13.551806,0,0.02,0.02,0.02,0.02,0.02,0.02
40.47039224475,-30.87104788767,18.177006,1,17.667171,1,17.367298,1,17.849695,1,17.536476,1,17.450136,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53709398535,-30.81644188529,18.176706,1,17.565397,1,17.196940,1,17.796250,1,17.379173,1,17.238329,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47609330821,-30.81790571126,19.169518,0,17.624454,1,16.602215,1,18.460459,1,16.997932,1,16.068401,1,0.02,0.02,0.02,0.02,0.02,0.02
40.48979182854,-30.78292548163,17.424270,1,16.687350,1,16.249155,1,16.993637,1,16.444157,1,16.247889,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43357933434,-30.76767186291,18.256409,1,17.495930,1,17.041660,1,17.808481,1,17.240654,1,17.025620,1,0.02,0.02,0.02,0.02,0.02,0.02
40.42910949952,-30.71448233103,10.974375,0,10.514724,0,10.235128,0,10.657208,0,10.398813,0,10.333060,0,0.02,0.02,0.02,0.02,0.02,0.02
40.64205993648,-30.82200642517,17.388840,1,16.479969,1,15.914355,1,16.895689,1,16.130999,1,15.856583,1,0.02,0.02,0.02,0.02,0.02,0.02
40.63841566857,-30.76114110019,18.374435,1,17.708801,1,17.269592,1,17.985706,1,17.466253,1,17.262367,1,0.02,0.02,0.02,0.02,0.02,0.02
40.64422134795,-30.74913946578,19.299990,0,17.839304,1,16.872230,1,18.626413,1,17.239914,1,16.393202,1,0.02,0.02,0.02,0.02,0.02,0.02
40.59365342704,-30.78307586185,17.569658,1,16.991768,1,16.646534,1,17.207024,1,16.825115,1,16.698850,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54926724879,-30.77918787277,18.889095,1,17.864435,1,17.217760,1,18.364310,1,17.451397,1,17.113050,1,0.02,0.02,0.02,0.02,0.02,0.02
40.61276339598,-30.76847503818,16.737377,1,15.749289,1,15.146224,1,16.216469,1,15.368212,1,15.072846,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60010748767,-30.72280858822,16.521172,1,15.654391,1,15.168483,1,16.030730,1,15.367635,1,15.162174,1,0.02,0.02,0.02,0.02,0.02,0.02
40.61651042121,-30.72272881561,18.327623,1,17.746520,1,17.386070,1,17.960693,1,17.566412,1,17.422410,1,0.02,0.02,0.02,0.02,0.02,0.02
40.72336689197,-30.72363375196,18.960045,0,17.460330,1,16.419657,1,18.269592,1,16.839926,1,15.844113,1,0.02,0.02,0.02,0.02,0.02,0.02
40.71319386225,-30.72026370884,16.401709,1,15.400623,1,14.807137,1,15.870383,1,15.026523,1,14.742650,1,0.02,0.02,0.02,0.02,0.02,0.02
40.75569931126,-30.68150114744,18.600698,0,17.127846,1,16.175331,1,17.921340,1,16.525229,1,15.749915,1,0.02,0.02,0.02,0.02,0.02,0.02
40.67306049356,-30.71140514917,15.189778,1,14.498788,1,14.099098,1,14.776135,1,14.285690,1,14.126742,1,0.02,0.02,0.02,0.02,0.02,0.02
40.64941509679,-30.68082778496,,0,18.692469,1,17.581285,1,19.546297,1,18.067852,1,16.877329,1,0.02,0.02,0.02,0.02,0.02,0.02
40.65568597086,-30.65842891386,13.606054,1,12.674904,1,12.170207,1,13.089037,0,12.376230,0,12.144762,0,0.02,0.02,0.02,0.02,0.02,0.02
40.52893095502,-30.75454713717,18.268675,1,17.598870,1,17.231770,1,17.861338,1,17.415127,1,17.265598,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51072768746,-30.74201667962,12.760182,1,12.197641,1,11.860171,1,12.404453,0,12.036095,0,11.918707,0,0.02,0.02,0.02,0.02,0.02,0.02
40.58215129952,-30.70060465359,18.768377,1,17.824612,1,17.209644,1,18.261389,1,17.428696,1,17.141521,1,0.02,0.02,0.02,0.02,0.02,0.02
40.58523453494,-30.67419767270,,0,18.334557,1,17.371828,1,19.110956,1,17.734910,1,16.901049,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56027479813,-30.67149936160,18.612509,1,17.435990,1,16.681982,1,18.039083,1,16.941717,1,16.496893,1,0.02,0.02,0.02,0.02,0.02,0.02
40.46616585062,-30.68604074017,16.949406,0,15.441365,1,14.391336,1,16.235296,1,14.835587,1,13.768784,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53982390061,-30.62951317653,16.078981,1,15.445562,1,15.071677,1,15.694406,1,15.254765,1,15.104838,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49568160943,-30.63174904028,16.586040,1,15.667357,1,15.121864,1,16.092130,1,15.336571,1,15.061793,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60510973520,-30.62394029868,19.021255,1,17.911823,1,17.183346,1,18.484144,1,17.426250,1,17.036793,1,0.02,0.02,0.02,0.02,0.02,0.02
40.62203616571,-30.61557345578,13.341143,1,12.759992,1,12.426102,1,12.974040,0,12.598898,0,12.495679,0,0.02,0.02,0.02,0.02,0.02,0.02
40.65824283279,-30.58156196890,17.731766,1,16.435234,1,15.608636,1,17.137009,1,15.884130,1,15.382743,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56231446899,-30.62609498056,15.625483,1,14.863523,1,14.416832,1,15.183233,1,14.617398,1,14.401451,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56146249368,-30.62195997413,17.309270,1,16.044779,1,15.242583,1,16.719170,1,15.507463,1,15.043686,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53618259882,-30.61841965408,14.968208,1,13.876920,1,13.285894,1,14.386334,0,13.522177,0,13.176539,0,0.02,0.02,0.02,0.02,0.02,0.02
40.53204443686,-30.60527370080,15.904150,1,14.955460,1,14.414152,1,15.386856,1,14.622648,1,14.383025,1,0.02,0.02,0.02,0.02,0.02,0.02
40.62069296672,-30.57959020299,13.268991,1,12.658442,1,12.304719,1,12.887922,0,12.482495,0,12.356385,0,0.02,0.02,0.02,0.02,0.02,0.02
40.63662791831,-30.55900189821,18.508600,1,17.409197,1,16.710728,1,17.958513,1,16.949600,1,16.583271,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43066504260,-30.66487082344,17.741512,1,17.011251,1,16.579927,1,17.311647,1,16.773403,1,16.582165,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47102741489,-30.63267352333,,0,18.943008,0,17.683168,0,19.739668,1,18.315275,1,16.803150,1,0.02,0.02,0.02,0.02,0.02,0.02
40.46702172325,-30.61780227525,19.656887,0,18.199190,1,17.299517,1,18.991177,1,17.612898,1,16.960485,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45583071103,-30.62238753190,19.699766,0,18.179432,1,17.183570,1,19.013739,1,17.561533,1,16.687376,1,0.02,0.02,0.02,0.02,0.02,0.02
40.46007774224,-30.60868518645,16.610260,1,15.930012,1,15.545211,1,16.197836,1,15.728871,1,15.578191,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47996090622,-30.58624051799,18.628595,1,17.504600,1,16.794737,1,18.075195,1,17.031939,1,16.673254,1,0.02,0.02,0.02,0.02,0.02,0.02
40.46460911582,-30.56348153037,17.633286,1,17.182295,1,16.880808,1,17.330296,1,17.048334,1,16.956076,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49003805645,-30.57188793199,17.947744,1,16.851652,1,16.144922,1,17.398996,1,16.390740,1,15.994590,1,0.02,0.02,0.02,0.02,0.02,0.02
40.50969497046,-30.56762695409,15.523728,1,14.905767,1,14.553871,1,15.141428,1,14.730566,1,14.609935,1,0.02,0.02,0.02,0.02,0.02,0.02
40.52207910638,-30.50803581196,16.468487,1,15.557186,1,15.001613,1,15.979717,1,15.216598,1,14.942916,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53534635736,-30.49573631520,15.652601,1,14.970546,1,14.578931,1,15.243436,1,14.764104,1,14.610307,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43428871579,-30.49007340305,18.236666,1,17.410765,1,16.921713,1,17.769773,1,17.124176,1,16.898407,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45557838770,-30.46258078813,,0,18.813060,1,17.682573,1,19.598158,1,18.201742,1,16.931696,1,0.02,0.02,0.02,0.02,0.02,0.02
40.42032720325,-30.45174868078,19.558147,0,18.083576,1,17.050617,1,18.875103,1,17.459766,1,16.493113,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49544159679,-30.43770945840,17.460524,1,16.630533,1,16.156277,1,16.990644,1,16.358934,1,16.138536,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45135086394,-30.41472329473,18.494984,1,17.496838,1,16.926480,1,17.961369,1,17.139095,1,16.871183,1,0.02,0.02,0.02,0.02,0.02,0.02
40.46713251069,-30.40451496042,8.755824,0,7.660674,0,7.065263,0,8.166211,0,7.302057,0,6.959653,0,0.02,0.02,0.02,0.02,0.02,0.02
40.44506190693,-30.41252217460,17.492990,1,16.535797,1,15.917068,1,16.990347,1,16.142473,1,15.833105,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43823677242,-30.40132113679,16.655066,1,16.098976,1,15.766605,1,16.306023,1,15.942072,1,15.821841,1,0.02,0.02,0.02,0.02,0.02,0.02
40.81906811028,-30.59830463348,18.481503,1,17.720213,1,17.276093,1,18.042902,1,17.473139,1,17.269268,1,0.02,0.02,0.02,0.02,0.02,0.02
40.82543607648,-30.60273439539,19.074300,0,17.755785,1,16.899364,1,18.464993,1,17.187733,1,16.625920,1,0.02,0.02,0.02,0.02,0.02,0.02
40.81302448800,-30.59161723770,17.935122,1,17.279820,1,16.893475,1,17.539968,1,17.078878,1,16.915216,1,0.02,0.02,0.02,0.02,0.02,0.02
40.77368777522,-30.61134570138,18.579365,1,17.493904,1,16.800322,1,18.033234,1,17.040318,1,16.678260,1,0.02,0.02,0.02,0.02,0.02,0.02
40.74723391185,-30.59956656919,19.392914,0,17.969606,1,17.045290,1,18.750800,1,17.357224,1,16.699743,1,0.02,0.02,0.02,0.02,0.02,0.02
40.75402322431,-30.58959836124,17.390474,1,16.106972,1,15.269765,1,16.781990,1,15.563460,1,15.001621,1,0.02,0.02,0.02,0.02,0.02,0.02
40.71156641325,-30.59930548397,18.248672,0,16.883100,1,16.013214,1,17.620840,1,16.301981,1,15.747654,1,0.02,0.02,0.02,0.02,0.02,0.02
40.78501162352,-30.54522580423,,0,18.258104,1,17.218550,1,19.126167,1,17.629778,1,16.651758,1,0.02,0.02,0.02,0.02,0.02,0.02
40.77331746108,-30.54055318395,14.330348,1,13.665378,1,13.289016,1,13.926020,0,13.470838,0,13.331722,0,0.02,0.02,0.02,0.02,0.02,0.02
40.87752345127,-30.57125370562,14.968584,1,14.331711,1,13.970414,1,14.577031,0,14.149259,0,14.022905,0,0.02,0.02,0.02,0.02,0.02,0.02
40.90698097652,-30.51341494958,17.016369,0,16.826674,1,16.636837,1,16.806192,1,16.806030,1,16.685392,1,0.02,0.02,0.02,0.02,0.02,0.02
40.79847430983,-30.50850447790,17.640718,1,16.568426,1,15.887469,1,17.099228,1,16.122692,1,15.772590,1,0.02,0.02,0.02,0.02,0.02,0.02
40.85888289412,-30.48485052474,17.401100,1,16.606874,1,16.155247,1,16.942247,1,16.349033,1,16.157784,1,0.02,0.02,0.02,0.02,0.02,0.02
40.69978614270,-30.58942722659,16.418718,1,15.814201,1,15.444917,1,16.044590,1,15.628136,1,15.482036,1,0.02,0.02,0.02,0.02,0.02,0.02
40.71169685516,-30.55683816820,16.448778,1,15.863912,1,15.507629,1,16.079680,1,15.687049,1,15.554502,1,0.02,0.02,0.02,0.02,0.02,0.02
40.77318494782,-30.51052436110,16.122835,1,15.343707,1,14.895149,1,15.669969,1,15.093842,1,14.884465,1,0.02,0.02,0.02,0.02,0.02,0.02
40.67736574820,-30.53278991748,17.659134,1,17.244352,1,16.946072,1,17.372908,1,17.110874,1,17.032267,1,0.02,0.02,0.02,0.02,0.02,0.02
40.70495514509,-30.47921167921,15.758768,1,14.900790,1,14.407278,1,15.272649,1,14.609067,1,14.391707,1,0.02,0.02,0.02,0.02,0.02,0.02
40.68178575242,-30.47135610121,15.233738,1,14.335896,1,13.810066,1,14.737082,0,14.018716,0,13.774887,0,0.02,0.02,0.02,0.02,0.02,0.02
40.79443146520,-30.49196209331,17.468384,1,16.752846,1,16.345074,1,17.043480,1,16.534756,1,16.363440,1,0.02,0.02,0.02,0.02,0.02,0.02
40.76446603620,-30.45306597930,18.282915,1,17.640942,1,17.251827,1,17.896494,1,17.442026,1,17.264120,1,0.02,0.02,0.02,0.02,0.02,0.02
40.73379127414,-30.40506945251,16.259209,1,15.508680,1,15.071262,1,15.825936,1,15.269432,1,15.066266,1,0.02,0.02,0.02,0.02,0.02,0.02
40.78182603435,-30.42305403587,19.129751,0,17.613384,1,16.568186,1,18.423832,1,16.992582,1,15.982821,1,0.02,0.02,0.02,0.02,0.02,0.02
40.76216054635,-30.37743999131,17.632795,1,16.796400,1,16.278126,1,17.165325,1,16.494553,1,16.220787,1,0.02,0.02,0.02,0.02,0.02,0.02
40.78819368362,-30.36624866364,12.942421,1,11.965373,1,11.443009,1,12.404357,0,11.653542,0,11.404177,0,0.02,0.02,0.02,0.02,0.02,0.02
40.96166185830,-30.51111524936,17.941427,1,17.492294,1,17.195234,1,17.650366,1,17.362055,1,17.273527,1,0.02,0.02,0.02,0.02,0.02,0.02
41.00974315893,-30.41161453025,16.881357,1,16.078962,1,15.574344,1,16.408772,1,15.806706,1,15.481051,1,0.02,0.02,0.02,0.02,0.02,0.02
40.92661526834,-30.44786422306,16.925518,1,16.004970,1,15.471972,1,16.418549,1,15.682108,1,15.431359,1,0.02,0.02,0.02,0.02,0.02,0.02
40.88131640279,-30.42585688394,16.755644,1,16.073893,1,15.671553,1,16.346386,1,15.857210,1,15.700746,1,0.02,0.02,0.02,0.02,0.02,0.02
40.90942159522,-30.39646185916,16.601065,1,16.161203,1,15.867930,1,16.301233,1,16.036697,1,15.945249,1,0.02,0.02,0.02,0.02,0.02,0.02
40.95749465974,-30.39161537443,17.062685,1,16.482110,1,16.124897,1,16.703403,1,16.306879,1,16.165476,1,0.02,0.02,0.02,0.02,0.02,0.02
40.97272051555,-30.38692372098,16.846159,1,16.029488,1,15.434187,1,16.406282,1,15.671109,1,15.329186,1,0.02,0.02,0.02,0.02,0.02,0.02
41.02683792292,-30.40547914121,16.888494,1,15.971401,1,15.424238,1,16.386694,1,15.636418,1,15.373755,1,0.02,0.02,0.02,0.02,0.02,0.02
41.05211477469,-30.37628241222,,0,18.665262,1,17.601519,1,19.421585,1,18.051136,1,16.974579,1,0.02,0.02,0.02,0.02,0.02,0.02
41.04228011015,-30.37465986071,18.230980,0,16.770680,1,15.795185,1,17.574972,1,16.142334,1,15.375398,1,0.02,0.02,0.02,0.02,0.02,0.02
41.05621950377,-30.36097066626,15.306096,1,14.530052,1,14.072508,1,14.861303,1,14.271329,1,14.061770,1,0.02,0.02,0.02,0.02,0.02,0.02
41.04338057777,-30.36555922669,12.931553,1,12.447728,1,12.148447,1,12.608962,0,12.316170,0,12.233662,0,0.02,0.02,0.02,0.02,0.02,0.02
41.04164557707,-30.36528820138,17.020096,1,16.075626,1,15.494583,1,16.511038,1,15.713475,1,15.428081,1,0.02,0.02,0.02,0.02,0.02,0.02
41.05864925917,-30.33305938111,14.327582,1,13.513439,1,13.045742,1,13.862829,0,13.246105,0,13.033626,0,0.02,0.02,0.02,0.02,0.02,0.02
41.09150967306,-30.33841514573,16.131472,1,15.224912,1,14.607462,1,15.645997,1,14.875637,1,14.429310,1,0.02,0.02,0.02,0.02,0.02,0.02
40.97945055890,-30.35339625275,19.191310,0,17.567774,0,16.334513,0,18.405802,1,16.918050,1,15.501850,1,0.02,0.02,0.02,0.02,0.02,0.02
40.99736723522,-30.33968954184,19.070927,0,17.580965,1,16.495920,1,18.364548,1,16.974503,1,15.816588,1,0.02,0.02,0.02,0.02,0.02,0.02
41.01698724113,-30.32116282445,19.544817,0,18.248503,1,17.386063,1,18.950619,1,17.671446,1,17.112509,1,0.02,0.02,0.02,0.02,0.02,0.02
41.07022762722,-30.30315637093,18.744308,0,17.191536,1,16.116537,1,18.024242,1,16.554516,1,15.495275,1,0.02,0.02,0.02,0.02,0.02,0.02
41.05661352832,-30.29377652883,13.292179,1,12.772779,1,12.460477,1,12.954454,0,12.630560,0,12.537315,0,0.02,0.02,0.02,0.02,0.02,0.02
41.06570269577,-30.29615448798,18.028254,0,16.553360,1,15.601192,1,17.360262,1,15.937441,1,15.205029,1,0.02,0.02,0.02,0.02,0.02,0.02
41.03389745390,-30.28551322568,14.855517,1,14.043167,1,13.570537,1,14.393101,0,13.775287,0,13.540427,0,0.02,0.02,0.02,0.02,0.02,0.02
41.04205909958,-30.27254753806,18.817724,1,17.940567,1,17.366142,1,18.346410,1,17.581648,1,17.299288,1,0.02,0.02,0.02,0.02,0.02,0.02
40.89546397054,-30.40504396830,15.918431,1,15.191829,1,14.786380,1,15.486925,1,14.971963,1,14.818993,1,0.02,0.02,0.02,0.02,0.02,0.02
40.85595528688,-30.38248204758,14.952540,1,14.235753,1,13.807281,1,14.540018,0,14.009275,0,13.788911,0,0.02,0.02,0.02,0.02,0.02,0.02
40.86774671524,-30.37089978891,18.544832,0,17.188417,1,16.304070,1,17.923166,1,16.618307,1,15.968721,1,0.02,0.02,0.02,0.02,0.02,0.02
40.84617590699,-30.32585491714,16.997171,1,15.730899,1,14.944566,1,16.397501,1,15.205473,1,14.758048,1,0.02,0.02,0.02,0.02,0.02,0.02
40.90710007584,-30.30619307723,18.384901,1,17.684140,1,17.238583,1,17.980476,1,17.436577,1,17.223747,1,0.02,0.02,0.02,0.02,0.02,0.02
40.88485713882,-30.29144032448,18.079597,1,17.347092,1,16.916662,1,17.658726,1,17.110940,1,16.920555,1,0.02,0.02,0.02,0.02,0.02,0.02
40.84139593995,-30.30922186407,18.136272,1,17.679930,1,17.381464,1,17.833550,1,17.554430,1,17.439219,1,0.02,0.02,0.02,0.02,0.02,0.02
40.87738533696,-30.27978649259,16.723297,1,16.117887,1,15.759352,1,16.348480,1,15.939334,1,15.806334,1,0.02,0.02,0.02,0.02,0.02,0.02
40.94250291531,-30.31233149017,17.920600,1,17.473677,1,17.162157,1,17.635302,1,17.334627,1,17.231012,1,0.02,0.02,0.02,0.02,0.02,0.02
40.97098730918,-30.27942633760,,0,18.297058,1,17.225756,1,19.100052,1,17.669210,1,16.600662,1,0.02,0.02,0.02,0.02,0.02,0.02
40.91724891072,-30.22022788849,13.270545,1,12.334553,1,11.833404,1,12.750967,0,12.046662,0,11.786202,0,0.02,0.02,0.02,0.02,0.02,0.02
40.93338308902,-30.21745133111,18.334276,0,17.101710,1,16.085876,1,17.818346,1,16.479395,1,15.579084,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60737869881,-30.51436844005,19.080330,0,17.607777,1,16.645874,1,18.422043,1,16.979942,1,16.246962,1,0.02,0.02,0.02,0.02,0.02,0.02
40.62028765137,-30.48241808289,18.998747,1,17.739016,1,16.952873,1,18.401910,1,17.215878,1,16.759182,1,0.02,0.02,0.02,0.02,0.02,0.02
40.63274659812,-30.46852402380,15.100336,1,14.262323,1,13.755831,1,14.634849,0,13.965024,0,13.717992,0,0.02,0.02,0.02,0.02,0.02,0.02
40.57529376048,-30.48605356787,13.008002,1,12.466306,1,12.145254,1,12.659771,0,12.317756,0,12.215325,0,0.02,0.02,0.02,0.02,0.02,0.02
40.64287665111,-30.43171849384,18.600698,0,17.169320,1,16.249397,1,17.954576,1,16.564930,1,15.907221,1,0.02,0.02,0.02,0.02,0.02,0.02
40.63661374605,-30.41249950599,18.194683,1,16.959234,1,16.158865,1,17.615726,1,16.428736,1,15.947547,1,0.02,0.02,0.02,0.02,0.02,0.02
40.57654324821,-30.45991826379,18.407305,0,16.878347,1,15.890167,1,17.708770,1,16.252253,1,15.431792,1,0.02,0.02,0.02,0.02,0.02,0.02
40.57397761785,-30.42390498492,13.895657,1,13.257416,1,12.868811,1,13.505860,0,13.063724,0,12.873773,0,0.02,0.02,0.02,0.02,0.02,0.02
40.53516717116,-30.44683563506,16.145891,1,15.196593,1,14.634114,1,15.635516,1,14.850492,1,14.581497,1,0.02,0.02,0.02,0.02,0.02,0.02
40.71861453245,-30.34817103804,17.889553,1,17.220596,1,16.809538,1,17.498583,1,17.006740,1,16.793081,1,0.02,0.02,0.02,0.02,0.02,0.02
40.68785410101,-30.31003874829,,0,18.249475,1,17.148819,1,19.092485,1,17.599686,1,16.504433,1,0.02,0.02,0.02,0.02,0.02,0.02
40.68847655027,-30.31065571124,,0,18.035780,1,16.959720,1,18.848133,1,17.404133,1,16.323517,1,0.02,0.02,0.02,0.02,0.02,0.02
40.71713412558,-30.30940667404,18.122858,1,17.403658,1,16.990738,1,17.704977,1,17.183498,1,16.983803,1,0.02,0.02,0.02,0.02,0.02,0.02
40.67370442193,-30.30543106878,17.377773,1,16.412400,1,15.801619,1,16.872541,1,16.028242,1,15.715348,1,0.02,0.02,0.02,0.02,0.02,0.02
40.67990795740,-30.30404183747,,0,18.433890,1,17.433110,1,19.292639,1,17.791708,1,16.974430,1,0.02,0.02,0.02,0.02,0.02,0.02
40.66788572858,-30.30380391386,19.435268,0,17.921402,1,16.922377,1,18.737759,1,17.290707,1,16.441309,1,0.02,0.02,0.02,0.02,0.02,0.02
40.69724753275,-30.27540103992,14.589232,1,13.991184,1,13.642297,1,14.215718,0,13.819881,0,13.696362,0,0.02,0.02,0.02,0.02,0.02,0.02
40.69102954582,-30.27750583631,18.913218,1,17.665560,1,16.886496,1,18.302170,1,17.154920,1,16.685360,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51938192094,-30.39762479518,12.831935,1,12.261288,1,11.930390,1,12.470391,0,12.102737,0,12.001085,0,0.02,0.02,0.02,0.02,0.02,0.02
40.52913492125,-30.36773200801,18.355728,1,17.295359,1,16.620777,1,17.817453,1,16.853870,1,16.506756,1,0.02,0.02,0.02,0.02,0.02,0.02
40.55549152792,-30.38183458474,16.450726,1,15.829441,1,15.457664,1,16.068888,1,15.638795,1,15.498780,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56956406410,-30.34373906349,17.092344,1,16.305199,1,15.856082,1,16.644873,1,16.060043,1,15.832425,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54079611394,-30.34789206331,16.159664,1,15.546853,1,15.188888,1,15.778423,1,15.367232,1,15.243173,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56357841536,-30.31820580508,16.345217,1,15.740258,1,15.384011,1,15.968777,1,15.565696,1,15.425094,1,0.02,0.02,0.02,0.02,0.02,0.02
40.48914843820,-30.34080020218,16.830011,0,15.333454,1,14.337997,1,16.140533,1,14.716365,1,13.843774,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51041511863,-30.31176360107,17.686804,0,16.307852,1,15.439797,1,17.057207,1,15.730915,1,15.160985,1,0.02,0.02,0.02,0.02,0.02,0.02
40.50227653379,-30.27457085209,17.339380,1,16.526714,1,16.051800,1,16.871874,1,16.260345,1,16.016083,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60424386173,-30.28959603497,16.990086,1,16.002813,1,15.399924,1,16.469870,1,15.625797,1,15.311760,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60335076671,-30.26968017797,18.334490,0,17.365015,1,16.292374,1,17.927300,1,16.741377,1,15.692768,1,0.02,0.02,0.02,0.02,0.02,0.02
40.62976814214,-30.28023921350,16.798885,1,16.109818,1,15.707221,1,16.389100,1,15.894099,1,15.736859,1,0.02,0.02,0.02,0.02,0.02,0.02
40.58897924949,-30.26469431315,16.352678,1,15.920949,1,15.625229,1,16.061672,1,15.795250,1,15.696517,1,0.02,0.02,0.02,0.02,0.02,0.02
40.55895642357,-30.22544624265,16.332600,1,15.597177,1,15.159096,1,15.903564,1,15.353463,1,15.162291,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60894355187,-30.22434976184,17.359316,1,16.935423,1,16.646566,1,17.074099,1,16.816982,1,16.718061,1,0.02,0.02,0.02,0.02,0.02,0.02
40.63362738176,-30.21499450558,18.074352,1,17.509901,1,17.154121,1,17.728800,1,17.335402,1,17.195870,1,0.02,0.02,0.02,0.02,0.02,0.02
40.59546638853,-30.22353125224,15.623251,1,14.701814,1,14.161210,1,15.116936,1,14.376068,1,14.109765,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56859266413,-30.21990465994,17.363780,1,16.784685,1,16.420736,1,16.998833,1,16.601930,1,16.463947,1,0.02,0.02,0.02,0.02,0.02,0.02
40.84859952044,-30.24114666677,16.384201,1,15.299264,1,14.625235,1,15.838985,1,14.861444,1,14.511680,1,0.02,0.02,0.02,0.02,0.02,0.02
40.84582547946,-30.24101729321,17.942724,1,16.636343,1,15.829600,1,17.336697,1,16.115425,1,15.579537,1,0.02,0.02,0.02,0.02,0.02,0.02
40.81879190560,-30.22449124760,,0,18.289244,1,17.231092,1,19.120450,1,17.655290,1,16.649452,1,0.02,0.02,0.02,0.02,0.02,0.02
40.75519924756,-30.24683762284,17.154950,1,16.498695,1,16.108152,1,16.762370,1,16.297081,1,16.127508,1,0.02,0.02,0.02,0.02,0.02,0.02
40.72477440856,-30.25024906827,17.637093,1,16.687769,1,16.116203,1,17.132032,1,16.338615,1,16.031116,1,0.02,0.02,0.02,0.02,0.02,0.02
40.81212355305,-30.21927945501,14.241503,1,13.642847,1,13.295764,1,13.870610,0,13.472394,0,13.353483,0,0.02,0.02,0.02,0.02,0.02,0.02
