,cen_RA,cen_Dec,rate_sum,GLADE
2896,147.33999999999997,-2.0199999999998113,258.48932,"[1324574, 10353848]"
2897,244.85999999999996,28.720000000000255,258.48932,"[88267, 2561306]"
2898,166.42,18.120000000000232,258.39355,"[90266, 1042238, 11445178, 11445178]"
2899,132.49999999999997,25.540000000000248,256.26785,"[86026, 2181524, 22213990]"
2900,45.57999999999999,0.10000000000019327,253.20782,"[86831, 2113274, 2115425]"
2901,226.83999999999997,-7.319999999999823,251.78503,"[2509455, 2509460]"
2902,179.13999999999996,10.700000000000216,251.78503,"[2342473, 2342567]"
2903,157.93999999999997,-14.739999999999839,251.78503,"[2262108, 2262117]"
2904,171.71999999999997,63.70000000000033,251.78503,"[86239, 87558]"
2905,144.15999999999997,6.460000000000207,251.1887,[2215867]
2906,135.67999999999998,47.800000000000296,251.1887,[90151]
2907,357.21999999999997,-34.87999999999988,251.1887,[2667251]
2908,37.099999999999994,1.1600000000001955,251.1887,[1043896]
2909,86.91999999999999,-23.219999999999857,251.1887,[1171333]
2910,111.29999999999998,38.260000000000275,251.1887,[85488]
2911,111.29999999999998,37.20000000000027,251.1887,[85488]
2912,252.27999999999997,20.240000000000236,251.1887,[2574034]
2913,243.79999999999995,-0.959999999999809,251.1887,[1324803]
2914,150.51999999999998,56.280000000000314,251.1887,[2836]
2915,9.54,-29.57999999999987,251.1887,[2042271]
2916,286.19999999999993,-46.53999999999991,251.1887,[1330535]
2917,151.57999999999998,46.74000000000029,251.1887,[83868]
2918,63.59999999999999,-34.87999999999988,251.1887,[2133256]
2919,204.57999999999996,2.220000000000198,251.1887,[2436708]
2920,191.85999999999996,-36.999999999999886,251.1887,[2391222]
2921,144.15999999999997,9.640000000000214,251.1887,[84925]
2922,144.15999999999997,8.580000000000211,251.1887,[84925]
2923,185.49999999999997,46.74000000000029,251.1887,[2368998]
2924,173.83999999999997,55.22000000000031,251.1887,[4345]
2925,163.23999999999998,-22.159999999999854,251.1887,[2280228]
2926,330.71999999999997,-12.619999999999834,251.1887,[1263545]
2927,165.35999999999999,39.32000000000028,251.1887,[2285410]
2928,0.0,26.60000000000025,251.1887,[2019339]
2929,181.25999999999996,-36.999999999999886,251.1887,[1331164]
2930,181.25999999999996,-38.05999999999989,251.1887,[1331164]
2931,191.85999999999996,12.82000000000022,251.1887,[87906]
2932,206.69999999999996,-6.25999999999982,251.1887,[1168613]
2933,191.85999999999996,6.460000000000207,251.1887,[87909]
2934,52.99999999999999,14.940000000000225,251.1887,[59557]
2935,359.3399999999999,26.60000000000025,251.1887,[2019339]
2936,0.0,-38.05999999999989,251.1887,[2017887]
2937,180.19999999999996,32.960000000000264,251.1887,[22282692]
2938,358.2799999999999,-56.07999999999993,251.1887,[2666431]
2939,228.95999999999995,61.580000000000325,251.1887,[91089]
2940,188.67999999999998,-8.379999999999825,251.1887,[2015136]
2941,183.37999999999997,75.36000000000035,251.1887,[2370178]
2942,169.59999999999997,55.22000000000031,251.1887,[1042268]
2943,28.619999999999994,0.10000000000019327,251.1887,[2083144]
2944,193.97999999999996,12.82000000000022,251.1887,[1027544]
2945,135.67999999999998,18.120000000000232,251.1887,[84516]
2946,162.17999999999998,14.940000000000225,251.1887,[85038]
2947,210.93999999999997,56.280000000000314,251.1887,[2460224]
2948,193.97999999999996,10.700000000000216,251.1887,[90927]
2949,0.0,34.020000000000266,251.1887,[8395]
2950,206.69999999999996,4.340000000000202,251.1887,[1025010]
2951,79.49999999999999,-21.099999999999852,251.1887,[1329112]
2952,68.89999999999999,-16.859999999999843,251.1887,[1331853]
2953,1.0599999999999998,19.180000000000234,251.1887,[2021780]
2954,78.43999999999998,-13.679999999999836,251.1887,[1331942]
2955,188.67999999999998,-28.519999999999868,251.1887,[2379488]
2956,9.54,18.120000000000232,251.1887,[85078]
2957,200.33999999999997,23.420000000000243,251.1887,[2422433]
2958,18.019999999999996,-35.939999999999884,251.1887,[1324915]
2959,352.97999999999996,-4.139999999999816,251.1887,[1328613]
2960,169.59999999999997,-36.999999999999886,251.1887,[1264915]
2961,200.33999999999997,30.84000000000026,251.1887,[2421339]
2962,169.59999999999997,-33.81999999999988,251.1887,[2302804]
2963,11.659999999999998,-27.459999999999866,251.1887,[1171087]
2964,11.659999999999998,-28.519999999999868,251.1887,[1171087]
2965,73.13999999999999,-35.939999999999884,251.1887,[2136831]
2966,73.13999999999999,-36.999999999999886,251.1887,[2136831]
2967,40.279999999999994,-27.459999999999866,251.1887,[1328839]
2968,22.259999999999998,-33.81999999999988,251.1887,[2067931]
2969,190.79999999999998,24.480000000000246,251.1887,[2389197]
2970,22.259999999999998,-29.57999999999987,251.1887,[1171133]
2971,82.67999999999999,-38.05999999999989,251.1887,[1324933]
2972,170.65999999999997,63.70000000000033,251.1887,[87542]
2973,22.259999999999998,-28.519999999999868,251.1887,[1171133]
2974,193.97999999999996,-15.79999999999984,251.1887,[2395186]
2975,172.77999999999997,34.020000000000266,251.1887,[87575]
2976,63.59999999999999,1.1600000000001955,251.1887,[2132989]
2977,276.65999999999997,-69.85999999999996,251.1887,[1330476]
2978,320.11999999999995,-36.999999999999886,251.1887,[1265162]
2979,216.23999999999995,44.62000000000029,251.1887,[2482137]
2980,18.019999999999996,1.1600000000001955,251.1887,[1025480]
2981,26.499999999999996,-14.739999999999839,251.1887,[1263357]
2982,344.49999999999994,-41.239999999999895,251.1887,[1151895]
2983,178.07999999999998,30.84000000000026,251.1887,[2340226]
2984,311.63999999999993,-53.95999999999992,251.1887,[1325301]
2985,209.87999999999997,40.38000000000028,251.1887,[2456753]
2986,195.03999999999996,-31.699999999999875,251.1887,[1326176]
2987,177.01999999999998,0.10000000000019327,251.1887,[1168484]
2988,26.499999999999996,-18.979999999999848,251.1887,[2076356]
2989,209.87999999999997,41.44000000000028,251.1887,[2456753]
2990,36.03999999999999,1.1600000000001955,251.1887,[1043896]
2991,237.43999999999997,26.60000000000025,251.1887,[2541277]
2992,43.459999999999994,-12.619999999999834,251.1887,[1324411]
2993,12.719999999999999,-28.519999999999868,251.1887,[2049660]
2994,158.99999999999997,26.60000000000025,251.1887,[1042164]
2995,3.1799999999999997,-35.939999999999884,251.1887,[2027297]
2996,313.75999999999993,-75.15999999999997,251.1887,[22392835]
2997,339.19999999999993,-3.0799999999998136,251.1887,[2630174]
2998,202.45999999999998,-38.05999999999989,251.1887,[1330068]
2999,6.359999999999999,16.000000000000227,251.1887,[1210]
3000,177.01999999999998,39.32000000000028,251.1887,[87631]
3001,6.359999999999999,17.06000000000023,251.1887,[1210]
3002,195.03999999999996,-21.099999999999852,251.1887,[2402886]
3003,166.42,41.44000000000028,251.1887,[2290777]
3004,175.95999999999998,14.940000000000225,249.64494,"[89907, 2334232]"
3005,345.55999999999995,-34.87999999999988,249.64494,"[1171873, 1325344]"
3006,178.07999999999998,-11.559999999999832,249.64494,"[1326673, 12114026]"
3007,205.63999999999996,53.10000000000031,249.64494,"[83589, 2438393]"
3008,24.379999999999995,14.940000000000225,249.64494,"[2072565, 2072622]"
3009,217.29999999999995,13.880000000000223,249.64494,"[1707, 2481949]"
3010,234.25999999999996,8.580000000000211,249.64494,"[2533215, 15657862]"
3011,191.85999999999996,4.340000000000202,242.52853,"[87920, 1039844, 2394109]"
3012,169.59999999999997,2.220000000000198,239.90524,"[84802, 2304503, 2304507, 2304593]"
3013,175.95999999999998,55.22000000000031,239.33693,"[4351, 1044071]"
3014,183.37999999999997,25.540000000000248,239.10696,"[99245, 2361627, 12484145]"
3015,46.63999999999999,1.1600000000001955,239.10696,"[86837, 2115603, 2115671]"
3016,21.199999999999996,10.700000000000216,238.29845,"[2068223, 2068230, 22164087]"
3017,171.71999999999997,-33.81999999999988,237.92215,"[1329723, 11810506]"
3018,157.93999999999997,43.56000000000029,237.92215,"[4309, 89109]"
3019,196.09999999999997,-17.919999999999845,237.92215,"[1331808, 2406454]"
3020,21.199999999999996,-33.81999999999988,237.92215,"[1171127, 3998780]"
3021,30.739999999999995,-10.49999999999983,234.10161,"[2087106, 2087116, 2087119, 2087120]"
3022,186.55999999999997,-35.939999999999884,231.14899,"[1329847, 1329851]"
3023,171.71999999999997,54.16000000000031,231.14899,"[87557, 2311272]"
3024,202.45999999999998,-3.0799999999998136,231.14899,"[1328339, 2430901]"
3025,189.73999999999998,-4.139999999999816,229.55154,"[1324675, 2383235, 2383333]"
3026,49.81999999999999,-8.379999999999825,226.12997,"[1264341, 2120345, 2120361]"
3027,201.39999999999998,-3.0799999999998136,225.89252,"[2424566, 13564279]"
3028,179.13999999999996,50.9800000000003,225.89252,"[1654, 87655]"
3029,196.09999999999997,-23.219999999999857,225.89252,"[1325554, 1326524]"
3030,207.75999999999996,-35.939999999999884,225.89252,"[1207963, 1330137]"
3031,187.61999999999998,-0.959999999999809,225.47533,"[1324668, 1327068, 2375615, 2375632, 2376073]"
3032,172.77999999999997,58.40000000000032,225.11887,"[85805, 2313780, 2313957]"
3033,32.85999999999999,-8.379999999999825,221.58505,"[1168247, 2093418]"
3034,180.19999999999996,-21.099999999999852,221.58505,"[1169337, 12325069]"
3035,126.13999999999999,25.540000000000248,221.58505,"[2169524, 2169552]"
3036,330.71999999999997,-22.159999999999854,220.61102,"[1330835, 2613485, 2613535]"
3037,205.63999999999996,34.020000000000266,219.47884,"[85417, 88030]"
3038,190.79999999999998,-2.0199999999998113,219.24353,"[2385622, 2385773, 2385898]"
3039,192.91999999999996,12.82000000000022,215.32533,"[84407, 2392884, 2394851]"
3040,127.19999999999997,30.84000000000026,213.21445,"[83032, 88805, 9214764]"
3041,168.53999999999996,2.220000000000198,212.58926,"[84793, 11517260, 11517260]"
3042,157.93999999999997,21.30000000000024,212.11546,"[90962, 2262628]"
3043,359.3399999999999,-29.57999999999987,212.11546,"[1324010, 2667433]"
3044,147.33999999999997,27.660000000000252,211.05559,"[91123, 1042062, 22237805]"
3045,215.17999999999998,-29.57999999999987,208.60806,"[1261729, 2477740]"
3046,174.89999999999998,37.20000000000027,208.60806,"[22272069, 22273376]"
3047,202.45999999999998,29.780000000000257,208.60806,"[88001, 108489]"
3048,195.03999999999996,10.700000000000216,207.4695,"[2402956, 2403003]"
3049,49.81999999999999,-31.699999999999875,207.4695,"[2119064, 2119128]"
3050,153.7,59.46000000000032,205.32533,"[2242916, 2242918]"
3051,25.439999999999998,8.580000000000211,205.32533,"[4266676, 4266683]"
3052,170.65999999999997,35.08000000000027,205.32533,"[2306108, 2306181]"
3053,350.85999999999996,-23.219999999999857,205.32533,"[1325368, 1330964]"
3054,172.77999999999997,39.32000000000028,205.32533,"[83223, 2315051]"
3055,163.23999999999998,55.22000000000031,200.0,"[2279357, 2279418]"
3056,160.05999999999997,-9.439999999999827,200.0,"[1331145, 2268660]"
3057,178.07999999999998,38.260000000000275,200.0,"[87639, 1038823]"
3058,171.71999999999997,56.280000000000314,200.0,"[2308880, 2313804]"
3059,48.75999999999999,-33.81999999999988,200.0,"[2117858, 2118942]"
3060,153.7,57.340000000000316,200.0,"[83141, 2240376]"
3061,199.27999999999997,6.460000000000207,200.0,"[86129, 22314822]"
3062,225.77999999999997,-6.25999999999982,199.52621,[1170582]
3063,218.35999999999996,-22.159999999999854,199.52621,[1330234]
3064,188.67999999999998,40.38000000000028,199.52621,[87867]
3065,146.27999999999997,-5.199999999999818,199.52621,[2219259]
3066,169.59999999999997,-3.0799999999998136,199.52621,[1325273]
3067,354.03999999999996,-57.13999999999993,199.52621,[1330983]
3068,320.11999999999995,-47.59999999999991,199.52621,[2599585]
3069,11.659999999999998,-48.65999999999991,199.52621,[2044353]
3070,346.61999999999995,17.06000000000023,199.52621,[88623]
3071,64.66,-22.159999999999854,199.52621,[2133650]
3072,354.03999999999996,-58.19999999999993,199.52621,[1330983]
3073,196.09999999999997,10.700000000000216,199.52621,[87955]
3074,329.65999999999997,-67.73999999999995,199.52621,[2609244]
3075,52.99999999999999,-2.0199999999998113,199.52621,[2123823]
3076,167.47999999999996,9.640000000000214,199.52621,[1042251]
3077,175.95999999999998,-4.139999999999816,199.52621,[1263451]
3078,211.99999999999997,-3.0799999999998136,199.52621,[1171612]
3079,216.23999999999995,-6.25999999999982,199.52621,[1330211]
3080,333.8999999999999,-20.03999999999985,199.52621,[2621510]
3081,147.33999999999997,7.520000000000209,199.52621,[2220628]
3082,36.03999999999999,-28.519999999999868,199.52621,[1328811]
3083,199.27999999999997,-32.75999999999988,199.52621,[2417838]
3084,45.57999999999999,-22.159999999999854,199.52621,[1328871]
3085,181.25999999999996,1.1600000000001955,199.52621,[84674]
3086,205.63999999999996,39.32000000000028,199.52621,[2440636]
3087,305.28,-40.17999999999989,199.52621,[1330680]
3088,207.75999999999996,64.76000000000033,199.52621,[83595]
3089,60.41999999999999,12.82000000000022,199.52621,[40243]
3090,29.679999999999996,3.2800000000002,199.52621,[86713]
3091,93.27999999999999,-39.11999999999989,199.52621,[1263571]
3092,49.81999999999999,-20.03999999999985,199.52621,[2119351]
3093,218.35999999999996,59.46000000000032,199.52621,[2487488]
3094,164.29999999999998,-9.439999999999827,199.52621,[2280226]
3095,205.63999999999996,41.44000000000028,199.52621,[2443792]
3096,31.799999999999994,-10.49999999999983,199.52621,[1331266]
3097,202.45999999999998,20.240000000000236,199.52621,[1705]
3098,201.39999999999998,45.68000000000029,199.52621,[2429917]
3099,165.35999999999999,61.580000000000325,199.52621,[87492]
3100,131.43999999999997,42.500000000000284,199.52621,[2180660]
3101,202.45999999999998,2.220000000000198,199.52621,[2431381]
3102,31.799999999999994,-21.099999999999852,199.52621,[2090268]
3103,306.34,-48.65999999999991,199.52621,[2589372]
3104,206.69999999999996,-28.519999999999868,199.52621,[1330126]
3105,138.85999999999999,-9.439999999999827,199.52621,[1324549]
3106,30.739999999999995,-25.33999999999986,199.52621,[2088524]
3107,187.61999999999998,36.14000000000027,199.52621,[2378857]
3108,306.34,-38.05999999999989,199.52621,[2589125]
3109,227.89999999999998,34.020000000000266,199.52621,[88185]
3110,187.61999999999998,-38.05999999999989,199.52621,[2375977]
3111,182.31999999999996,64.76000000000033,199.52621,[83302]
3112,10.599999999999998,-17.919999999999845,199.52621,[1264668]
3113,337.0799999999999,-14.739999999999839,199.52621,[2628191]
3114,203.51999999999998,44.62000000000029,199.52621,[2437435]
3115,205.63999999999996,43.56000000000029,199.52621,[85587]
3116,193.97999999999996,16.000000000000227,199.52621,[2398306]
3117,349.79999999999995,-26.399999999999864,199.52621,[2651905]
3118,202.45999999999998,-41.239999999999895,199.52621,[2434934]
3119,111.29999999999998,61.580000000000325,199.52621,[2145522]
3120,95.39999999999999,-38.05999999999989,199.52621,[22193960]
3121,125.07999999999998,19.180000000000234,199.52621,[87184]
3122,169.59999999999997,30.84000000000026,199.52621,[2304803]
3123,330.71999999999997,-38.05999999999989,199.52621,[1264025]
3124,351.91999999999996,-60.319999999999936,199.52621,[2654458]
3125,330.71999999999997,-36.999999999999886,199.52621,[1264025]
3126,142.03999999999996,-17.919999999999845,199.52621,[1326585]
3127,32.85999999999999,39.32000000000028,199.52621,[22176608]
3128,336.0199999999999,-36.999999999999886,199.52621,[2624330]
3129,163.23999999999998,49.9200000000003,199.52621,[87474]
3130,179.13999999999996,-11.559999999999832,199.52621,[1326673]
3131,163.23999999999998,-28.519999999999868,199.52621,[2279721]
3132,63.59999999999999,-23.219999999999857,199.52621,[1161227]
3133,18.019999999999996,-33.81999999999988,199.52621,[1324916]
3134,171.71999999999997,41.44000000000028,199.52621,[2314698]
3135,299.97999999999996,-48.65999999999991,199.52621,[1330630]
3136,243.79999999999995,21.30000000000024,199.52621,[85118]
3137,1.0599999999999998,-28.519999999999868,199.52621,[2021985]
3138,351.91999999999996,18.120000000000232,199.52621,[83833]
3139,38.16,-4.139999999999816,199.52621,[1264716]
3140,36.03999999999999,-9.439999999999827,199.52621,[2096371]
3141,139.92,18.120000000000232,199.52621,[87283]
3142,36.03999999999999,-4.139999999999816,199.52621,[1324386]
3143,329.65999999999997,-21.099999999999852,199.52621,[1265178]
3144,82.67999999999999,-23.219999999999857,199.52621,[2014968]
3145,37.099999999999994,-4.139999999999816,199.52621,[1264716]
3146,345.55999999999995,-27.459999999999866,199.52621,[2641751]
3147,181.25999999999996,37.20000000000027,199.52621,[2351966]
3148,168.53999999999996,60.52000000000032,199.52621,[87522]
3149,338.13999999999993,-14.739999999999839,199.52621,[2628191]
3150,155.81999999999996,-23.219999999999857,199.52621,[1329575]
3151,299.97999999999996,-49.719999999999914,199.52621,[1330630]
3152,204.57999999999996,-30.639999999999873,199.52621,[1174414]
3153,90.09999999999998,-28.519999999999868,199.52621,[2141437]
3154,167.47999999999996,48.8600000000003,199.52621,[2302413]
3155,351.91999999999996,-23.219999999999857,199.52621,[1324903]
3156,252.27999999999997,-2.0199999999998113,199.52621,[1330401]
3157,122.95999999999998,76.42000000000036,199.52621,[2144]
3158,153.7,40.38000000000028,199.52621,[2841]
3159,219.41999999999996,28.720000000000255,199.52621,[2489719]
3160,85.85999999999999,-31.699999999999875,199.52621,[1329152]
3161,171.71999999999997,40.38000000000028,199.52621,[1044056]
3162,153.7,-25.33999999999986,199.52621,[1329559]
3163,193.97999999999996,-21.099999999999852,199.52621,[2396963]
3164,46.63999999999999,-14.739999999999839,199.52621,[1331798]
3165,209.87999999999997,-6.25999999999982,199.52621,[2456200]
3166,319.05999999999995,-7.319999999999823,199.52621,[2597382]
3167,139.92,47.800000000000296,199.52621,[4260]
3168,47.699999999999996,-14.739999999999839,199.52621,[1331798]
3169,47.699999999999996,-13.679999999999836,199.52621,[1331798]
3170,90.09999999999998,-21.099999999999852,199.52621,[2141376]
3171,2.1199999999999997,-56.07999999999993,199.52621,[2023709]
3172,147.33999999999997,6.460000000000207,199.52621,[2220628]
3173,157.93999999999997,-10.49999999999983,199.52621,[2257524]
3174,181.25999999999996,17.06000000000023,199.52621,[87682]
3175,157.93999999999997,20.240000000000236,199.52621,[2262628]
3176,339.19999999999993,-40.17999999999989,199.52621,[2630006]
3177,136.73999999999998,37.20000000000027,198.30005,"[89028, 2195160]"
3178,345.55999999999995,23.420000000000243,195.28174,"[84343, 21271435, 21277418]"
3179,23.319999999999997,4.340000000000202,194.2909,"[86660, 86665, 2070767]"
3180,250.15999999999997,28.720000000000255,193.6082,"[85309, 22386218, 22386245]"
3181,150.51999999999998,14.940000000000225,192.64728,"[104538, 110074, 10478761]"
3182,234.25999999999996,16.000000000000227,190.1121,"[88214, 88217]"
3183,189.73999999999998,0.10000000000019327,189.31488,"[84619, 2386318, 2386398, 2386426]"
3184,139.92,52.040000000000305,188.98825,"[2205496, 2206385]"
3185,44.519999999999996,-23.219999999999857,188.98825,"[1328869, 5420457]"
3186,26.499999999999996,-58.19999999999993,188.98825,"[1324350, 1328756]"
3187,40.279999999999994,7.520000000000209,188.98825,"[50565, 97822]"
3188,181.25999999999996,50.9800000000003,187.3761,"[89449, 12355326, 12355597]"
3189,165.35999999999999,-12.619999999999834,183.6082,"[1332027, 2288116]"
3190,82.67999999999999,-25.33999999999986,183.6082,"[1329139, 2139784]"
3191,2.1199999999999997,-34.87999999999988,183.6082,"[2023003, 2023101]"
3192,187.61999999999998,6.460000000000207,183.6082,"[87820, 89459]"
3193,184.43999999999997,11.760000000000218,182.63416,"[83334, 1044121, 2363311]"
3194,18.019999999999996,16.000000000000227,182.33926,"[86126, 90780, 90782]"
3195,49.81999999999999,-7.319999999999823,179.67027,"[2120345, 2120346, 2120361]"
3196,162.17999999999998,-21.099999999999852,179.67027,"[11138650, 11139148, 11139148]"
3197,215.17999999999998,21.30000000000024,179.43282,"[2475177, 2475181]"
3198,163.23999999999998,-34.87999999999988,179.43282,"[1329657, 2279299]"
3199,198.21999999999997,-11.559999999999832,179.43282,"[2411745, 13407579]"
3200,47.699999999999996,-15.79999999999984,179.43282,"[1170304, 2115715]"
3201,107.05999999999999,53.10000000000031,179.43282,"[87067, 8208197]"
3202,233.19999999999996,26.60000000000025,179.43282,"[93703, 15602969]"
3203,211.99999999999997,25.540000000000248,179.43282,"[2463160, 2463216]"
3204,336.0199999999999,-34.87999999999988,179.43282,"[1330884, 2625223]"
3205,309.5199999999999,-49.719999999999914,179.43282,"[1324850, 1331771]"
3206,233.19999999999996,27.660000000000252,179.43282,"[93703, 15602969]"
3207,239.55999999999997,18.120000000000232,179.43282,"[2548317, 2548394]"
3208,32.85999999999999,6.460000000000207,178.48933,"[86741, 86742, 22176318]"
3209,218.35999999999996,9.640000000000214,178.44196,"[90078, 1042867]"
3210,180.19999999999996,-2.0199999999998113,178.44196,"[1328301, 2347534]"
3211,171.71999999999997,4.340000000000202,176.13025,"[84856, 2313266, 11743903]"
3212,145.21999999999997,-21.099999999999852,176.01125,"[1326547, 1329486]"
3213,190.79999999999998,8.580000000000211,176.01125,"[2387260, 2388804]"
3214,342.37999999999994,8.580000000000211,176.01125,"[108007, 108010]"
3215,44.519999999999996,-11.559999999999832,175.2376,"[1328861, 2112295, 5374872]"
3216,148.39999999999998,32.960000000000264,174.71457,"[85399, 2229628, 10329930]"
3217,208.81999999999996,4.340000000000202,174.33827,"[84860, 1044214]"
3218,192.91999999999996,-2.0199999999998113,174.33827,"[2395791, 2395824]"
3219,223.65999999999997,-3.0799999999998136,171.07858,"[1263523, 2503200]"
3220,2.1199999999999997,-29.57999999999987,170.10454,"[1326266, 1328638, 1331152]"
3221,26.499999999999996,4.340000000000202,170.07135,"[82841, 90797, 2080135]"
3222,192.91999999999996,-13.679999999999836,168.48933,"[2392870, 13042772]"
3223,333.8999999999999,-28.519999999999868,168.48933,"[1327831, 1327835]"
3224,154.75999999999996,-3.0799999999998136,166.43262,"[1264887, 1325269]"
3225,161.11999999999998,21.30000000000024,165.70323,"[115473, 1069065]"
3226,21.199999999999996,-34.87999999999988,165.70323,"[2064687, 2069191]"
3227,46.63999999999999,-7.319999999999823,165.70323,"[1324421, 2113979]"
3228,161.11999999999998,-30.639999999999873,165.70323,"[1329641, 1329646]"
3229,255.45999999999995,22.36000000000024,165.70323,"[90131, 2576911]"
3230,193.97999999999996,-5.199999999999818,163.09573,"[1324711, 2399441]"
3231,358.2799999999999,-34.87999999999988,163.09573,"[2667128, 2667163]"
3232,150.51999999999998,-25.33999999999986,163.09573,"[1329529, 2232042]"
3233,244.85999999999996,19.180000000000234,163.09573,"[2560353, 2562701]"
3234,208.81999999999996,-4.139999999999816,163.09573,"[2456070, 2456198]"
3235,338.13999999999993,-28.519999999999868,162.94543,"[1326329, 1327856, 1330900, 2628044]"
3236,233.19999999999996,23.420000000000243,158.86563,"[2531720, 2531786]"
3237,21.199999999999996,-0.959999999999809,158.86563,"[2066787, 2066788]"
3238,170.65999999999997,-11.559999999999832,158.86563,"[11735260, 11735260]"
3239,228.95999999999995,3.2800000000002,158.86563,"[2518659, 2523639]"
3240,167.47999999999996,-17.919999999999845,158.86563,"[11533639, 11533639]"
3241,175.95999999999998,12.82000000000022,158.86563,"[89163, 2334151]"
3242,20.139999999999997,2.220000000000198,158.48933,[2063242]
3243,214.11999999999998,-16.859999999999843,158.48933,[1326604]
3244,246.97999999999996,-14.739999999999839,158.48933,[1307658]
3245,134.61999999999998,41.44000000000028,158.48933,[2189151]
3246,48.75999999999999,-36.999999999999886,158.48933,[1331717]
3247,190.79999999999998,-8.379999999999825,158.48933,[2388773]
3248,135.67999999999998,21.30000000000024,158.48933,[84538]
3249,338.13999999999993,-44.4199999999999,158.48933,[1208725]
3250,189.73999999999998,-34.87999999999988,158.48933,[2384396]
3251,20.139999999999997,14.940000000000225,158.48933,[2065388]
3252,189.73999999999998,-20.03999999999985,158.48933,[12813108]
3253,52.99999999999999,-38.05999999999989,158.48933,[2124424]
3254,200.33999999999997,57.340000000000316,158.48933,[2417701]
3255,179.13999999999996,60.52000000000032,158.48933,[1042417]
3256,172.77999999999997,23.420000000000243,158.48933,[87574]
3257,119.77999999999999,32.960000000000264,158.48933,[2152989]
3258,252.27999999999997,-11.559999999999832,158.48933,[1320779]
3259,76.32,-15.79999999999984,158.48933,[1331816]
3260,217.29999999999995,45.68000000000029,158.48933,[2482183]
3261,33.919999999999995,-83.63999999999999,158.48933,[4891188]
3262,126.13999999999999,45.68000000000029,158.48933,[2240]
3263,12.719999999999999,23.420000000000243,158.48933,[2047781]
3264,296.79999999999995,-17.919999999999845,158.48933,[1265114]
3265,167.47999999999996,61.580000000000325,158.48933,[2296016]
3266,119.77999999999999,17.06000000000023,158.48933,[2156373]
3267,207.75999999999996,24.480000000000246,158.48933,[2450342]
3268,61.47999999999999,-21.099999999999852,158.48933,[1264759]
3269,356.15999999999997,-7.319999999999823,158.48933,[22426706]
3270,2.1199999999999997,25.540000000000248,158.48933,[10361]
3271,290.43999999999994,-67.73999999999995,158.48933,[2586365]
3272,193.97999999999996,-4.139999999999816,158.48933,[2399104]
3273,144.15999999999997,5.400000000000205,158.48933,[2215791]
3274,165.35999999999999,22.36000000000024,158.48933,[1042229]
3275,44.519999999999996,-14.739999999999839,158.48933,[2110973]
3276,217.29999999999995,-25.33999999999986,158.48933,[1326472]
3277,160.05999999999997,-25.33999999999986,158.48933,[2268931]
3278,160.05999999999997,-23.219999999999857,158.48933,[1329637]
3279,168.53999999999996,-5.199999999999818,158.48933,[2301639]
3280,193.97999999999996,67.94000000000034,158.48933,[2397996]
3281,9.54,-27.459999999999866,158.48933,[2041294]
3282,207.75999999999996,-36.999999999999886,158.48933,[1330136]
3283,13.779999999999998,-14.739999999999839,158.48933,[2050000]
3284,9.54,-18.979999999999848,158.48933,[2040507]
3285,222.59999999999997,-4.139999999999816,158.48933,[1263523]
3286,149.45999999999998,-20.03999999999985,158.48933,[1326563]
3287,329.65999999999997,24.480000000000246,158.48933,[88543]
3288,172.77999999999997,-34.87999999999988,158.48933,[2320618]
3289,322.23999999999995,-39.11999999999989,158.48933,[2599745]
3290,345.55999999999995,-39.11999999999989,158.48933,[1261580]
3291,356.15999999999997,-26.399999999999864,158.48933,[2665409]
3292,356.15999999999997,-28.519999999999868,158.48933,[2664490]
3293,150.51999999999998,-9.439999999999827,158.48933,[10469448]
3294,79.49999999999999,-35.939999999999884,158.48933,[7116175]
3295,196.09999999999997,47.800000000000296,158.48933,[2404108]
3296,196.09999999999997,48.8600000000003,158.48933,[2404108]
3297,221.53999999999996,12.82000000000022,158.48933,[2499583]
3298,162.17999999999998,-15.79999999999984,158.48933,[11175738]
3299,238.49999999999997,38.260000000000275,158.48933,[2546426]
3300,297.85999999999996,-61.37999999999994,158.48933,[1330616]
3301,201.39999999999998,-2.0199999999998113,158.48933,[2424140]
3302,355.09999999999997,-49.719999999999914,158.48933,[1325462]
3303,174.89999999999998,16.000000000000227,158.48933,[87590]
3304,221.53999999999996,-25.33999999999986,158.48933,[2495275]
3305,146.27999999999997,8.580000000000211,158.48933,[2218544]
3306,42.39999999999999,-26.399999999999864,158.48933,[2108277]
3307,124.01999999999998,17.06000000000023,158.48933,[2164173]
3308,354.03999999999996,-25.33999999999986,158.48933,[2662408]
3309,181.25999999999996,-25.33999999999986,158.48933,[1264929]
3310,5.299999999999999,-63.49999999999994,158.48933,[1328654]
3311,199.27999999999997,27.660000000000252,158.48933,[2417951]
3312,226.83999999999997,46.74000000000029,158.48933,[2513861]
3313,161.11999999999998,0.10000000000019327,158.48933,[1327172]
3314,234.25999999999996,55.22000000000031,158.48933,[83677]
3315,63.59999999999999,-16.859999999999843,158.48933,[1324460]
3316,328.59999999999997,-33.81999999999988,158.48933,[2607732]
3317,196.09999999999997,-36.999999999999886,158.48933,[1325931]
3318,167.47999999999996,-5.199999999999818,158.48933,[2301639]
3319,202.45999999999998,-0.959999999999809,158.48933,[2430939]
3320,201.39999999999998,-31.699999999999875,158.48933,[1330057]
3321,181.25999999999996,27.660000000000252,158.48933,[2351612]
