|            obsdate |                mag |                 e_mag | magsys | filter | depth_5sig |     zp | observatory | detected |
|  59915.34079999989 |                    |                       |     AB |      g |       19.2 |   19.2 |         KCT |    False |
| 59917.250200000126 |                    |                       |     AB |      g |     19.211 | 19.211 |         KCT |    False |
|  59918.28060000017 |                    |                       |     AB |      g |     18.878 | 18.878 |         KCT |    False |
|  59919.28480000002 |                    |                       |     AB |      g |     18.887 | 18.887 |         KCT |    False |
|  59927.34120000014 |                    |                       |     AB |      g |     18.931 | 18.931 |         KCT |    False |
| 59930.327399999835 |                    |                       |     AB |      g |     18.895 | 18.895 |         KCT |    False |
|  59934.31380000012 |                    |                       |     AB |      g |     19.179 | 19.179 |         KCT |    False |
|  59935.31179999979 |                    |                       |     AB |      g |     19.073 | 19.073 |         KCT |    False |
| 59936.312799999956 |                    |                       |     AB |      g |     19.338 | 19.338 |         KCT |    False |
| 59938.308199999854 |                    |                       |     AB |      g |     19.095 | 19.095 |         KCT |    False |
|  59939.31259999983 |                    |                       |     AB |      g |     18.911 | 18.911 |         KCT |    False |
|  59940.30899999989 |                    |                       |     AB |      g |     19.019 | 19.019 |         KCT |    False |
| 59941.316999999806 |                    |                       |     AB |      g |     19.032 | 19.032 |         KCT |    False |
|  59942.29520000005 |                    |                       |     AB |      g |     19.055 | 19.055 |         KCT |    False |
|  59943.29039999982 |                    |                       |     AB |      g |     19.129 | 19.129 |         KCT |    False |
|  59944.17879999988 |                    |                       |     AB |      g |     18.941 | 18.941 |         KCT |    False |
