recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
36756524,66.199468,-55.560807,0.236,0.160,20162425,3,15,0.645,0.063,13.839,0.043,14.484,0.046,14.096,0.019,13.677,0.005,13.535,0.063
36756526,66.159496,-55.547548,0.374,0.455,20162425,3,15,0.730,0.090,15.104,0.080,15.833,0.041,15.444,0.014,14.861,0.009,14.601,0.019
36756527,66.194345,-55.520664,0.181,0.187,20132348,5,24,0.562,0.044,12.644,0.027,13.206,0.035,12.873,0.040,12.522,0.021,12.405,0.014
36756528,66.119378,-55.494621,0.629,0.345,20162425,3,11,0.875,0.095,15.521,0.010,16.397,0.095,15.912,0.021,15.297,0.006,15.115,0.030
36756530,66.140402,-55.424218,0.690,1.001,20162425,3,9,0.603,0.053,15.932,0.000,16.535,0.053,16.164,0.008,15.677,0.071,15.399,0.031
36756531,65.911815,-55.516684,0.279,0.254,20132348,5,22,0.695,0.048,13.076,0.030,13.771,0.037,13.363,0.020,12.897,0.015,12.722,0.006
36756533,65.900442,-55.500596,0.336,0.264,20132348,4,18,1.178,0.051,13.881,0.032,15.059,0.040,14.465,0.020,13.411,0.030,13.012,0.012
36756534,65.909104,-55.489941,0.753,0.317,20162425,3,13,0.615,0.069,15.311,0.063,15.926,0.026,15.543,0.043,15.164,0.067,15.029,0.094
36756535,65.920736,-55.428498,0.171,0.149,20132348,5,25,0.437,0.038,12.148,0.027,12.585,0.026,12.304,0.029,12.061,0.022,11.990,0.016
36756537,66.048045,-55.484759,0.255,0.064,20132348,5,25,0.809,0.050,11.007,0.038,11.817,0.033,11.368,0.016,10.789,0.022,10.608,0.065
36756538,66.010356,-55.423230,0.324,0.320,20162425,3,15,0.683,0.045,14.320,0.030,15.003,0.033,14.623,0.048,14.150,0.010,13.966,0.008
36756539,66.068148,-55.405816,0.642,0.783,20132348,2,10,0.632,0.104,16.123,0.008,16.755,0.104,16.358,0.026,15.966,0.014,15.736,0.131
36756540,65.956866,-55.393089,0.336,0.390,20132348,2,5,0.645,0.070,16.229,0.000,16.874,0.070,16.519,0.000,16.157,0.000,15.612,0.000
36756542,65.943144,-55.313518,0.831,0.312,20162425,3,10,0.784,0.163,15.952,0.134,16.736,0.094,16.312,0.000,15.750,0.070,15.556,0.106
36756543,66.219772,-55.437423,0.228,0.118,20132348,5,22,0.821,0.053,12.483,0.046,13.303,0.027,12.851,0.034,12.240,0.017,12.011,0.027
36756544,66.240741,-55.459118,0.438,0.845,20162425,3,14,0.792,0.072,14.961,0.058,15.752,0.043,15.288,0.018,14.715,0.057,14.268,0.019
36756546,66.239700,-55.396477,0.669,0.475,20132348,2,9,0.688,0.036,15.908,0.026,16.596,0.025,16.242,0.000,15.784,0.081,15.540,0.000
36756547,66.241865,-55.358675,0.633,0.757,20162425,3,8,1.008,0.075,15.917,0.000,16.925,0.075,16.450,0.036,15.637,0.000,15.206,0.006
36756548,66.171852,-55.353030,0.381,0.328,20132348,4,19,0.715,0.061,14.064,0.036,14.779,0.049,14.386,0.016,13.899,0.029,13.710,0.019
36756549,66.351793,-55.378656,0.411,0.523,20162425,3,13,0.433,0.147,15.049,0.056,15.482,0.136,15.190,0.000,15.024,0.051,14.721,0.000
36756550,66.381630,-55.289962,0.429,1.091,20162425,3,11,0.614,0.051,15.982,0.049,16.596,0.011,16.234,0.032,15.807,0.044,15.671,0.000
36756551,66.388699,-55.311031,0.456,0.481,20162425,3,11,0.856,0.033,15.649,0.029,16.505,0.016,16.035,0.037,15.453,0.058,15.028,0.000
36756552,66.393810,-55.288913,0.927,0.712,20162425,3,8,1.347,0.000,15.925,0.000,17.272,0.000,16.596,0.054,15.232,0.030,14.370,0.076
36756553,66.325253,-55.312659,0.467,0.428,20132348,4,19,0.534,0.052,14.285,0.048,14.819,0.019,14.494,0.010,14.183,0.027,14.050,0.042
36756554,66.345467,-55.304426,0.686,0.760,20162425,3,10,0.623,0.172,15.809,0.090,16.432,0.147,16.104,0.021,15.637,0.021,15.464,0.132
36756555,66.344174,-55.276334,0.361,0.236,20162425,3,15,0.824,0.055,14.398,0.040,15.221,0.038,14.778,0.025,14.164,0.010,13.928,0.020
36756556,66.269874,-55.296364,1.035,0.816,20162425,3,13,0.744,0.196,15.792,0.085,16.536,0.177,16.128,0.063,15.478,0.026,15.200,0.024
36756558,66.115116,-55.310149,0.361,0.289,20162425,3,13,0.665,0.036,15.082,0.034,15.747,0.014,15.359,0.011,14.974,0.033,14.837,0.069
36756560,66.110495,-55.268403,0.486,0.361,20162425,3,15,0.788,0.053,14.756,0.040,15.544,0.035,15.163,0.082,14.561,0.032,14.380,0.016
36756562,65.983208,-55.265685,0.273,0.408,20162425,3,15,0.768,0.047,14.648,0.020,15.416,0.043,14.983,0.014,14.487,0.008,14.303,0.041
36756563,66.004229,-55.206176,0.272,0.231,20132348,4,19,1.477,0.027,13.574,0.018,15.051,0.021,14.293,0.035,12.978,0.029,11.750,0.031
36756564,66.164472,-55.258202,0.240,0.218,20132348,5,22,0.607,0.047,12.706,0.037,13.313,0.030,12.949,0.029,12.605,0.019,12.466,0.008
36756565,66.200657,-55.260187,0.766,0.754,20132348,2,10,1.117,0.088,15.867,0.030,16.984,0.083,16.439,0.017,15.428,0.061,15.135,0.018
36756566,66.132722,-55.239665,0.158,0.151,20162425,3,15,0.510,0.040,13.734,0.033,14.244,0.022,13.943,0.019,13.623,0.024,13.491,0.023
36756567,66.122320,-55.200681,0.489,0.450,20162425,3,15,0.823,0.048,14.983,0.026,15.806,0.040,15.363,0.011,14.766,0.045,14.500,0.044
36756568,66.181086,-55.172615,0.495,0.597,20162425,3,13,0.671,0.093,15.443,0.063,16.113,0.069,15.706,0.055,15.285,0.062,15.149,0.000
36756569,66.093486,-55.187717,0.255,0.187,20162425,3,15,0.674,0.067,14.361,0.019,15.035,0.064,14.640,0.014,14.206,0.017,14.080,0.047
36756570,66.118791,-55.176122,0.232,0.170,20132348,5,22,0.561,0.041,12.687,0.032,13.247,0.026,12.904,0.031,12.570,0.019,12.426,0.010
36756571,66.116165,-55.142051,0.930,1.300,20132348,2,8,0.645,0.074,16.342,0.014,16.987,0.073,16.681,0.008,16.198,0.132,16.062,0.000
36756572,66.083092,-55.152763,0.170,0.189,20162425,3,15,0.660,0.048,13.916,0.040,14.576,0.027,14.176,0.014,13.765,0.000,13.646,0.019
36756573,66.099538,-55.128671,0.540,0.840,20162425,3,13,0.741,0.159,15.787,0.110,16.528,0.114,16.074,0.031,15.575,0.043,15.382,0.121
36756575,66.714050,-55.424965,0.501,0.614,20162425,3,9,0.974,0.000,16.089,0.000,17.063,0.000,16.509,0.048,15.514,0.017,15.119,0.138
36756578,66.752681,-55.397137,0.374,0.344,20132348,4,17,0.566,0.054,14.216,0.051,14.782,0.017,14.439,0.051,14.114,0.035,13.961,0.055
36756580,66.655805,-55.392610,0.684,0.565,20162425,3,14,0.933,0.103,15.512,0.063,16.445,0.081,16.000,0.011,15.142,0.052,14.762,0.000
36756584,66.738466,-55.290567,0.457,0.653,20162425,3,15,0.848,0.071,15.186,0.062,16.034,0.036,15.554,0.031,14.989,0.076,14.747,0.075
36756586,66.710318,-55.281107,0.868,0.939,20132348,2,7,1.168,0.104,16.024,0.000,17.192,0.104,16.539,0.000,15.692,0.000,15.420,0.000
36756589,66.550685,-55.335198,0.375,0.337,20162425,3,15,0.677,0.058,14.562,0.023,15.239,0.053,14.833,0.009,14.407,0.006,14.244,0.038
36756590,66.569791,-55.324751,0.127,0.143,20132348,5,24,0.498,0.056,11.453,0.042,11.950,0.036,11.643,0.023,11.362,0.017,11.251,0.029
36756592,66.635298,-55.287887,0.735,0.513,20132348,2,9,1.199,0.218,16.288,0.147,17.487,0.160,16.800,0.011,15.819,0.046,15.369,0.000
36756593,66.473200,-55.265633,0.574,1.300,20132348,2,5,0.326,0.000,15.805,0.000,16.131,0.000,15.758,0.019,15.259,0.000,15.292,0.000
36756594,66.486946,-55.275062,0.221,0.215,20132348,4,17,0.636,0.048,13.876,0.039,14.511,0.029,14.136,0.035,13.736,0.018,13.562,0.016
36756595,66.557587,-55.246318,0.391,0.308,20132348,4,19,0.559,0.049,13.659,0.048,14.218,0.011,13.881,0.028,13.547,0.051,13.384,0.027
36756596,66.469784,-55.243715,0.853,0.723,20132348,2,9,0.948,0.071,15.924,0.053,16.872,0.047,16.381,0.000,15.765,0.085,15.516,0.000
36756598,66.514545,-55.230626,0.352,0.397,20162425,3,13,0.578,0.079,14.952,0.031,15.530,0.072,15.195,0.020,14.837,0.018,14.663,0.028
36756599,66.624386,-55.264106,0.855,0.550,20162425,3,12,0.483,0.105,15.705,0.089,16.188,0.057,15.898,0.010,15.577,0.066,15.397,0.152
36756600,66.667559,-55.279439,0.626,0.606,20162425,3,10,0.766,0.042,15.462,0.000,16.228,0.042,15.889,0.094,15.206,0.048,14.905,0.015
36756601,66.626088,-55.250977,0.583,0.401,20162425,3,13,1.013,0.037,15.132,0.026,16.145,0.027,15.668,0.078,14.841,0.024,14.569,0.051
36756602,66.617116,-55.230272,0.949,0.460,20162425,3,12,0.531,0.052,15.265,0.039,15.796,0.035,15.489,0.048,15.121,0.028,14.750,0.050
36756603,66.671231,-55.230233,1.186,0.849,20162425,3,7,0.848,0.093,15.975,0.092,16.824,0.011,16.418,0.000,15.819,0.000,15.567,0.000
36756604,66.683040,-55.242625,0.453,0.473,20132348,2,7,0.957,0.000,16.285,0.000,17.243,0.000,16.675,0.011,15.910,0.012,15.415,0.000
36756605,66.687880,-55.218051,0.348,0.636,20162425,3,11,1.058,0.000,15.377,0.000,16.436,0.000,15.915,0.088,15.077,0.014,14.588,0.022
36756606,66.633134,-55.210075,0.350,0.128,20132348,5,23,0.468,0.064,12.334,0.050,12.803,0.039,12.511,0.017,12.261,0.027,12.137,0.026
36756608,66.549389,-55.192722,0.303,0.204,20162425,3,15,0.541,0.047,14.595,0.038,15.136,0.028,14.828,0.019,14.463,0.017,14.281,0.095
36756609,66.555064,-55.183776,0.641,0.421,20162425,3,15,0.912,0.117,15.158,0.049,16.069,0.106,15.553,0.042,14.917,0.036,14.609,0.051
36756610,66.500165,-55.206248,0.184,0.295,20132348,5,24,0.932,0.054,12.572,0.046,13.504,0.029,12.991,0.026,12.298,0.012,12.008,0.036
36756612,66.602354,-55.158046,1.005,0.690,20132348,2,7,0.534,0.172,16.815,0.037,17.349,0.168,17.197,0.000,16.507,0.000,16.153,0.000
36756613,66.529986,-55.133373,0.124,0.079,20132348,5,24,0.729,0.040,11.383,0.038,12.112,0.013,11.711,0.011,11.177,0.022,10.944,0.020
36756634,66.718321,-55.196203,0.470,0.264,20162425,3,15,0.736,0.073,14.653,0.062,15.389,0.039,14.955,0.034,14.477,0.044,14.268,0.032
36756636,66.693422,-55.108700,0.464,0.780,20132348,2,8,0.717,0.061,16.009,0.000,16.726,0.061,16.369,0.022,15.780,0.012,15.590,0.067
36756637,66.699447,-55.070716,0.400,0.356,20162425,3,15,0.703,0.083,14.528,0.079,15.231,0.026,14.863,0.055,14.359,0.020,14.221,0.031
36756638,66.621106,-55.146666,0.110,0.114,20132348,5,24,0.420,0.072,11.507,0.055,11.927,0.047,11.660,0.023,11.438,0.019,11.359,0.030
36756639,66.568676,-55.078948,0.238,0.216,20132348,5,24,0.891,0.065,12.280,0.042,13.171,0.050,12.690,0.035,11.960,0.012,11.650,0.020
36756640,66.657798,-55.095195,0.409,0.299,20132348,5,21,0.728,0.054,13.319,0.047,14.048,0.026,13.648,0.016,13.139,0.014,12.933,0.026
36756641,66.722181,-55.060239,0.175,0.259,20132348,4,17,0.601,0.066,13.370,0.063,13.971,0.021,13.632,0.029,13.249,0.026,13.109,0.011
36756643,66.636110,-54.983434,0.232,0.172,20132348,4,17,0.629,0.059,13.359,0.055,13.989,0.021,13.624,0.011,13.253,0.021,13.103,0.010
36756644,66.663128,-54.934554,0.470,0.162,20162425,3,15,0.761,0.058,14.291,0.036,15.053,0.046,14.609,0.015,14.070,0.027,13.841,0.058
36756645,66.393187,-55.282938,0.601,0.632,20162425,3,11,1.048,0.158,15.693,0.055,16.741,0.148,16.169,0.075,15.348,0.021,14.974,0.012
36756646,66.395523,-55.258391,0.358,0.445,20162425,3,15,0.806,0.059,14.742,0.039,15.548,0.045,15.072,0.031,14.534,0.031,14.282,0.018
36756647,66.437884,-55.240199,0.977,0.584,20162425,3,11,0.806,0.175,15.877,0.175,16.683,0.008,16.201,0.061,15.746,0.024,15.488,0.000
36756652,66.369608,-55.171317,0.518,0.342,20162425,3,15,0.657,0.051,14.804,0.043,15.460,0.027,15.069,0.022,14.652,0.032,14.441,0.024
36756653,66.468809,-55.179269,0.883,0.742,20132348,2,6,0.681,0.046,15.580,0.021,16.261,0.041,15.860,0.000,15.460,0.000,15.239,0.000
36756654,66.456990,-55.158508,0.369,0.226,20162425,3,15,0.731,0.023,14.105,0.012,14.836,0.019,14.451,0.010,13.970,0.031,13.813,0.014
36756655,66.533123,-55.106943,0.162,0.088,20132348,5,24,0.662,0.062,11.365,0.045,12.027,0.043,11.647,0.026,11.235,0.025,11.052,0.012
36756656,66.474754,-55.103161,0.171,0.127,20132348,5,24,0.234,0.072,10.603,0.066,10.837,0.027,10.757,0.142,10.614,0.048,10.647,0.078
36756657,66.477673,-55.088822,0.393,0.474,20162425,3,15,0.595,0.058,14.902,0.048,15.498,0.033,15.163,0.029,14.737,0.020,14.541,0.006
36756658,66.402543,-55.131538,0.597,0.610,20162425,3,12,1.206,0.102,15.873,0.077,17.079,0.067,16.454,0.065,15.357,0.060,14.826,0.084
36756659,66.311004,-55.110067,0.843,0.901,20162425,3,11,0.635,0.067,16.134,0.060,16.769,0.030,16.453,0.039,16.132,0.046,16.041,0.000
36756660,66.433165,-55.052283,0.243,0.119,20132348,5,24,0.427,0.066,11.583,0.049,12.010,0.045,11.734,0.026,11.520,0.005,11.446,0.011
36756661,66.217602,-55.158701,0.169,0.252,20132348,5,24,0.699,0.051,12.228,0.041,12.927,0.031,12.526,0.023,12.053,0.014,11.878,0.023
36756662,66.250352,-55.154856,0.354,0.428,20132348,2,10,1.216,0.064,15.390,0.014,16.606,0.063,16.048,0.059,14.857,0.017,14.429,0.033
36756663,66.193114,-55.151442,0.181,0.221,20132348,4,17,0.670,0.066,13.548,0.050,14.218,0.043,13.830,0.017,13.423,0.014,13.245,0.035
36756664,66.247093,-55.125089,0.678,1.001,20162425,3,14,0.532,0.065,15.549,0.052,16.082,0.038,15.720,0.033,15.404,0.036,15.295,0.012
36756665,66.212248,-55.069656,0.569,0.834,20162425,3,14,0.762,0.195,15.552,0.086,16.314,0.176,15.822,0.031,15.414,0.051,15.273,0.091
36756667,66.231219,-55.098660,1.059,0.922,20132348,2,8,0.626,0.000,16.307,0.000,16.933,0.000,16.520,0.079,16.137,0.008,16.168,0.394
36756669,66.103426,-55.075695,0.650,0.597,20132348,4,17,0.480,0.077,14.991,0.036,15.471,0.068,15.133,0.016,14.874,0.053,14.775,0.038
36756670,66.120365,-55.028369,0.383,0.500,20162425,3,11,0.748,0.083,15.658,0.042,16.406,0.072,16.025,0.054,15.572,0.031,15.413,0.000
36756671,66.132570,-55.044152,0.571,1.158,20162425,3,11,1.357,0.194,16.274,0.027,17.631,0.192,16.951,0.019,15.576,0.061,14.123,0.053
36756673,66.258826,-55.042485,0.482,0.832,20162425,2,10,0.580,0.073,13.895,0.044,14.474,0.058,14.194,0.116,13.807,0.021,13.659,0.028
36756674,66.264001,-55.047297,0.393,0.637,20132348,4,17,0.578,0.037,13.679,0.036,14.257,0.005,13.922,0.023,13.598,0.045,13.485,0.014
36756675,66.153790,-55.009803,0.486,0.579,20132348,2,9,0.523,0.057,16.332,0.054,16.855,0.019,16.597,0.022,16.209,0.023,15.925,0.000
36756677,66.186825,-54.942025,0.530,0.220,20162425,3,15,0.673,0.049,14.011,0.046,14.685,0.016,14.341,0.029,13.730,0.023,13.412,0.021
36756678,66.213475,-54.946932,0.680,0.388,20162425,3,8,0.773,0.000,15.740,0.000,16.513,0.000,16.014,0.022,15.484,0.023,15.350,0.136
36756680,66.512095,-54.974924,0.171,0.084,20132348,5,24,0.649,0.057,10.915,0.053,11.564,0.019,11.232,0.027,10.809,0.063,10.657,0.086
36756681,66.425278,-55.019629,1.207,0.759,20162425,3,8,1.415,0.000,16.029,0.000,17.443,0.000,16.771,0.011,15.549,0.060,15.028,0.110
36756683,66.463340,-55.001002,0.327,0.195,20132348,5,23,0.496,0.057,12.774,0.054,13.270,0.018,12.957,0.037,12.691,0.014,12.574,0.039
36756684,66.400668,-55.002447,0.284,0.232,20132348,5,22,0.589,0.043,12.765,0.041,13.354,0.015,13.007,0.014,12.647,0.012,12.481,0.023
36756685,66.401890,-55.011081,0.418,0.278,20132348,5,21,0.532,0.044,13.186,0.035,13.719,0.027,13.378,0.019,13.054,0.013,12.913,0.044
36756686,66.405811,-55.033696,0.817,1.095,20132348,2,7,0.973,0.061,16.250,0.061,17.223,0.000,16.705,0.000,15.998,0.000,15.623,0.000
36756687,66.391865,-54.988650,0.591,0.371,20162425,3,15,0.977,0.088,15.336,0.067,16.313,0.057,15.828,0.038,14.939,0.029,14.572,0.103
36756688,66.457861,-54.991581,0.166,0.101,20132348,4,20,0.664,0.068,11.966,0.051,12.631,0.044,12.247,0.031,11.805,0.015,11.636,0.009
36756689,66.476872,-54.981200,0.267,0.295,20162425,3,15,0.732,0.074,14.401,0.035,15.132,0.065,14.735,0.020,14.250,0.010,14.058,0.016
36756691,66.448327,-54.962460,0.513,0.144,20132348,5,23,0.570,0.051,12.929,0.051,13.499,0.006,13.161,0.020,12.811,0.023,12.658,0.016
36756692,66.562981,-54.958231,0.597,0.762,20162425,3,13,1.135,0.087,15.666,0.057,16.801,0.065,16.187,0.067,15.212,0.106,14.917,0.022
36756693,66.574137,-54.935921,0.503,0.213,20132348,4,20,0.935,0.043,13.140,0.039,14.075,0.019,13.547,0.023,12.863,0.021,12.562,0.010
36756694,66.612693,-54.938797,0.426,0.910,20162425,3,14,0.801,0.092,15.408,0.036,16.209,0.085,15.728,0.026,15.186,0.091,14.883,0.127
36756695,66.632931,-54.940314,0.227,0.105,20162425,3,15,0.718,0.072,14.033,0.057,14.751,0.045,14.356,0.027,13.892,0.020,13.703,0.026
36756696,66.567360,-54.922355,0.166,0.189,20162425,3,15,0.610,0.061,13.895,0.051,14.505,0.033,14.156,0.015,13.742,0.005,13.592,0.029
36756697,66.507824,-54.957824,0.388,0.275,20132348,4,19,0.583,0.049,14.083,0.046,14.666,0.014,14.318,0.026,13.959,0.017,13.822,0.041
36756698,66.447213,-54.914607,0.444,0.548,20132348,2,10,1.228,0.105,15.773,0.076,17.001,0.072,16.350,0.000,15.530,0.054,15.038,0.093
36756700,66.525901,-54.861968,0.528,0.377,20132348,4,17,0.495,0.067,13.710,0.062,14.205,0.026,13.915,0.030,13.609,0.000,13.478,0.036
36756701,66.499433,-54.858357,0.347,0.125,20132348,5,24,0.440,0.095,10.570,0.090,11.010,0.029,10.810,0.080,10.471,0.064,10.376,0.092
36756702,66.527586,-54.849034,0.158,0.195,20132348,4,19,0.753,0.061,13.037,0.040,13.790,0.046,13.362,0.018,12.850,0.025,12.639,0.024
36756703,66.290214,-54.948968,0.475,0.671,20132348,4,17,0.806,0.072,14.694,0.034,15.500,0.063,15.055,0.048,14.450,0.024,14.285,0.041
36756708,66.355677,-54.883075,0.327,0.238,20132348,5,24,0.813,0.060,12.689,0.047,13.502,0.037,13.055,0.011,12.452,0.022,12.232,0.009
36756709,66.312434,-54.893233,0.380,0.532,20162425,3,15,1.034,0.104,15.137,0.073,16.171,0.074,15.640,0.046,14.820,0.015,14.541,0.073
36756710,66.323571,-54.892190,0.897,0.437,20162425,3,11,0.666,0.033,15.431,0.032,16.098,0.008,15.725,0.006,15.344,0.117,15.093,0.120
36756711,66.236343,-54.864488,0.388,0.329,20132348,4,17,0.464,0.035,13.821,0.033,14.285,0.012,13.999,0.034,13.741,0.033,13.631,0.000
36756712,66.264677,-54.856039,1.087,0.838,20162425,3,9,0.821,0.072,16.173,0.022,16.994,0.068,16.605,0.072,15.973,0.068,15.951,0.000
36756714,66.468544,-54.824325,0.594,0.859,20132348,2,10,0.651,0.021,15.779,0.010,16.430,0.019,16.064,0.008,15.679,0.025,15.387,0.014
36756715,66.382642,-54.825072,0.769,0.670,20162425,3,13,0.647,0.029,15.749,0.020,16.396,0.021,16.028,0.018,15.547,0.011,15.423,0.099
36756716,66.343294,-54.864335,0.716,0.513,20162425,3,15,0.581,0.065,14.904,0.063,15.485,0.017,15.130,0.024,14.724,0.050,14.617,0.060
36756717,66.355664,-54.833387,0.312,0.452,20162425,3,13,1.071,0.093,15.219,0.088,16.290,0.031,15.745,0.009,14.884,0.052,14.558,0.057
36756718,66.299081,-54.803026,0.222,0.203,20162425,3,15,0.677,0.057,13.898,0.041,14.575,0.040,14.185,0.027,13.738,0.010,13.618,0.024
36756719,66.337418,-54.790207,0.488,0.413,20132348,5,19,0.581,0.036,13.629,0.036,14.210,0.000,13.879,0.017,13.499,0.017,13.370,0.016
36756720,66.367140,-54.812438,0.683,0.429,20162425,3,15,0.828,0.066,15.064,0.061,15.892,0.025,15.444,0.052,14.850,0.040,14.620,0.063
36756722,66.309057,-54.762401,0.681,0.479,20162348,3,16,0.668,0.057,14.561,0.036,15.229,0.045,14.790,0.027,14.358,0.021,14.073,0.027
36756723,66.344928,-54.758585,0.576,0.644,20132348,2,10,0.695,0.028,15.786,0.028,16.481,0.000,16.093,0.008,15.672,0.092,15.374,0.136
36756724,65.734150,-55.427761,0.276,0.254,20132348,5,25,0.410,0.052,12.368,0.029,12.778,0.043,12.503,0.037,12.309,0.008,12.239,0.012
36756726,65.759339,-55.382665,0.126,0.190,20162425,3,15,0.548,0.041,13.947,0.019,14.495,0.037,14.152,0.024,13.832,0.028,13.700,0.041
36756727,65.656066,-55.364545,0.250,0.127,20162425,3,15,0.842,0.035,13.926,0.030,14.767,0.017,14.303,0.024,13.681,0.006,13.434,0.010
36756728,65.719114,-55.373289,0.358,0.277,20162425,3,14,0.736,0.095,14.929,0.063,15.665,0.070,15.230,0.013,14.739,0.039,14.566,0.043
36756729,65.727496,-55.382283,0.332,0.821,20162425,3,10,0.679,0.066,16.114,0.031,16.793,0.058,16.478,0.032,16.047,0.027,15.760,0.220
36756730,65.765414,-55.370958,0.717,0.526,20162425,3,13,0.786,0.021,15.618,0.019,16.405,0.008,15.935,0.014,15.424,0.047,15.243,0.029
36756731,65.733296,-55.324911,0.364,0.205,20132348,5,19,0.624,0.046,13.741,0.037,14.364,0.027,13.996,0.017,13.596,0.036,13.440,0.015
36756733,65.825652,-55.356536,0.309,0.412,20162425,3,15,0.624,0.050,14.375,0.048,14.999,0.014,14.627,0.011,14.255,0.013,14.066,0.047
36756735,65.878152,-55.280733,0.381,0.397,20162425,3,15,0.951,0.035,14.974,0.033,15.925,0.013,15.439,0.054,14.682,0.029,14.461,0.058
36756737,65.707232,-55.292851,0.522,0.484,20162425,3,15,0.472,0.042,14.537,0.042,15.009,0.006,14.728,0.041,14.461,0.020,14.375,0.053
36756738,65.742089,-55.317327,1.214,1.058,20162425,3,8,0.581,0.000,15.732,0.000,16.313,0.000,15.952,0.078,15.544,0.029,15.515,0.000
36756739,65.729567,-55.283625,0.296,0.213,20162425,3,15,0.600,0.047,14.263,0.040,14.864,0.024,14.496,0.024,14.101,0.022,13.977,0.026
36756740,65.785960,-55.272431,0.683,1.333,20132348,2,5,1.077,0.101,16.225,0.000,17.302,0.101,16.729,0.000,16.031,0.000,15.942,0.000
36756742,65.753491,-55.239857,0.325,0.286,20162425,3,15,0.930,0.096,14.605,0.029,15.535,0.091,15.022,0.027,14.363,0.008,14.163,0.032
36756743,65.767820,-55.234114,0.389,0.723,20162425,3,15,0.949,0.108,14.821,0.013,15.770,0.107,15.270,0.025,14.570,0.013,14.334,0.054
36756744,65.521309,-55.331439,0.212,0.260,20162425,3,15,0.546,0.034,14.243,0.018,14.789,0.029,14.469,0.006,14.128,0.017,14.041,0.040
36756745,65.523820,-55.282580,0.378,0.259,20132348,5,23,0.483,0.025,12.743,0.025,13.226,0.005,12.919,0.019,12.653,0.026,12.583,0.011
36756746,65.524737,-55.275810,0.246,0.265,20162425,3,15,1.135,0.069,14.420,0.062,15.556,0.030,14.960,0.035,14.036,0.019,13.663,0.028
36756747,65.579580,-55.284471,0.649,0.489,20162425,3,15,0.639,0.080,14.724,0.024,15.363,0.076,14.968,0.014,14.592,0.010,14.502,0.074
36756748,65.588276,-55.268771,0.844,0.746,20132348,2,7,0.814,0.000,16.429,0.000,17.243,0.000,16.729,0.040,16.249,0.120,16.191,0.000
36756749,65.505946,-55.257798,0.796,0.496,20132348,2,7,0.927,0.060,15.887,0.000,16.813,0.060,16.272,0.014,15.546,0.006,15.257,0.000
36756750,65.680453,-55.291007,0.263,0.341,20162425,3,13,0.525,0.057,15.454,0.051,15.979,0.026,15.654,0.016,15.318,0.019,15.196,0.040
36756752,65.716571,-55.249332,0.469,0.419,20162425,3,13,0.690,0.025,15.135,0.017,15.825,0.018,15.439,0.044,15.037,0.050,14.887,0.049
36756753,65.698913,-55.207171,0.743,0.561,20132348,2,9,0.593,0.192,16.171,0.034,16.763,0.189,16.406,0.051,16.100,0.039,15.804,0.000
36756755,65.565693,-55.220275,0.690,0.474,20162425,3,15,0.804,0.033,14.935,0.005,15.739,0.033,15.299,0.014,14.706,0.014,14.567,0.027
36756756,65.581181,-55.129444,0.546,0.261,20162425,3,15,0.761,0.026,14.838,0.019,15.599,0.018,15.158,0.006,14.627,0.031,14.458,0.045
36756758,65.896435,-55.261229,0.647,0.493,20132348,2,10,1.248,0.083,15.819,0.082,17.066,0.014,16.529,0.038,15.341,0.033,14.823,0.024
36756760,65.972066,-55.236439,0.536,0.652,20132348,2,9,0.760,0.105,15.894,0.085,16.655,0.061,16.207,0.016,15.630,0.006,15.171,0.000
36756761,65.814085,-55.221463,0.765,0.743,20162425,3,12,0.647,0.066,15.688,0.026,16.335,0.060,15.966,0.020,15.572,0.038,15.373,0.018
36756762,65.876100,-55.182106,0.734,0.550,20162425,3,11,0.692,0.120,15.689,0.014,16.380,0.119,15.983,0.049,15.519,0.011,15.296,0.052
36756763,65.830535,-55.135043,0.545,0.574,20132348,2,9,0.731,0.068,16.143,0.065,16.874,0.021,16.491,0.000,15.934,0.077,15.875,0.000
36756764,65.832358,-55.116731,0.319,0.200,20132348,5,22,0.625,0.050,13.326,0.037,13.952,0.033,13.570,0.018,13.173,0.017,13.040,0.021
36756766,65.951362,-55.168820,0.267,0.394,20132348,4,17,0.716,0.039,13.614,0.027,14.330,0.029,13.924,0.017,13.459,0.018,13.328,0.016
36756768,66.008420,-55.130205,0.325,0.304,20132348,4,19,0.679,0.042,13.442,0.025,14.121,0.033,13.733,0.014,13.295,0.038,13.164,0.006
36756769,66.040054,-55.137124,0.319,0.282,20162425,3,15,0.644,0.051,14.317,0.045,14.961,0.024,14.594,0.052,14.143,0.013,13.949,0.038
36756770,65.875294,-55.129507,0.889,0.684,20132348,2,8,0.915,0.000,16.752,0.000,17.667,0.000,17.044,0.088,16.099,0.026,15.762,0.011
36756772,65.852950,-55.088717,0.576,0.268,20132348,5,25,1.208,0.100,12.500,0.053,13.707,0.085,13.123,0.082,12.017,0.049,11.561,0.033
36756773,65.870486,-55.071708,0.385,0.542,20162425,3,15,0.466,0.071,15.058,0.071,15.523,0.006,15.231,0.000,14.927,0.038,14.854,0.066
