recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
37614746,42.411646,-30.319287,0.604,1.083,20161554,4,33,1.134,0.062,15.534,0.016,16.668,0.060,16.063,0.000,15.100,0.026,14.711,0.048
37614747,42.445680,-30.302910,1.472,0.619,20161554,3,28,1.348,0.165,15.258,0.010,16.606,0.165,16.170,0.000,14.724,0.000,14.185,0.064
37614748,42.445747,-30.302907,1.094,0.570,20180090,3,29,1.371,0.035,15.243,0.015,16.614,0.032,15.978,0.057,14.770,0.048,14.163,0.011
37614749,42.354327,-30.346696,1.008,0.536,20161554,3,21,1.422,0.136,15.541,0.054,16.963,0.125,16.343,0.000,14.917,0.000,14.237,0.000
37614750,42.354357,-30.346696,0.648,0.542,20180090,3,28,1.496,0.078,15.527,0.000,17.023,0.078,16.254,0.008,14.964,0.015,14.174,0.030
37614751,42.295685,-30.330231,0.357,0.248,20131439,7,87,0.787,0.033,12.829,0.021,13.616,0.026,13.198,0.023,12.586,0.033,12.378,0.036
37614752,42.324273,-30.307466,0.759,0.592,20161554,6,58,0.543,0.039,15.019,0.011,15.563,0.038,15.253,0.021,14.870,0.050,14.691,0.032
37614753,42.223558,-30.359434,0.632,0.449,20131439,7,99,0.667,0.041,13.543,0.027,14.210,0.031,13.833,0.026,13.393,0.037,13.208,0.027
37614754,42.296744,-30.309069,0.648,0.627,20161554,6,65,0.982,0.087,14.824,0.040,15.805,0.077,15.320,0.032,14.466,0.016,14.104,0.037
37614756,42.352549,-30.325512,0.762,0.719,20161554,5,35,0.570,0.074,15.829,0.071,16.399,0.020,16.054,0.026,15.604,0.009,15.400,0.058
37614757,42.296096,-30.273447,0.652,0.525,20161554,6,86,0.640,0.024,13.857,0.013,14.496,0.021,14.124,0.027,13.706,0.032,13.515,0.017
37614758,42.378798,-30.211350,0.438,0.438,20131439,7,74,0.655,0.017,13.821,0.010,14.476,0.014,14.100,0.029,13.668,0.021,13.510,0.041
37614759,42.329650,-30.215232,0.470,0.503,20131439,7,86,0.689,0.037,13.724,0.029,14.413,0.023,14.023,0.019,13.537,0.016,13.372,0.049
37614762,42.013833,-30.438223,0.847,1.031,20131439,3,16,0.689,0.000,13.887,0.000,14.576,0.000,14.218,0.000,13.729,0.000,13.497,0.000
37614763,42.013872,-30.438109,0.692,0.467,20131439,8,81,0.672,0.042,13.917,0.029,14.589,0.031,14.212,0.029,13.760,0.040,13.557,0.020
37614764,42.056206,-30.449408,0.887,0.904,20161554,5,47,0.735,0.080,15.310,0.046,16.046,0.065,15.598,0.017,15.123,0.050,15.031,0.034
37614765,42.061571,-30.462205,0.429,0.645,20161554,6,62,0.632,0.047,14.475,0.032,15.107,0.035,14.747,0.030,14.354,0.014,14.187,0.040
37614768,41.992799,-30.416488,0.857,0.692,20161554,6,40,1.373,0.238,15.665,0.094,17.038,0.218,16.381,0.038,15.129,0.038,14.647,0.030
37614769,42.016222,-30.413547,0.474,0.393,20161554,7,68,1.254,0.032,14.335,0.013,15.589,0.029,14.972,0.026,13.812,0.039,13.359,0.018
37614770,42.062923,-30.390707,1.126,0.884,20161554,3,9,1.404,0.047,15.304,0.012,16.708,0.046,16.024,0.000,14.695,0.000,14.040,0.000
37614771,42.063135,-30.390613,0.732,0.756,20180090,3,33,1.394,0.053,15.336,0.046,16.730,0.027,16.026,0.016,14.760,0.018,14.061,0.018
37614772,42.142415,-30.314489,0.529,0.619,20161554,5,55,0.800,0.023,14.925,0.010,15.725,0.021,15.278,0.029,14.727,0.029,14.515,0.019
37614773,42.053326,-30.372268,0.543,0.500,20131439,7,89,0.839,0.041,13.661,0.027,14.500,0.031,14.046,0.030,13.410,0.032,13.184,0.047
37614775,42.093316,-30.286820,0.847,0.898,20161554,4,28,0.954,0.037,15.860,0.022,16.814,0.029,16.363,0.025,15.603,0.038,15.395,0.090
37614776,41.932217,-30.419089,0.509,0.270,20131439,11,107,0.893,0.049,10.803,0.040,11.696,0.029,11.208,0.024,10.523,0.045,10.241,0.046
37614777,41.900242,-30.398830,0.952,0.223,20131439,3,26,1.065,0.000,11.540,0.000,12.606,0.000,12.045,0.000,11.250,0.000,10.948,0.039
37614778,41.900316,-30.398821,0.474,0.282,20131439,10,111,1.026,0.026,11.571,0.014,12.597,0.021,12.050,0.027,11.239,0.025,10.927,0.095
37614780,41.944114,-30.366858,0.380,0.304,20131439,11,117,0.590,0.042,11.179,0.029,11.770,0.030,11.438,0.025,11.045,0.037,10.907,0.090
37614781,42.007361,-30.319052,0.579,0.424,20131439,8,64,0.896,0.057,14.525,0.046,15.421,0.035,14.911,0.031,14.273,0.033,14.009,0.043
37614783,42.090576,-30.260952,0.725,0.560,20161554,6,70,1.162,0.055,14.394,0.015,15.556,0.053,15.012,0.033,13.922,0.030,13.493,0.030
37614784,41.982727,-30.270589,0.585,0.489,20131439,8,89,0.758,0.048,14.146,0.033,14.904,0.034,14.484,0.026,13.950,0.028,13.754,0.030
37614786,42.178474,-30.277189,0.368,0.220,20131439,8,97,0.599,0.020,11.824,0.019,12.423,0.006,12.068,0.021,11.662,0.026,11.541,0.025
37614787,42.185168,-30.293904,0.484,0.532,20161554,6,72,1.390,0.075,14.191,0.017,15.581,0.074,14.917,0.033,13.626,0.040,12.933,0.048
37614789,42.141775,-30.299162,0.861,0.900,20161554,5,32,0.627,0.047,15.880,0.036,16.507,0.031,16.172,0.032,15.811,0.034,15.574,0.119
37614791,42.271597,-30.229976,0.840,0.788,20161554,5,30,0.612,0.129,15.689,0.083,16.301,0.099,15.982,0.031,15.529,0.047,15.457,0.062
37614792,42.343211,-30.157478,0.753,0.577,20180050,5,50,0.659,0.034,15.050,0.017,15.709,0.029,15.311,0.024,14.860,0.017,14.676,0.048
37614793,42.233459,-30.174961,0.490,0.552,20161554,6,79,0.727,0.036,14.008,0.013,14.736,0.034,14.327,0.027,13.814,0.000,13.658,0.025
37614795,42.238507,-30.157043,0.473,0.373,20131439,7,92,0.645,0.014,13.509,0.009,14.154,0.011,13.790,0.020,13.314,0.027,13.156,0.039
37614797,42.298458,-30.118586,0.765,0.707,20161554,4,50,1.522,0.074,15.297,0.028,16.819,0.068,16.102,0.011,14.688,0.022,13.878,0.040
37614798,42.252630,-30.146315,0.885,0.924,20161554,4,22,0.703,0.099,15.997,0.047,16.700,0.087,16.333,0.031,15.737,0.129,15.632,0.070
37614799,42.271007,-30.096833,0.524,0.670,20161554,6,71,0.639,0.027,14.618,0.021,15.257,0.017,14.903,0.030,14.452,0.027,14.279,0.037
37614800,42.293714,-30.105436,1.192,0.505,20131439,3,13,0.772,0.000,14.111,0.000,14.883,0.000,14.474,0.000,13.969,0.000,13.682,0.000
37614801,42.293869,-30.105417,0.630,0.510,20131439,6,72,0.758,0.034,14.166,0.012,14.924,0.032,14.512,0.028,13.959,0.027,13.779,0.022
37614802,42.090633,-30.188597,1.107,0.350,20131439,3,12,0.802,0.000,14.094,0.000,14.896,0.000,14.457,0.000,13.904,0.000,13.758,0.000
37614803,42.090888,-30.188675,0.682,0.463,20131439,6,73,0.704,0.013,14.135,0.011,14.839,0.006,14.465,0.025,13.934,0.035,13.782,0.056
37614805,42.153529,-30.166470,0.627,0.782,20161554,5,46,0.613,0.040,15.371,0.022,15.983,0.033,15.636,0.011,15.219,0.038,15.033,0.082
37614806,42.164933,-30.188893,0.537,0.369,20131439,7,92,0.541,0.042,13.120,0.025,13.661,0.034,13.353,0.028,13.014,0.012,12.875,0.023
37614807,42.156457,-30.147054,0.542,0.268,20131439,7,110,0.593,0.022,12.752,0.019,13.344,0.010,13.002,0.022,12.604,0.021,12.496,0.036
37614808,42.062599,-30.132182,1.241,0.526,20131439,3,17,0.502,0.000,13.367,0.000,13.869,0.000,13.600,0.000,13.288,0.000,13.191,0.000
37614809,42.062722,-30.132206,0.610,0.378,20131439,6,94,0.481,0.033,13.406,0.020,13.887,0.027,13.607,0.025,13.297,0.030,13.212,0.041
37614810,42.192466,-30.130484,0.607,0.502,20131439,7,78,0.699,0.040,14.112,0.028,14.811,0.029,14.415,0.019,13.919,0.014,13.723,0.034
37614812,42.200028,-30.104218,0.511,0.473,20161554,6,82,1.060,0.046,14.045,0.028,15.105,0.036,14.583,0.026,13.657,0.048,13.293,0.005
37614814,42.217715,-30.060442,0.714,0.946,20180097,3,18,0.522,0.058,16.175,0.047,16.697,0.035,16.380,0.022,15.976,0.000,15.723,0.000
37614815,42.229588,-30.074020,0.963,0.892,20180090,3,7,1.099,0.139,16.629,0.000,17.729,0.139,17.211,0.000,16.087,0.000,15.601,0.000
37615506,42.719970,-30.498450,1.197,0.780,20161554,5,10,1.482,0.211,16.685,0.158,18.167,0.141,17.691,0.000,15.992,0.000,15.363,0.071
37615508,42.660607,-30.457478,0.616,0.505,20161554,6,68,0.605,0.034,14.169,0.030,14.775,0.017,14.435,0.025,14.015,0.019,13.855,0.020
37615509,42.688431,-30.445753,0.819,1.068,20161554,3,19,0.779,0.039,15.328,0.038,16.106,0.008,15.678,0.030,15.183,0.034,14.939,0.000
37615510,42.688334,-30.445926,0.681,1.029,20180090,3,31,0.719,0.039,15.361,0.012,16.080,0.037,15.669,0.032,15.187,0.062,14.988,0.032
37615512,42.684872,-30.394485,0.366,0.150,20131439,6,82,0.665,0.029,12.216,0.008,12.881,0.028,12.499,0.027,12.014,0.035,11.893,0.010
37615520,42.603679,-30.389905,0.573,0.471,20161554,6,71,0.846,0.036,13.980,0.019,14.825,0.030,14.366,0.029,13.676,0.029,13.465,0.041
37615522,42.682657,-30.372618,0.656,0.841,20161554,5,18,0.742,0.176,16.067,0.058,16.809,0.166,16.547,0.026,15.895,0.089,15.633,0.073
37615523,42.680958,-30.348773,1.463,0.939,20161554,4,16,0.668,0.080,15.291,0.074,15.959,0.031,15.614,0.000,15.101,0.015,14.927,0.014
37615524,42.681285,-30.348776,0.960,0.902,20180056,4,40,0.734,0.055,15.288,0.049,16.023,0.025,15.603,0.038,15.089,0.022,14.865,0.106
37615526,42.577529,-30.336668,0.569,0.388,20131439,7,75,0.796,0.028,13.965,0.009,14.761,0.027,14.309,0.027,13.738,0.027,13.541,0.052
37615527,42.620848,-30.315824,0.741,0.721,20161554,3,11,1.026,0.165,16.407,0.161,17.433,0.038,16.888,0.043,16.082,0.136,15.902,0.000
37615528,42.636248,-30.303479,0.509,0.527,20161554,6,57,1.118,0.045,14.716,0.027,15.834,0.036,15.262,0.012,14.265,0.022,13.924,0.044
37615533,42.686217,-30.286596,0.901,0.688,20161554,4,33,1.203,0.047,14.819,0.015,16.022,0.045,15.491,0.031,14.311,0.039,13.865,0.057
37615534,42.686163,-30.286640,0.650,0.613,20180050,4,46,1.250,0.010,14.823,0.006,16.074,0.008,15.484,0.008,14.291,0.027,13.849,0.025
37615535,42.706236,-30.253263,0.649,0.621,20180050,5,81,0.626,0.027,14.269,0.020,14.895,0.017,14.528,0.005,14.078,0.012,13.902,0.030
37615536,42.681781,-30.247161,0.400,0.206,20131439,7,84,0.602,0.017,13.000,0.008,13.602,0.016,13.264,0.024,12.813,0.042,12.685,0.025
37615637,42.591024,-30.272843,0.577,0.432,20131439,6,89,0.728,0.038,12.387,0.030,13.114,0.024,12.718,0.028,12.195,0.020,12.021,0.026
37615638,42.610811,-30.268870,0.612,0.628,20180057,5,46,0.578,0.006,14.941,0.000,15.520,0.006,15.187,0.022,14.763,0.034,14.593,0.099
37615639,42.581920,-30.243589,0.624,0.917,20180090,2,9,0.796,0.076,16.289,0.000,17.084,0.076,16.704,0.000,15.971,0.000,15.505,0.000
37615641,42.512545,-30.282264,0.822,0.773,20161554,5,43,1.148,0.107,15.346,0.027,16.493,0.104,15.927,0.020,14.777,0.027,14.413,0.028
37615642,42.475042,-30.277563,0.632,0.469,20161554,3,7,1.046,0.139,16.667,0.000,17.713,0.139,17.333,0.000,15.984,0.000,15.172,0.151
37615643,42.576677,-30.220928,0.728,0.452,20161554,6,81,0.756,0.034,13.906,0.023,14.662,0.026,14.240,0.023,13.665,0.038,13.445,0.032
37615644,42.536251,-30.207686,0.546,0.360,20131439,7,94,0.748,0.036,13.405,0.031,14.154,0.018,13.739,0.026,13.203,0.023,12.966,0.020
37615645,42.607977,-30.179367,0.603,0.738,20161554,4,43,0.580,0.054,15.154,0.017,15.734,0.051,15.382,0.027,14.989,0.046,14.869,0.037
37615646,42.644181,-30.150888,0.888,0.767,20161554,5,13,0.679,0.197,16.330,0.000,17.009,0.197,16.657,0.016,16.157,0.056,15.941,0.153
37615647,42.663251,-30.125695,0.480,0.143,20131439,8,96,0.568,0.032,11.936,0.028,12.503,0.014,12.173,0.022,11.807,0.025,11.692,0.021
37615650,42.539449,-30.147632,0.904,1.003,20161554,4,18,1.094,0.000,16.193,0.000,17.287,0.000,16.803,0.030,15.638,0.075,15.224,0.088
37615651,42.550114,-30.160019,0.608,0.529,20180056,5,59,0.851,0.029,14.662,0.023,15.513,0.018,15.047,0.036,14.386,0.031,14.167,0.024
37615652,42.592127,-30.098334,1.038,0.788,20161554,4,16,0.668,0.152,16.350,0.132,17.017,0.076,16.757,0.146,16.214,0.000,16.076,0.087
37615653,42.586917,-30.060856,0.717,0.709,20161554,3,9,1.281,0.000,16.435,0.000,17.717,0.000,17.299,0.121,15.730,0.024,15.024,0.077
37615656,42.715153,-30.038576,0.708,1.220,20161554,3,12,0.986,0.105,16.445,0.000,17.431,0.105,16.793,0.061,16.050,0.158,15.641,0.105
37615661,42.679651,-29.971009,1.015,1.093,20161438,3,12,0.583,0.083,16.155,0.069,16.738,0.047,16.445,0.000,16.076,0.000,16.070,0.000
37615663,42.575585,-29.968695,0.645,0.699,20161554,4,52,0.590,0.062,15.290,0.021,15.879,0.058,15.502,0.035,15.150,0.048,15.014,0.093
37615664,42.637507,-29.989529,0.668,0.549,20161554,4,42,0.864,0.084,15.240,0.080,16.104,0.026,15.636,0.044,14.985,0.028,14.767,0.041
37615666,42.729944,-29.861263,1.035,0.606,20180050,4,34,0.700,0.057,14.873,0.017,15.573,0.054,15.124,0.000,14.629,0.000,14.495,0.000
37615667,42.729976,-29.861254,0.797,0.668,20180050,4,46,0.702,0.052,14.879,0.046,15.580,0.024,15.131,0.000,14.716,0.008,14.500,0.064
37615670,42.293147,-30.083179,1.089,0.828,20161554,4,36,1.139,0.012,15.242,0.006,16.381,0.011,15.820,0.000,14.813,0.000,14.368,0.000
37615671,42.293203,-30.083153,0.945,0.694,20180050,4,39,1.093,0.033,15.276,0.031,16.369,0.011,15.825,0.010,14.857,0.015,14.460,0.027
37615672,42.334327,-30.066290,0.585,1.027,20161438,4,15,0.734,0.000,16.279,0.000,17.014,0.000,16.709,0.000,16.122,0.065,15.860,0.096
37615673,42.463984,-30.031076,0.394,0.162,20131439,7,90,0.687,0.024,12.205,0.021,12.891,0.011,12.499,0.011,12.003,0.034,11.857,0.036
37615674,42.436693,-30.024584,0.653,0.717,20180056,5,57,0.829,0.068,14.920,0.020,15.749,0.065,15.299,0.021,14.641,0.048,14.436,0.058
37615675,42.373558,-30.003601,1.113,0.954,20161554,4,20,0.558,0.105,16.476,0.049,17.033,0.093,16.731,0.056,16.241,0.026,16.206,0.000
37615676,42.407287,-29.978209,0.393,0.114,20131439,7,99,0.711,0.054,10.687,0.050,11.398,0.020,10.996,0.048,10.470,0.029,10.280,0.043
37615677,42.455509,-29.950225,0.434,0.218,20131439,7,99,0.544,0.030,12.597,0.027,13.140,0.014,12.812,0.029,12.440,0.029,12.353,0.029
37615680,42.447093,-29.940366,0.637,0.476,20180054,6,61,0.712,0.063,14.853,0.054,15.566,0.031,15.191,0.018,14.686,0.062,14.545,0.045
37615681,42.435598,-29.939951,0.755,1.133,20180090,3,20,0.797,0.042,15.981,0.028,16.778,0.031,16.311,0.017,15.703,0.000,15.437,0.160
37615683,42.290077,-30.070588,0.871,0.736,20180056,5,52,0.718,0.045,15.267,0.033,15.985,0.031,15.590,0.018,15.105,0.043,14.869,0.026
37615685,42.387764,-29.968783,0.953,1.150,20161438,4,15,1.442,0.148,16.315,0.037,17.757,0.143,17.075,0.017,15.756,0.023,15.023,0.146
37615686,42.372895,-29.963742,0.685,0.828,20161554,4,22,1.523,0.159,15.988,0.016,17.511,0.158,16.765,0.033,15.344,0.104,14.353,0.037
37615687,42.400535,-29.927587,0.635,0.628,20180055,6,68,0.581,0.036,14.528,0.025,15.109,0.025,14.759,0.036,14.388,0.042,14.235,0.057
37615689,42.326811,-29.945701,0.503,0.274,20131439,7,98,0.591,0.015,13.144,0.013,13.735,0.007,13.399,0.027,13.028,0.037,12.856,0.032
37615692,42.506996,-29.945381,0.795,0.766,20161554,4,40,0.700,0.088,15.665,0.066,16.366,0.058,15.993,0.036,15.543,0.017,15.372,0.110
37615693,42.567202,-29.926445,0.743,0.860,20161438,5,33,0.684,0.121,15.644,0.066,16.329,0.101,15.964,0.044,15.519,0.038,15.318,0.110
37615694,42.544626,-29.915278,0.743,0.659,20180055,5,43,1.386,0.144,15.272,0.009,16.659,0.144,15.989,0.045,14.688,0.044,14.099,0.080
37615697,42.676205,-29.857067,0.653,0.777,20161438,4,23,0.977,0.111,15.908,0.084,16.885,0.072,16.376,0.073,15.568,0.063,15.248,0.096
37615698,42.582617,-29.838898,1.342,0.961,20161438,2,8,0.711,0.000,15.644,0.000,16.355,0.000,15.901,0.000,15.382,0.000,15.097,0.000
37615699,42.582967,-29.838880,0.924,0.956,20180097,3,25,0.701,0.048,15.621,0.034,16.322,0.035,15.897,0.024,15.360,0.019,15.077,0.000
37615701,42.657657,-29.795271,0.545,0.163,20131439,7,91,1.002,0.030,12.310,0.022,13.311,0.020,12.779,0.019,12.017,0.031,11.692,0.022
37615703,42.461205,-29.885010,0.404,0.115,20131439,7,95,1.044,0.032,11.423,0.022,12.467,0.023,11.900,0.021,11.112,0.027,10.815,0.042
37615704,42.424238,-29.864697,0.505,0.586,20131439,7,72,1.382,0.051,14.274,0.025,15.657,0.045,14.997,0.025,13.690,0.021,13.041,0.057
37615706,42.489555,-29.791916,0.939,1.061,20161438,4,13,0.771,0.000,16.175,0.000,16.946,0.000,16.582,0.074,16.111,0.066,15.852,0.069
37615708,42.380890,-29.825997,0.879,0.762,20161438,4,15,0.719,0.000,16.097,0.000,16.817,0.000,16.453,0.028,15.945,0.103,15.690,0.000
37615709,42.418845,-29.792583,0.876,1.049,20161438,4,16,0.828,0.196,16.354,0.177,17.182,0.084,16.738,0.017,15.863,0.019,15.529,0.079
37615710,42.445149,-29.756586,1.185,0.738,20161438,4,13,0.665,0.054,16.430,0.034,17.095,0.042,16.703,0.016,16.281,0.072,16.033,0.000
37615712,42.515743,-29.804363,0.516,0.482,20180055,6,58,0.536,0.033,14.587,0.023,15.123,0.024,14.814,0.026,14.422,0.023,14.307,0.005
37615713,42.612229,-29.744772,0.685,0.543,20180057,6,67,0.643,0.057,14.458,0.041,15.101,0.040,14.743,0.013,14.266,0.014,14.144,0.009
37615715,42.509319,-29.697736,0.443,0.196,20131439,7,100,0.923,0.009,12.363,0.006,13.285,0.006,12.779,0.022,12.081,0.009,11.754,0.024
37615767,42.721025,-29.759731,0.886,0.894,20161438,4,19,0.819,0.087,15.804,0.047,16.623,0.074,16.187,0.028,15.585,0.052,15.327,0.168
37615770,42.677070,-29.771027,0.398,0.098,20131439,7,91,0.407,0.032,11.417,0.017,11.823,0.027,11.563,0.023,11.369,0.005,11.282,0.014
37615771,42.669252,-29.755755,0.540,0.584,20180050,6,75,0.693,0.030,13.871,0.017,14.564,0.025,14.176,0.016,13.682,0.040,13.552,0.008
37615772,42.683435,-29.687245,0.703,0.649,20131439,7,63,0.999,0.069,14.733,0.057,15.732,0.039,15.231,0.033,14.340,0.040,13.960,0.043
37615773,42.705858,-29.694865,0.578,0.487,20131439,7,84,0.651,0.031,13.602,0.026,14.254,0.017,13.882,0.023,13.440,0.021,13.299,0.058
37615781,42.625871,-29.728441,0.868,0.781,20180050,5,43,0.745,0.013,15.163,0.009,15.908,0.009,15.495,0.025,14.970,0.018,14.766,0.134
37615782,42.632112,-29.664854,0.625,0.361,20131439,7,95,1.044,0.014,13.317,0.008,14.361,0.011,13.810,0.033,12.988,0.033,12.712,0.040
37615783,42.677362,-29.624349,0.642,0.464,20180057,6,68,0.793,0.070,14.134,0.033,14.926,0.061,14.508,0.023,13.910,0.046,13.668,0.016
37615784,42.599136,-29.638228,0.604,0.433,20180050,6,76,1.148,0.056,14.001,0.023,15.149,0.052,14.601,0.019,13.497,0.029,13.142,0.026
37615785,42.616787,-29.644161,0.789,0.683,20161438,4,11,0.717,0.051,16.271,0.050,16.988,0.008,16.614,0.049,16.023,0.039,15.863,0.000
37615786,42.707690,-29.636569,1.632,0.625,20161438,3,10,0.843,0.000,14.766,0.000,15.609,0.000,15.152,0.000,14.511,0.000,14.306,0.000
37615790,42.671458,-29.548743,0.691,0.528,20180050,6,62,0.642,0.055,14.632,0.043,15.273,0.034,14.912,0.027,14.435,0.054,14.310,0.023
37616121,40.827593,-31.264457,0.701,0.859,20161553,4,43,0.663,0.185,15.423,0.025,16.086,0.183,15.714,0.139,15.307,0.058,15.097,0.059
37616122,40.727167,-31.267766,0.794,0.732,20180050,6,47,0.731,0.161,15.199,0.085,15.930,0.136,15.522,0.093,14.996,0.027,14.834,0.101
37616123,40.742994,-31.267474,0.695,1.487,20161553,2,8,1.091,0.000,16.074,0.000,17.165,0.000,16.664,0.000,15.644,0.000,15.165,0.000
37616125,40.748583,-31.251454,0.614,0.685,20161553,4,48,1.178,0.099,15.090,0.000,16.268,0.099,15.651,0.110,14.630,0.031,14.227,0.053
37616126,40.780724,-31.232559,0.865,0.871,20161553,3,21,0.900,0.000,15.793,0.000,16.693,0.000,16.212,0.049,15.516,0.051,15.116,0.144
37616129,40.889235,-31.230734,1.043,0.825,20161553,4,34,0.622,0.281,15.746,0.000,16.367,0.281,15.985,0.110,15.644,0.083,15.675,0.158
37616130,40.808190,-31.225441,0.527,0.455,20131438,7,66,0.815,0.079,14.157,0.033,14.973,0.072,14.514,0.069,13.937,0.035,13.747,0.011
37616131,40.855741,-31.139956,0.157,0.193,20131438,6,64,0.720,0.072,12.657,0.038,13.377,0.061,12.987,0.070,12.499,0.037,12.310,0.026
37616132,40.709102,-31.271657,0.780,0.625,20161553,4,16,0.844,0.044,15.872,0.043,16.716,0.008,16.155,0.152,15.538,0.037,15.530,0.000
37616134,40.741275,-31.244214,0.439,0.410,20131438,7,63,0.501,0.082,13.751,0.030,14.253,0.077,13.994,0.069,13.678,0.029,13.521,0.006
37616135,40.661500,-31.201710,0.678,0.561,20161553,5,46,0.480,0.093,14.750,0.037,15.230,0.085,14.968,0.078,14.622,0.027,14.612,0.075
37616139,40.803771,-31.147733,0.665,0.706,20161553,4,47,0.943,0.140,14.920,0.015,15.862,0.139,15.358,0.099,14.662,0.054,14.427,0.014
37616143,40.978990,-31.156530,0.417,0.418,20161553,5,57,0.687,0.101,14.331,0.049,15.018,0.088,14.642,0.087,14.159,0.021,14.010,0.020
37616144,40.944336,-31.144715,0.434,0.286,20131438,6,61,0.729,0.097,13.744,0.039,14.473,0.088,14.075,0.067,13.570,0.039,13.384,0.015
37616145,40.962678,-31.149441,0.297,0.086,20131438,7,70,0.576,0.086,12.286,0.046,12.862,0.072,12.545,0.079,12.171,0.026,12.010,0.005
37616146,40.921776,-31.158394,0.986,1.146,20161553,4,25,0.881,0.285,15.819,0.000,16.700,0.285,16.201,0.213,15.609,0.037,15.281,0.000
37616147,40.932521,-31.132265,0.523,0.453,20161553,5,58,0.937,0.121,14.399,0.039,15.336,0.115,14.861,0.088,14.087,0.048,13.750,0.024
37616149,40.953832,-31.111443,0.855,0.754,20161553,4,43,0.634,0.176,15.534,0.059,16.168,0.166,15.824,0.076,15.397,0.030,15.172,0.074
37616151,40.954151,-31.082992,0.295,0.297,20180050,6,61,0.737,0.085,13.527,0.041,14.264,0.074,13.861,0.091,13.346,0.038,13.169,0.024
37616152,41.043441,-31.098601,0.335,0.315,20131438,7,67,1.181,0.089,13.592,0.039,14.774,0.080,14.226,0.087,13.118,0.031,12.648,0.006
37616153,41.045826,-31.058161,0.673,0.660,20161553,5,53,0.588,0.189,14.945,0.060,15.533,0.180,15.229,0.086,14.849,0.073,14.690,0.014
37616154,41.027391,-31.012764,0.458,0.329,20131438,7,72,0.450,0.091,13.606,0.041,14.057,0.082,13.822,0.070,13.520,0.053,13.390,0.029
37616155,40.888948,-31.073055,0.611,0.640,20180050,6,61,0.678,0.126,14.640,0.040,15.318,0.120,14.939,0.072,14.459,0.046,14.307,0.006
37616158,40.894705,-31.041540,0.659,0.819,20180050,5,50,0.755,0.141,15.211,0.040,15.966,0.135,15.550,0.103,15.031,0.042,14.679,0.025
37616159,40.817152,-31.074297,0.541,0.341,20180050,6,60,0.811,0.119,14.284,0.050,15.094,0.108,14.672,0.072,14.111,0.043,13.889,0.018
37616160,40.835526,-30.994123,0.324,0.103,20131438,7,72,0.431,0.067,11.091,0.029,11.523,0.061,11.301,0.049,11.047,0.041,10.988,0.022
37616161,40.931927,-30.978008,0.269,0.322,20131438,7,65,0.690,0.066,13.490,0.030,14.180,0.058,13.808,0.077,13.325,0.035,13.141,0.041
37616162,40.932035,-30.957617,0.329,0.131,20131438,7,73,0.470,0.075,11.882,0.047,12.353,0.058,12.079,0.072,11.814,0.035,11.728,0.012
37616163,40.886861,-30.969160,0.312,0.234,20131438,7,68,1.106,0.086,13.083,0.044,14.189,0.074,13.664,0.069,12.668,0.036,12.304,0.016
37616165,40.957947,-30.948795,0.592,0.728,20180050,6,57,0.951,0.092,14.726,0.047,15.678,0.079,15.168,0.107,14.448,0.089,14.230,0.017
37616167,40.922428,-30.915543,0.591,0.442,20131438,7,64,0.602,0.097,14.371,0.039,14.973,0.088,14.596,0.086,14.228,0.058,14.065,0.055
37616168,40.965731,-30.877009,0.852,0.742,20161553,4,46,0.731,0.125,15.282,0.049,16.012,0.114,15.573,0.105,15.153,0.035,14.979,0.000
37616169,40.647822,-31.137837,0.167,0.080,20131438,7,57,0.584,0.069,10.954,0.023,11.538,0.065,11.259,0.048,10.823,0.028,10.710,0.039
37616170,40.585233,-31.115545,0.307,0.206,20131438,7,62,0.673,0.086,13.418,0.045,14.091,0.074,13.730,0.063,13.272,0.037,13.099,0.026
37616171,40.535022,-31.130281,0.323,0.164,20131438,7,64,0.653,0.070,12.571,0.023,13.224,0.066,12.865,0.069,12.416,0.027,12.265,0.021
37616172,40.606636,-31.104018,0.408,0.202,20131438,7,62,0.525,0.090,13.321,0.045,13.845,0.078,13.556,0.061,13.226,0.029,13.134,0.022
37616174,40.717407,-31.083190,0.442,0.416,20131438,7,60,0.659,0.097,14.277,0.050,14.936,0.083,14.593,0.072,14.087,0.021,13.888,0.030
37616175,40.612881,-31.038460,0.136,0.174,20131438,6,59,0.807,0.066,12.918,0.044,13.725,0.049,13.295,0.071,12.723,0.027,12.569,0.000
37616177,40.512163,-31.062843,0.404,0.367,20131438,7,60,0.465,0.075,13.822,0.028,14.286,0.070,14.020,0.062,13.704,0.031,13.625,0.028
37616180,40.603410,-31.035031,0.377,0.115,20131438,7,65,0.917,0.066,10.979,0.034,11.896,0.057,11.436,0.071,10.762,0.037,10.520,0.028
37616181,40.594959,-30.998270,0.558,0.631,20131438,6,55,0.681,0.087,14.412,0.042,15.093,0.076,14.725,0.082,14.249,0.031,14.062,0.006
37616182,40.640369,-30.941418,0.315,0.141,20131438,7,65,0.705,0.077,12.275,0.037,12.980,0.067,12.608,0.068,12.114,0.025,11.974,0.006
